pdf_page,chars,preview
16,610,"( 二) 釋字第五四九號黃越欽大法官之協同意見書，已經闡釋國 以公約作為法源， 對我國釋憲制度之成長，乃極為可喜之現象。 之公約與立法建鼸睿數以百計* 對人權保陲之普世價值發揮極為關鍵性之作用。 貿 、財 稅 、智 慧 財 產 、環保等各方面，公約數量曰增， 旨 ， 曾有更進一步"
17,618,"( 三) 最高法院二十三年上字第一 例 中 除前述之大法官解釋外， 貴國司法實務 由 」 之作為具憲法位階之法源，判斷系爭法律規定是否仍於「 立法裁量 服務法之規定，不宜僅就貴國 盤 檢 討 ， 對立法裁量權之正確行使， 應能發揮促進之功能 於二年 視立法機關所制定之法律- 毋乃"
18,640,"( 四) Convention 源 ，並據以判定法令是否達憲之根據。於該號解釋之解釋文中，就郵政法第廿五條、 郵政規則 第二百二十七條及第二百二十八條之規定是否達憲之爭議，認： 「一九四年九月十四日於韓 國漢城簽訂，於一九六年一月一曰起正式生效之萬 司法院釋字第四二八號解釋-已引"
19,535,"( 五) 權保障之立法雖形同停頓，但在解嚴後已有真正進展 以內國之立法與之相呼應， 因此工作權已有非常充實之內涵 義與區別，認 為 「 在二十世紀中葉以來， 黃越欽大法官於釋字第五四七號之協同及 司法院釋字第 均無妨礙以國際公約已成為具憲法位階法規範之性質，並得據以審查法令是否違"
20,609,"保陣公約 第 組織第二號失業保陣公約以來- 解僱與就業相關之公約及建議害約有十數號， 尤 以 業與否以及營業維持、 存續之決定，其最大之危機為被雇主解僱而失業( 勞動基準法第十一 條 、 第十二條、民國九十一年五月十五日公布之就業保險法) 。 事實上自一九 議窨近四十號 並進一步"
21,898,"和 即 n a 蘇 ~ 1 檢 九 界 許 士 司 約 平 人 俊 世 i 視 號 外 i ， 雄 之 權 性 條 界 院 憲 原 基 =Tl 宣 而 大 人 釋 法 住 M 尊 第 礎 鑑 _ 前 嚴 法 權 字 内 民 於 » 於 官 宣 各 與 述 項 第 言 人 之 於 "
22,836,"( 七) 聲請人母國之德國憲法( 基本法)第廿五條， 明訂國際法為具有憲法位階之法規範 G e precedence Th e algemeinen 成聯邦法之一部 轚請人母國德國之憲法 除前述貴國之諸多學說及實務見解， 均已明文肯定國際法乃具有憲法位 律已達反世界人權宣言之規定"
23,640,"五 、 系爭法律對於本案聲請人平等權、工作權之限制，因牴觸世界人權宣言、聯合國憲章、以及前揭 ( 「 歧 視 ( 就業及職業)公約」 ，故屬達憲 一 )聯合國大會於一九四八年十二月十曰通過之 ^ 任何區 族 H u m a n 範 ，並得據以審查法令是否違憲。 貴國除前述學說及實"
24,772,"( 二〕 聯合國憲章第一條亦明文揭示， 聯合國之宗旨為「 發展國際間以尊重人民 and a m o n g 為根據之友好關系，並採取其他適當辦法，以增強普遍和平」 身 」作為差別待遇之理由，已明顯達背「 世界人權宣言」之規定，而屬違憲。 立法者之立法具有拘束力。是 故 ， 系爭就"
25,896,"( 三) 是 以 ，系爭就業服務法之規定，顯係無正當理由而為差別之待遇， 達反了前揭「 聯合國憲章」 r 之根據 of themwelves 取共同及個別行動與本組織合作，以達成第五十五條所載之宗旨」 without 教 聯合國應促進「 全鱧人類之人權及基本自由之普暹尊重與 遵 "
26,605,"六 、 前揭司法院釋字第四二八號解釋及釋字第五四九號解釋 權 、工作權之限制， 已牴觸資國於 際公約作為解釋之依據，明確將國際法引為憲法位階之法源，更遑論 第七條之平等權及第十五條所保障之財產權造成侵害，且又與憲法第一百四十一條及前開各國 際公 國際正義- 確保世界和 平等互惠之"
27,399,"七 、 綜上所陳， 最高行政法院八十九年度判字第三二三號判決，所適用修正前之就業服務法第四十三條 此致 釋 ，俾得釐清爭議，以促進憲政發展， 實所感禱。 言 - 違背國際法之普世價值。 本件聲請人懇請大院大法官就本件聲請解釋之客體及標的做成達憲解 第五項之規定 問 界人權宣言之所"
28,0,""
29,506,"聲證六十號：施啟揚， 民法總則 聲證五十九號：司法院釋字第三七二號解釋蘇俊雄大法官協同 聲證五十八號：司法院釋字第五四七號解釋黃越欽大法官協同及一部不同意見書。 聲證五十七號：司法院釋字第四二八號解釋。 聲證五十六號：最高法院二十三年上字第 聲證五十五號：司法院釋字第五四九號解釋"
