pdf_page,chars,preview
11,732,"乃基於平等原則中「相同事件相同 處理，不同事件不 同處理」之理念而生。在國際關係 實務中，對於外國 人之待遇最低限制係「互惠待遇或 對等待遇」，亦即 視外國對本國人民基本權利保障之 態度，而予以同等 之保障；進而，則賦予外國人民「 國民待遇」，亦即 外國人民所享有之權利與本國民 "
12,748,"原則為根據之和平友好關係所必要 之安定及福利條件 起見，聯合國應促進：『三、全體 人類之人權及基本 自由之普遍尊重與遵守，不分種族 、性別、語言或宗 教』（第五十五條第三款）」、「 本理事會為增進全 體人類之人權及基本自由之尊重及 維護起見，得作成 建議案（第六十二條第二項）」、"
13,764,"利及自由時，僅應受法律所定之限 制，且此種限制之 唯一目的應在於確認及尊重他人之 權利與自由，並謀 合民主社會中道德、公共秩序及一 般福利所需之公允 條件。』『此等權利與自由之行使 ，無論在任何情形 下，均不得違反聯合國之宗旨及原 則。』（第二十九 條）」是外國人民非僅於 貴國應"
14,765,"國籍」為憲法上基本人權保障之主體立下定義，為缺陷 之一；適格否定論易陷入「善盡忠誠、納稅、服兵役等 1.國籍為出生即決定之事項，不應作為差別待遇之基準 查美國司法史上曾以種族做為憲法上「人」之區 義務為給予人權保障之前提」的錯誤，為缺陷之二；適 格否定論難以解釋參政權是否為基本人"
15,708,"謬誤（聲證二十四號）。 Dred Scot 案中以種族等與生 俱來、非個人所能決斷事項作為「 人」或「非人」區 分標準，其不當至為明顯，蓋此例 一開，實有若開啟 潘朵拉之盒，而使全體人民均可能 基於某種因素而不 受憲法上基本權利之保障， 貴國又豈能在百餘年後 重蹈覆轍，以國籍因素"
16,688,"稅、服兵役（或未受國民教育）之人之基本人權保 障。退步言之，是否加課外國人納稅或服兵役之義 ⑵ 效忠關係無法作為排除外國人民 受基本權利保障之 基準 務，其實出乎執政者之裁量與決定。繳納中華民國 稅捐之外國人所在多有，較之許多國民之貢獻或許 更勝；設若立法院立法要求境內之外國人同"
17,708,"有可能被排除於基本權利之保障，對於效忠於 貴 國之外國人民又如何解釋不予保護？ ⑶ 內國人對於國內經濟資源之優先 分配與分享或得作 為差別待遇之理由，但非謂得以全面排除外國人民 基本權利主體之適格性，且此一思考實牴觸人性尊 嚴之思想適格否定論的一種不言可喻的支持，可能 存在於經濟"
18,695,"工保險事故發生時， 貴國又以聲請人之外籍身分 排除聲請人等外籍人士請領保險給付之權利，此實 3.外國人基本權利適格否 定論無法提供「基本人權」 一個完整的定義或具備說服力的概念適格否定論的 不僅係否定外國人受益權，且係取外國人之經濟資 源用以於 貴國之福利事業，是以雙重之不利益加"
19,664,"人性尊嚴之對待，三是平等權為何要取決於國家的 歸屬？簡言之，任何人都只在本國享受完整人格， 卻不能在外國享受完整人格，而要命定地被視為不 完整的人（或非人）的理由何在？如果平等權是其 他人權的前提，失去了平等權的外國人豈非失去了 4.外國人基本權利適格否 定論將主權置於人權之上，"
20,677,"物，其目的乃在限制政府的權力而保障人民的權利 與自由」（聲證三十一號），此項源自於立憲主義 或憲政主義的說明，揭櫫了憲法的目的在於限制權 力以保障人權，此不僅在西方早經普遍接受，在 貴 國憲法學界，實亦少有異辭。然則，如果憲法存在 二、系爭法律侵害本案聲請人之平等權、工作權、生存"
21,729,"爭就業服務法針對外國人民與本國人民為差別待遇者， 其並非基於「事物本質」之必要而進行合理之不同處置 1.人性尊嚴之平等要求 。詳言之，其逕以國籍為系爭限制之區別標準，卻未能 平等原則之理論基礎首在於人性尊嚴，其概念中 詳辨系爭境外眷屬死亡之勞工保險給付事由，本質上與 勞工之國籍並"
22,724,"容許對於特定事務之秩序做出差別 待遇，當視現存事 物範圍之本質而定。又平等原則同 時拘束行政、立法 、司法三領域，在行政立法，亦即 行政規則之部分， 即要求法內容之平等，是 貴國行政程序法第六條即 明定：「行政行為，非有正當理由 ，不得為差別待遇 。」（聲證三十五號） 3.以出生"
23,730,"權利義務之標準，自也帶著先天的 不公平，而有將之 看作一種「可疑的分類」之理由（ 聲證三十八號）。 亦即「國籍」不但不是憲法第七條 當然接受之區分標 準，而且是憲法第七條所特意排斥 之可疑的分類，倘 非有重大之原因，作為差別待遇之基準即屬違憲。 5.大院以往對於平等權之解釋亦禁止"
24,726,"差別待遇原因，蓋就業服務法所謂 「辦理勞工保險所 需之經費及其虧損，由勞工保險實 施地區人民所繳納 之稅捐支應」乙節，其「由勞工保 險實施地區人民所 繳納之稅捐」即包含本案聲請人所繳納之稅捐，蓋 貴 國所得稅法第二條第一項明定：「 凡有中華民國來源 所得之個人，應就其中華民國來源"
25,725,"在。尤以聲請人之眷屬於國外過世 ，鑑於往來奔波等 因素，聲請人所需花費之費用勢必 較其眷屬於國內過 世為高，然系爭法規之適用結果導 致聲請人花費較少 時可能可以取得保險給付，但花費 較多時反無法取得 保險給付，其理何在？ 綜此，系爭就業服務法第四十三條第五項之規定 ，顯係鑑於「國"
26,748,"險轉嫁予承保機關，此即所謂之『水平式社會安全制度 』。其與社會救助雖同為社會安全之一環，然其不因政 府對社會保險被保險人在保險費上為補助而得視之為社 會福利。社會保險之被保險人與行社會保險之國家間， 係處於公法契約關係，雙方互負對待給付義務」（ 大 ㈢ 系爭法律侵害本案聲請人之財"
27,735,"令，係『增加法律所無之條件，與憲法實施社會保險照 顧殘廢者生活，以保障人民權利之意旨尚有不符，應不 再援用。』於釋字第四三四號解釋，大法官更明確釋示 ：『公務人員保險法於第十六條第一項關於養老給付僅 規定依法退休人員有請領之權，對於其他離職人員則未 規定，與憲法第十五條保障人民財"
28,738,"之侵害。 大院釋字第四三四號解釋，於並非公務人員 保險法定之給付事由（退休）之情況，尚認為不給予 三、系爭法律對於本案聲請人自由權利之限制，違反憲法第二 十三條之比例原則 ㈠ 系爭法律規定無法達到立法目的，違反「適當性原則」 如前所述，系爭就業服務法第四十三條第五項排除 其他離職"
29,741,"故風險之保險費率，進而於外籍被保險人所應繳納之保 費中予以扣除，而非依法命其一律繳費，又不許其請領 ㈢ 系爭法律規定既違反「適當性原則」及「必要性原則」 ，即不符合「比例原則」而屬違憲 本案聲請人等外國籍勞工依法繳納勞工保險之保險 費，並依法對 貴國政府繳納稅捐，然於勞工保險所明"
30,669,"，於家慈逝世亦即法定之保險事由發生時，竟無法請領 喪葬之保險給付，此非僅對吾等在臺工作之外籍人士形 所附關係文件之名稱及件數： 附件 一 號：本案聲請人魏 ０ 安之護照（影本）乙份。 附件 二 號：本案聲請人魏 ０ 安之勞工保險卡乙份（影本） 。 附件 三 號：本案聲請人母親死亡"
31,700,"聲證 八 號：民國二十九年四月二日五憲草修正案。 聲證 九 號：民國三十五年十一月二十三日憲法草案。 聲證 十 號：李念祖，論我國憲法外國人基本人權之平等保 障適格，收錄於「國際法論集－邱宏達教授六 秩晉五華誕祝壽論文集」，第一五至一五七 聲證 十一 號：林紀東，中華民國憲法逐條"
32,720,"、二 ０ 二頁。 聲證二十五號： Texas v. Johnso n,491U.S.397(1989) 。 聲證二十六號： U.S. V. Eichma n,496U.S.310(1990) 。 聲證二十七號： Hampton v. Mow SunW ong,426U.S. 88"
33,501,"聲證四十二號：全民健康保險緊急傷病自墊醫療費用核退辦法 。 聲證四十三號：司法院釋字第四五六號解釋。 聲證四十四號：陳新民，中華民國憲法釋論，第一四三、一四頁。 聲證四十五號：司法院釋字第四七二號解釋施文森大法官不同 意見書。 聲證四十六號：司法院釋字第四三四號解釋劉鐵錚大法官之"
34,821,"決如下： 主 文 原告之訴駁回。 訴訟費用由原告負擔。 事 實 緣原告係由拜耳 ０ 聚優股份有限公司申報加入勞工保險，其於民 國八十七年四月十四日向被告申請核發其母 Helga Elisabeth Marie Wie……ch 死亡喪葬津貼。案經被告以 八十七年四月二十一日八七 保"
35,941,"？就業服務法前揭規定，實無異於「徵收」在臺工作之外國人之金 錢，以補貼本國勞工。蓋，如前所述，勞工保險因外國勞工之加入 使總投保人數增加，在大數法則之計算下，所有投保勞工之保費得 以降低。 ㈢ 原處分以違反憲法第十五條人民財產權之法律為依據， 自亦屬違誤、違憲，鈞院應予以撤銷。二"
36,936,"告雖係外國籍（德國籍），但其依法仍有參加國內勞工保險之義務 （勞工保險條例第六條第三項），且其確實已依照相關規定加保。 保險人（即勞工保險局）在承保時復未為「除外」或「不包括」之 保留聲明，則其所承擔之危險範圍當然應與國內一般勞工相同…… 即包括「眷屬喪葬津貼」部分。又勞工保險費"
37,880,"項之規定應作「目的性限縮」解釋，對已與我國勞工盡相同義務之 外國勞工應「不再」限制其請領眷屬死亡津貼始符該法之立法意旨 被告答辯意旨略謂：一、依照勞工保險條例第六十二條第一款規定 ，被保險人之父母、配偶死亡時，按其平均月投保薪資，發給三個 月喪葬津貼。第七十八條規定：「本條例施行"
38,948,"服務法第四十三條第五項所規定。次按勞工保險條例第七十八條規 定：「本條例施行區域，由行政院以命令定之。」又行政院六十八 年六月二十九日臺六十八勞字第六三六一號令，指定臺灣省、臺北 市、高雄市及福建省之金門、馬祖，為勞工保險條例施行區域。本 件原告係由拜耳 ０ 聚優股份有限公司（以"
39,715,"行區域外，罹患傷病、生育或死亡時，所為不得請領各該事故之保 險給付之限制，其限制之對象以及限制之範圍，均屬合理，乃為維 持社會秩序、增進公共利益所必要，符合憲法第二十三條之意旨。 原告主張，該法條規定牴觸憲法第七條及第十五條而無效云，並 無理由；又本院既非確信該法條有牴觸憲法之疑"
