pdf_page,chars,preview
11,806,"9 行使職權，則保持沉默，既未直接明文，亦未規定應依據法律 為之。從憲法及憲法增修條文賦予大法官解釋憲法、審查法律 與憲法有無牴觸、審理總統、副總統彈劾案及政黨違憲解散案 件的職權，必已評估大法官行使此等職權，會對法律、政治及 政黨有一定程度影響的角度，當可推知憲法就大法官職權行"
12,740,"10 二、憲訴法作為大法官行使職權的程序規範， 不應妨礙大法官 行使憲法所賦予的職權【36】 如前述，憲法及憲法增修條文，對於大法官如何行使職權 ，採沉默態度， 未規定應依據法律為之，當有基於憲法權力分 立與權力制衡的考量，俾大法官不受黨派及政治影響，亦不受 不當法律拘束，得秉持"
13,767,"11 例，被聲請迴避的法官、大法官，不得參與該迴避聲請的裁判 ，否則難以期待審判公正， 乃訴訟法共通的法理（民事訴訟法 第 35 條第 2 項、刑事訴訟法第 21 條第 2 項、行政訴訟法第 20 條準用民事訴訟法第 35 條第 2 項及憲訴法第 10 條第 4 項規定參 照）。"
14,779,"12 若仍應依系爭規定二作成評決，則系爭規定二已足以決定評決 的最終結果，而非暫時性的程序規範 ，未審先判的問題已然浮 現。即使審查過程中，大法官一致認為系爭規定二為違憲，故 無評決門檻問題，但仍須於判決理由中詳細論證、說明系爭規 定二已逾立法政策形成自由的違憲理由，如此無異大法"
15,764,"13 檻【42】 系爭規定二既不能作為本案審查 的程序規範，則本庭自得 本於程序自主權，決定本案審查的程序規範。就此而言，114 年 1 月 23 日修正公布的憲訴法第 30 條第 1 項規定：「判決，除本 法別有規定外，應經大法官現有總額三分之二以上參與評議， 大法官現有總額過"
16,744,"14 官組織的規定 ，並無牴觸。該項評議及評決門檻的規定，既符 合大法官以集體議事的多數決原則，使 憲法裁判更具客觀性、 多元性，復可適用於大法官人數因各種原因而變動的情形，符 合大法官職權行使應持續穩定，不能一時或缺的憲法要求。同 時針對其他特別案件類型，明定排除適用，由法律另"
17,812,"15 制大法官僅於人數符合 憲法所定總額時始得行使職權，以免政 治部門於大法官出現缺額時，竟得藉提名權與同意權的行使， 阻止繼任人選的產生，進而妨礙大法官及國家整體憲政體制的 正常運行。相反地， 於繼任人選產生前 ，更應透過憲法解釋或 法律規定，使大法官 行使職權持續正常運行，維"
18,814,"16 官行使職權的評議及評決門檻， 均以當下現任大法官人數的固 定比例計算，不受人數變動的影響。【48】 應特別說明者，憲訴法第 30 條第 1 項規定以現有總額固定 比例作為大法官參與評議 及評決 門檻，立法目的既在確保大法 官評議及評決 的門檻，不受特定時點大法官人數多寡的影"
19,770,"17 六、本件 判決拒絕參與評議的大法官， 應不計入現有總額 【50 】 現任大法官持續拒絕參與個案的評議時，就該個案的審判 而言，應如何計算大法官的現有總額，憲訴法及其他法律尚無 直接明文規定 。然而，大法官行使憲法解釋權，為行使憲法所 賦予的職權，亦是維護憲法秩序及保障人民基"
20,838,"18 成評決，阻止或妨礙大法官行使職權的結果。因此，依循法定 員額中的缺額、任命後未到職的大法官或應迴避的大法官等未 參與評議的員額，不計入現有總額的同一法理，若大法官就該 聲請案， 持續拒絕參與評議 ，致其他大法官行使憲法職權受阻 止或妨礙者，亦應不計入現有總額。【51】 就本"
21,767,"19 於缺額大法官的繼任人選何時產 生難以預期，於此極端例外且 不得已情況，為 維持憲法法庭 繼續運作，使大法官 的憲政功能 得正常發揮，自應依前述理由，將持續拒絕評議的 3 位大法官， 由現有總額中扣除之。【52】 肆、受理要件的審查【53】 一、立法委員聲請法規範違憲審查，於"
22,772,"20 政院移請立法院覆議，則是基於憲法權力分立與制衡的觀點。 然不論何者，一旦為合法復議或覆議，均有使立法院三讀程序 所議決的條文，暫時失其確定性， 而得重新思考，重新作成決 議的效力，則無不同。換言之，一旦進入合法的復議或覆議程 序，即屬立法委員行使職權的範圍， 所有立法委員均"
23,815,"21 出程序動議，阻止修法， 例如針對是否停止討論、本案二讀的 表決、是否繼續三讀及其後的復議程序，以提出數十次有關表 決方法及重付表決等表決動議，作為其反對系爭規定 一至七修 法的議事手段，可見其採強烈反對系爭規定 一至七 修法的立場 ，更屬無疑。自不能僅以三讀程序中，議事人員"
24,753,"22 用以表彰其所代表民意 的政治立場。因此， 於本案情形， 除非 審查法律案時個別立法委員對法律案明確採贊同立場， 嗣後又 聲請該法規範違憲審查，已構成權利濫用而 難認有聲請憲法解 釋的正當性 外，本得 基於立法機關有確保其所制定 的法律及決 議合憲的義務的憲法意旨 ，而解釋立"
25,770,"23 則即與憲法第 63 條規定意旨牴觸而無效（司法院釋字第 342 號 解釋理由參照） 。所謂「議決」，指討論與表決，未經討論即 為表決，固屬違背討論原則而違背憲法第 63 條規定，即使經討 論後未為表決， 仍無從確定立法委員集體 的意思為何 ，亦非此 之議決。立法程序是否有明"
26,756,"24 立法程序 的討論原則，乃落實憲法國民主權原則 的必要前提， 亦屬民主原則 的程序性要求之一。就此而言，立法院職權行使 法關於議案審議程序，於第 9 條第 2 項及第 3 項前段明定：「（ 第 2 項）第二讀會，應將議案朗讀，依次或逐條提付討論。（第 3 項）第二讀會，得就審"
27,701,"25 上開修正草案，經一讀、二 讀前的委員會討論及協 商，未達成共識，乃於 113 年 12 月 20 日進入二讀會廣 泛討論，經部分 立法委員發言後， 中國國民黨立法院黨 團（下稱國民黨黨團） 提案停止討論獲表決通過，全案 進入逐條討論程序。【70】 ⑵系爭規定一 部分，於立法"
28,728,"26 完成廣泛討論後，進入逐條討論時，民眾黨黨團提出修 正動議，隨之國民黨黨團、民眾黨黨團又分別提出修正 動議、再修正動議，故逐條討論，列為討論的提案亦有 5 案，依序為立法委員翁曉玲等 16 人提案、民眾黨黨團 修正動議、國民黨黨團修正動議、民眾黨黨團再修 正動 議及國民黨黨團"
29,712,"27 未完成立法，故略而不論） ，即於立法委員翁曉玲等所 提修正草案，完成廣泛討論後，進入逐條討論時，民眾 黨黨團提出修正動議，隨之國民黨黨團、民眾黨黨團又 分別提出修正動議、再修正動議，故逐條討論時，列為 討論的提案亦有 5 案，依序為立法委員翁曉玲等 23 人提 案、民眾黨黨"
30,716,"28 如下明顯瑕疵，而綜合各瑕疵，可認其立法程序已達欠缺正當 性的重大程度，牴觸憲法正當立法程序原則：【76】 ⑴系爭規定一至七 的修正草案，均 是針對立法委員 翁曉玲 等所提修正案，於 113 年 12 月 20 日的二讀會廣泛討論 完畢後的逐條討論程序時 ，由民眾黨黨團 提出"
31,732,"29 前委員會審查、黨 團協商及二讀會廣泛討論等立法程序 ，有任何討論。即使於逐條討論程序，作為討論 的提案 有 5 案，民眾黨黨團所提出的再修正動議，既未經主席 指定為唯一應討論的動議，亦非列為最先或最後提案， 且各該提案所涉及 的問題均十分重大、專業，尤其民眾 黨黨團所提出第"
32,729,"30 37 年 5 月 20 日通過的立法院議事規則第 40 條規定，第 1 屆立法院第 1 會期第 1 次會議議事日程、關係文書及議 事錄第 9 頁、同會期第 2 次會議議事日程、關係文書及 議事錄第 9 頁；37 年 11 月 19 日修正通過同規則第 38 條 規定參照）。"
33,708,"31 委員就法律案內容並無異議等情形，得採由主席徵詢院 會照議案內容通過有無異議，經確認無異議後，宣告通 過的方法，以求便捷，但採此方法時，主席仍應針對是 否照議案的「內容」通過，徵詢會場有無異議 ，亦即於 三讀會提付表決時，主席應徵詢出席立法委員，是否照 議事人員所宣讀的三讀「"
34,713,"32 諸於三讀後的 發言，反對修法的立法委員仍表示其反對 的立場，因此常理上自不可能僅於三讀 表決時，竟「無 異議」同意二讀通過的條文內容。在場立法委員及所屬 政黨，對於條文內容既自始即有贊同與否的不同立場， 少數的立法委員並已要求記名表決，自應依立法院職權 行使法第 11 條規"
35,767,"33 向，進而為民主問責。就此觀之，其立法程序雖存有瑕疵，惟 尚難謂已完全悖離公開透明原則（上開判決理由第 70 段及第 71 段參照）。然本件與本庭 113 年憲判字第 9 號判決的基礎事實， 其立法程序瑕疵情節存有 重大的差異，應為不同的評價。 如前 述，本件聲請憲法審查的系"
36,773,"34 該法律涉及其他憲法機關職權 的規定，並對其他憲法機關 的運 作造成實質妨礙，或課予憲法並 未規定的義務，即屬逾越其憲 法職權，並侵犯其他憲法機關職權，而違反憲法權力分立原則 。依憲法第 171 條第 1 項規定，該法律應屬無效（司法院釋字第 585 號、第 613 號解釋及"
37,735,"35 名繼任人選咨 請立法院同意，立法院亦應積極行使同意權，就 是否同意總統提名 的人選為決議。基於憲法機關 的憲法忠誠義 務，無論總統或立法院，固不得消極不行使其憲法上分別享有 的提名權、同意權，致影響相關憲法機關 的實質存續，破壞憲 政體制的健全運作（司法院釋字第 632 號"
38,788,"36 法機關如何運作 、有爭議時如何解決等問題，其重要性不言而 喻。就此，憲法賦予大法官解釋憲法的專屬職權（憲法第 78 條 、第 79 條第 2 項、第 173 條及憲法增修條文第 5 條第 4 項規定 參照），期能以客觀中立觀點，透過法學方法嚴謹說理，闡述 憲法內涵，確保民主"
39,817,"37 按國家機關有忠實履行憲法意旨的義務， 故立法院制定規 範機關如何行使職權的法律時，必須以能維護、促進國家機關 履行前開義務為前提 ，如該規範 有缺漏不周或牴觸憲法，致機 關執行職權發生障礙 ，或執行職權的結果，無法落實憲法意旨 者，憲法法庭應予以補充或為有助於機關運作的解釋"
40,829,"38 議院同意後任命，一旦經任命即為終身職（美國聯邦憲法第 2 條 第 2 項、第 3 條第 1 項規定參照），其因政局更迭或人事同意權 問題，致大法官人數不足 而長期中斷 行使職權 的機會甚少；採 內閣制的日本，其最高法院 法官（最高裁判所裁判官） 由內閣 任命，天皇認證，通常"
41,813,"39 我國大法官 的職權，為依人民或政府機關聲請就法規範或 個案裁判所涉 的憲法爭議、總統、副總統 的彈劾及政黨違憲 的 解散，作成終局 的判斷，並有拘束全國各機關與人民 的效力， 對維護國家憲法秩序及保障人民權利 的重要性，毫不遜於我國 憲法所賦予 的行政權及立法權， 與美國、"
42,828,"40 評決門檻，因此 面對憲法增修條文下，大法官任命與任期制度 的特殊性，仍可 不受特定時點大法官人數多寡的影響，大法官 憲法解釋功能始終能維持正常運作。 乃系爭規定二改變 歷來模 式，以參與評議的 固定人數作為評議門檻，規定參與評議的 大 法官人數不得低於 10 人，雖此評議門"
43,795,"41 又系爭規定二後段以系爭規定二前段規定最低評議門檻人 數 10 人為前提，系爭規定二前段既欠缺應有配套而牴觸憲法， 系爭規定二後段自失所依附，亦屬違憲。【99】 （四）系爭規定三 與系爭規定二合併適用的結果 ，妨礙大法官 行使職權，違反憲法權力分立原則【100】 系爭規定三規"
44,769,"42 理或暫停審理而束手坐視憲政秩序或人民基本權利遭受不法侵 害，無論選擇何者，實際上都是釋憲制度的癱瘓。從而 ，系爭 規定二及三合併適用，無異使 立法者可透過修改評議人數門檻 的法律，配合大法官人事同意權的行使，使大法官釋憲制度的 正常運行因參與評議人數不足而受嚴重影響， 進而"
45,751,"43 可能導致憲法法庭因人數不足，根本無法審理上開案件，違背 憲法增修條文將上開 案件授權由大法官組成憲法法庭審理的意 旨。是系爭規定四 適用系爭規定二 及三的結果，亦無異以法律 妨礙大法官行使憲法職權，而違反憲法權力分立原則。【103】 （六）系爭規定五 與系爭規定 六合併適用"
46,725,"44 一情形。例如大法官人數為 15 人，但應迴避者為 7 人以 下，與系爭規定五適用前提的迴避「超過」7 人不符，不 適用系爭規定五，若應迴避者為 9 人，則未迴避者為 6 人 ，依系爭規定六即不得審理案件；若大法官人數為 14 人 以下，縱迴避者 8 人，符合系爭規定五，但此"
47,757,"45 作成評決的人數 門檻，竟因其 他大法官不能 參與評議 的 原因而有不同，此不同顯然欠缺法理依據。【108】 4.合併系爭規定五前段及 系爭規定 六，僅適用於大法官人 數為 15 人，且有 8 人迴避（即 7 人未迴避）的唯一情形 ，已如前述。 故於此情形外，即不能適用系爭規"
48,794,"46 行評議，迴避人數多 者，却可為評議，其不合理處，亦 甚為明顯。【109】 綜上，系爭規定五及六合併適用的結果，僅就大法官 15 人 時，迴避 8 人的唯一情形，規定其評議及評決門檻，排除系爭規 定二所規定的一般評議及評決 門檻。不但無法處理前開唯一情 形以外大法官參與評議門"
49,842,"47 第 95 條增訂第 2 項規定修正條文施行日期，由司法院以命令定 之，司法院並於 112 年 7 月 3 日以院台廳書一字第 11206006751 號令發布定自 112 年 7 月 7 日施行。因此，大法官所收受的聲請 案，應依何日修正施行 的法規為審查 、審查後若為違憲"
50,559,"48 95 條的規定，適用應適用的憲訴法。【116】 四、本件業經裁判，核無暫時處分的必要，聲請人暫時處分的 聲請，應予駁回。【117】 中華民 國 114 年 12 月 19 日 憲法法庭 審判長大法官 謝銘洋 大法官 呂太郎 蔡彩貞 陳忠五 尤伯祥 本判決由呂大法官太郎主筆。"
51,388,"49 附表 編號 姓 名 住居所 1. 柯建銘 2. 王世堅 3. 王定宇 4. 王美惠 5. 伍麗華 Saidhai‧Tahovecahe 6. 何欣純 7. 吳沛憶 8. 吳秉叡 9. 吳思瑤 10. 吳琪銘 11. 李坤城 12. 李昆澤 13. 李柏毅 14. 沈伯洋 1"
52,152,"50 37. 陳培瑜 38. 陳瑩 39. 黃秀芳 40. 黃捷 41. 楊曜 42. 劉建國 43. 蔡其昌 44. 蔡易餘 45. 賴惠員 46. 賴瑞隆 47. 鍾佳濱 48. 羅美玲 49. 蘇巧慧 50. 王正旭 51. 王義川"
53,670,"1 憲法法庭 114 年憲判字第 1 號判決 協同意見書 尤伯祥大法官提出 謝銘洋大法官加入 陳忠五大法官加入 本庭有部分同仁認為，憲法第 82 條明文規定，司法院之組織， 以法律定之。因此，司法院大法官行使職權之組織形式與作成有效裁 判之門檻要求等事項，除憲法已規定外，均應由立"
54,740,"2 一、 該部分同仁有關大法官審查系爭規定二時應受其拘束之論點， 陷大法官於循環論證或踐行違憲程序之兩難困境 該部分同仁之所以執本庭現有成員總額不足系爭規定二所定 10 人評議門檻，不能合法組成憲法法庭為由，全程拒絕參與本案之審理 及評決，係因其等認為本庭對系爭規定二進行違憲審查"
55,725,"3 式上似可逃脫循環論證之陷阱，但 如此一來卻落入兩難困境的另一 端，即大法官因而踐行了違憲程序。 二、 無論是作為違憲審查之標的，抑或作為大法官行使職權所適用 之法律，憲訴法都不應受合憲推定而拘束大法官 認為系爭規定二得作為審查其自身是否違憲時之程序規範 的見 解，實係在審查系"
56,787,"4 本庭因現有總額不足系爭規定二所定門檻而不得審查系爭規定二的 見解，自然不能說服多數意見。 三、 系爭規定五及六不得被類推適用為本案審查時之程序規範；即 使類推適用，也無法使大法官擺脫上述兩難困境 該部分同仁在堅持大法官應受系爭規定二拘束的前提稱 ， 為了繞 開系爭規定二的限制"
57,767,"5 此類推適用說最終還是適用了系爭規定五及六 ，亦即須先推定系爭規 定五及六合憲 ，進而作為審查其自身是否違憲之程序規範 。 就此而言 ， 類推適用說不但逃不出上述兩難困境，反而越陷越深。 再者（ ，於有大法官依法迴避之情形，迴避之大法官仍屬在任，僅 是不計入現有總額之人數而已 "
58,811,"6 法律行使下稱憲法律保留說 。 然而，憲法既為確保自身在規範層級中之最高性，防止法律凌駕 憲法，而基於權力分立之理理，設大法官掌理法律之違憲審查以制之 立法權，則同時保障大法官得以獨立、自主行使此項職權，不受立法 權干預或妨礙（ ，自屬然然（ 。此所以該該規定司法院乃至大法官職"
59,761,"7 大法官即已本於上述自主性 ， 為貫徹釋憲制度保障人民權利及維護自 由民主憲政秩序之目的 ， 導入上開法律所無之對聲請人有利解釋之救 濟效果、法官聲請解釋及暫時處分等制度下司法院釋字第177（、185（、 371（、585（、599 及 725 等號解釋參照 。憲訴法施行後，本"
60,838,"8 法律保留說仍無法導出本庭應受系爭規定二拘束之結論。簡言之，而 憲法的高度俯視，即輕易可知這是無效的論證。法律保留理則是憲法 的子女，不應長成反噬憲法的怪物。 進一步言之，如前所述，大法官應依據憲法－而就「依法」－自 主行使職權 ， 係憲法為確保大法官發揮權力分立架構之制之功能"
61,733,"9 謂審理之權限係由憲訴法所賦予 ， 故必符合憲訴法之規定始得審理案 件。 綜上，憲訴法與憲法第 82 條無關，法律保留說殊有誤會。本件 判決將系爭規定二至六定性為規範大法官如何行使職權的法律 ， 而就 就憲法法庭的內部結構、人員配置及事務分配等組織性事項的規定， 即寓此旨，爰予"
62,1004,"10 之民主國家（，都不會把不受約束的權力授予民主多數1（，其憲法通常會 配備違憲審查機制以確保自己不被民主殺死，並防止民主自殺。這套 機制一旦失靈，憲政秩序與民主都將危在旦夕。在 20 世紀迄今的眾 多民主倒退案外裡可以觀察到，自由民主憲政秩序 經常不是一夕消 亡，而是逐步崩解"
63,854,"11 人。而系爭規定一至七在 114 年 1 月 23 日公布後，總統於同年 3 月 21 日再度足額提名繼任人選，立法院則至同年7 月 25 日始行使同意 權並再度全數予以否決。綜觀上述歷程，立法院是在明知大法官現有 總額為 8 人之情況稱 ， 先修法規定高於8 人之評議及違憲"
64,409,"12 然可將憲法置諸腦後，為所欲為，其他政府部門又何嘗不能競相違 憲？一旦如此，憲政秩序就會開始逐步瓦解，民主的消亡恐怕也是指 日可待。 在這樣的險峻危局中，大法官自行掙脫立法院所加桎梏，勇於行 使職權，是唯一出路。這不僅是因為護憲理本就是憲法課予大法官的 職責 ， 而且也是因為"
65,541,"1 憲法法庭 114 年憲判字第1 號判決 部分協同部分不同意見書 蔡彩貞大法官提出 去年 10 月底任期屆滿之本院七位大法官離職後，繼任 人選歷經二次提名、審查，均衹聞樓梯響，不見人下來，隨 後依法本可預期之第三次提名、審查，更人聲俱寂，杳無音 信，人事任命程序一而再，再而三延"
66,633,"2 壹、關於本件判決應適用之評議及表決門檻 本件主要係 就有關系爭規定二至六 對本院大法官作成 憲法裁判之職權行使所設最低人數之限制，自其於違憲審查 法制實際造成之影響而論，是否逾越司法核心領域之界限， 並違反相互制衡原則等爭議，所做之合憲性判斷。本案討論 伊始，關於進行判決評議"
67,604,"3 見之補充說明如下： 一、本席支持類推適用系爭規定五、六關於大法官因部分依 法迴避 ， 致人數未達法定門檻時之判決評議及表決門檻 ， 以補充系爭規定二、四法制不足之缺失 (一)立法機關制定法律，係由來自社會各階層之民意代表， 經由協商形成共識之合議制決策程序所形成，較其他國 家"
68,624,"4 定之事項，比附援引與其性質類似之法規範，資以類推 適用 2 ，為補充法律漏洞方法之一。 (二)修正後憲訴法對憲法法庭就已受理之聲請案件作成判 決、暫時處分裁定，及為總統副總統彈劾成立、政黨解 散等宣告應依循之程序，明定其參與評議及可決之大法 官人數，須符合同法第30 條第 1"
69,603,"5 避而就該個案客觀上不能行使職權參與評議、表決，為 避免該個案中能行使職權之現任大法官人數不足法定門 檻，憲訴法第 12 條乃特別明定於該案依同法第 30 條第 1 項計算評議、表決之 「大法官現有總額」 人數時，不予 計入，以杜法律適用上之爭議，亦使該法規範得靈活配 合大法官"
70,736,"6 上即有沉默論證之瑕疵 3 。本件多數意見關於系爭規定二 違反憲法權力分立原則之論述，既謂立法院制定之法規 範，如有缺漏不周或牴觸憲法，致受規範之機關執行職 權發生障礙，或無法落實憲法意旨者，憲法法庭應予以 補充為有助於機關運作之解釋，甚至宣告該法規範牴觸 憲法，不再適用等語，"
71,686,"7 律能順應環境變遷以利長久適用，故審判者為運用類推 適用而探求規範意旨時，法律解釋之主觀理論者置重於 結合立法理由及其討論過程，資以判斷立法者立法當時 之主觀意志，俾精確掌握規範目的之主張，與客觀理論 者所強調法律解釋不宜囿於立法者過去的主觀意圖，應 隨社會變遷，與時俱進，故需"
72,588,"8 公信力。嗣該等規定修正公布時，立法院提出之立法理 由僅記載「照台灣民眾黨黨團再修正動議條文通過。」 等語，是其立法理由自當與上開修正草案同其意旨。再 者，觀諸修正後之憲訴法，除於系爭規定二、四有關憲 法裁判程序之原則性規定，明揭憲法法庭就已受理之聲 請案件，作成判決、暫時處分"
73,591,"9 者對個案中有類似依法迴避，而足使大法官行使職權陷 於客觀不能之事由，致實際參與判決評議、表決之人數 未達法定人數門檻時，視人數異動之實際狀況，適時調 整作成裁判之人數門檻及案件審理程序一事，已遭立法 者排除於立法計畫之外。至於立法院先後於系爭規定立 法程序中及修正公布後，二度"
74,556,"10 總額人數不足憲法裁判法定最低人數之原因，與大法官 依法迴避相較 ， 性質上 ， 皆屬由法律 、 政治 、 社會等環境 所生，對全部或部分憲法審查案件具有通案性影響，且 係受規範者無法人為操控之系統性原因，並均妨礙大法 官憲法審判職權之正常 、 有效行使 ， 二者具高度類似性"
75,592,"11 二、於尊重多數意見以憲訴法第 30 條第 1 項為本案程序規 範之前提下，大法官現有總額應為八人；惟經權衡利弊 得失，本件判決得經大法官現有總額過半數 即五人參與 評議及同意為之 (一)關於本件憲法審查應遵循何一程序規範之先決問題，本 院大法官幾經討論、磋商，形成之多數意見"
76,605,"12 員會紀錄所載「司法院大法官會議法修正草案」審查過 程中，於立法委員就放寬大法官釋憲之出席、決議人數 一事徵詢意見時，司法院代表表示憲 法解釋效力相當於 憲法或法律，效力非常高，最低人數限制若過度放寬， 易使人認為失之草率之答詢內容，及上開憲訴法本次修 法係為提升憲法裁判公信"
77,587,"13 上之差異，徒以二者大法官事實上 均未行使職權為由， 遽認本於個人意思決定之拒絕參與評議、表決，亦得依 循迴避等客觀上不能參與評議、表決之情形 可不計入現 有總額之同一法理，不 予計入現有總額，非但已偏離法 律上要求作成裁判須符合法定人數要求之制度本旨，且 未區辨大法官拒絕行"
78,593,"14 拒絕參與本案評議、表決之大法官應不計入現有大法官 總額人數之依據，顯然引據失當，本席亦歉難同意。 (二)本件遵循多數意見之程序決定 ， 依憲訴法第30 條第1 項 規定決定判決之評議、表決門檻，大法官現有總額應為 八人。目前雖有三位大法官認為本案僅由八位現任大法 官組成之法"
79,601,"15 議 、 表決 ， 自其拒絕之理由觀之 ， 於系爭規定二 、 四再度 修正、增訂解決大法官人數不足最低法定人數限制之配 套規定，或現任大法官人數經依法遞補達於上開法定最 低人數限制前，彼等拒絕參與案件審理之決定，可能因 此持續，且終期難測等本案大法官行使憲法審查職權所 面臨之"
80,612,"16 之微疵，尚與憲法意旨無違。本此理由，本席認本件判 決得經大法官現有總額過半數即五人參與評議及同意為 之。 貳、關於受理要件之審查 多數意見認為本件聲請符合聲請要件之結論，本席敬表 同意。然本件判決理由中，關於立法委員於法律案最終表決 程序未積極投票贊成者，得聲請憲法解釋或法"
81,656,"17 請立法院覆議程序，聲請人均支持各該程序，即反對系爭規 定三讀原決議，自應認為聲請人於該法律案最終表決，未採 贊成立場（參判決理由第 54、55、59 段） 。惟立法委員對議 決之法律案提出之復議動議，係針對已完成決議之法律案所 提出（立法院議事規則第 42、43、44 條參"
82,626,"18 規定三讀通過均持反對立場一節，本判決執為強調聲請人於 系爭規定之第三讀會中未作反應之舉措，絕非無異議同意之 佐證，固無不可，然本判決理由猶進一步說明立法院法律案 審查程序於有合法復議或覆議時，立法委員於復議或覆議所 表達的立場，方為其就該法律案所表達的最終立場，即將法 律案"
83,620,"19 性猶有未足。 二、多數意見認應以復議、覆議為立法院審議法律案最終表 決程序之理由，不符我國基於少數保護精神而設置少數 立法委員憲法審查聲請制度之本旨 依本件判決理由所述，多數意見此部分見解不外係以憲 法法庭置重法規範合憲性之審查，事關法規範有效與否之公 共利益，而非個別立法"
84,560,"20 在於維護客觀憲政秩序之情形有別。故我國此類法規範審查 案件之聲請人，原則上自應以系爭法律案表決時未投票贊成 之立法委員為限 (釋字第603 號解釋許宗力、曾有田大法官 共同提出之協同意見書 參照)。從而多數意見以少數立法委 員聲請法規範合憲性審查，應關注於法規範有效與否之公"
85,774,"21 正當程序之要求 6 ， 俾透過立法者履行自我審視與自我確認之 義務，對其立法權之行使與所享有之立法形成空間予以節制 及適當之指引 7 ，以符合憲法整體價值體系之要求。而立法者 於立法審議過程中，首應遵循之程序性要求，為提出充分立 法理由之義務 8 。 憲法第 78 條及憲法"
86,614,"22 大法官行使憲法審查職權，設定憲法上無據可循之具體、量 化標準，且改變歷年來，大法官審理案件之程序規範為保持 配合現任大法官實際人數變動而相應調整之彈性，俾符合審 判實務之需，對大法官裁判評議、表決人數之要求，向以抽 象比例定其標準之慣例。惟參諸記載各該規定立法過程之立 法院"
87,596,"23 法規定法律案應經立法院議決之立法意旨，故法律案於 三讀會付表決 ， 始經立法院議決 ； 系爭規定三讀程序中 ， 主席徵詢院會「有無文字修正？」性質上僅為確定三讀 會欲審查之標的，在場立法委員均無文字修正時，三讀 會審查標的始確定，其後並應以此確定之標的為議案提 付表決，獲最"
88,931,"24 其自行訂定之議事規範為之，於議事規範所容許之範圍 內，亦得以決議為個案程序踐行上之調整、變通，凡此 原則上均屬國會內部事項，依權力分立之原則，本庭原 則上應予尊重，故法律案經立法院移送總統公布者，曾 否踐行其議事應遵循之程序，除明顯牴觸憲法者外，乃 其內部事項，屬於議會依自"
89,854,"25 提案而交付表決者 11 ，皆不乏其例。其中第一種情形甚為 常見，舉如：蘇嘉全院長時代，於 107 年修正金融控股 公司法 12 ；游錫堃院長時代，於 111 年修正著作權法 13 ； 韓國瑜院長時代，於113 年修正勞動基準法 14 ，均屬在第 三讀會中，主席詢問有無文字修"
