pdf_page,chars,preview
15,651,"確認驅離家園規範所涉及生存權中之適足居住權之 保障，殊為可惜。 肆、正當法律程序原則及權益衡量等問題 一、在我國憲法體系下，違憲審查之論理程序，首應確認有 無憲法上之權利因系爭法律或行政命令之規定而遭侵 害；如無憲法上權利因系爭法令規定而遭侵害，則該規 定自無違憲可言。在有憲法上"
16,917,"過立法行為或行政措施，侵害人民基本權利。司法機 關則透過其司法功能，以確保立法權與行政權不至於 逾越此一界線。其原則與本院解釋常引用作為違憲審 查準則之比例原則 （ proportionality principle ）相 關。在 我國憲法體系下，此等行政權與立法權是否不當侵害 "
17,838,"予以解釋。其內涵，可認屬於「立法之正當程序」之 一環 。 至「行政之正當程序」（ administrative due proces ） 3 則係指行政機關所應遵守之「程序上正當程序」。 本 號解釋即係涉及行政上正當程序 。 惟其所使用者為「正 當行政程序」一詞（參見解釋理由書第"
18,827,"decisions ） 之權 。 此亦屬前述第七號一般意見所要求使 受影響者享有真正磋商之機會及給予受影響者充分、 合理之通知等要求 。 本席對此敬表同意 。 然本席認為， 除多數意見所列之正當程序內涵之外，本條例另應將 前揭「聯合國驅離家園準則」中所規定之「衝擊評估」 及「替代"
19,728,"displacement, with a view to securing the human rights of al potentialy afected persons, groups and comunities… ）。 我國環境影響評估法第五條第一項第 八款雖規定：「下"
20,607,"「所欲增進的公共利益」的相對重要性、該規範對於 擬達成的目的可以提供的貢獻或功能，以及該規範對 憲法上權利所造成限制或影響的程度。在權衡與平衡 此等因素之後，憲法解釋者應進一步考量客觀上是否 存有「較不侵害憲法權利」的措施存在。 （二）本席認為，本件所涉及憲法第二十三條之較核心之"
21,686,"一 、 舊都市更新條例第十條第二項（以下簡稱第十條第二項） 規定 ：「前項之申請應經該更新單元範圍內土地及合法建 築物所權人均超過十分之一，並其所有土地總面積及合 法建築物總樓地板面積均超過十分之一之同意。」（現行 法將「土地及合法建築物所有權人」之要件改為「私有 土地及私有合法"
22,627,"入更新單元而未同意申請之所有權人，如未採任何行 動，將無法自動脫身；其將被迫參與相關後續程序，否 則其權益可能受到重大且實質之影響。故本條項之規 定，非僅屬一般影響有限之行政程序之申請門檻而已。 由於此等法律上與事實上之明顯效力，同意發動法律程 序之比率門檻，自不宜過低。多數意見"
23,825,"築物總樓地板面積均超過三分之二之同意；其屬依第十 一條規定申請獲准實施都市更新事業者，應經更新單元 範圍內土地及合法建築物所有權人均超過三分之二，並 其所有土地總面積及合法建築物總樓地板面積均超過四 分之三以上之同意。」現行都市更新條例該條項之基本 內容相同。多數意見認為，本條項"
24,650,"少數情形（如都市更新）外，仍遵守任何人不得將他人 財產予以處分或變更之基本原則。都市更新既為此基本 原則之例外，其允許例外之條件自應嚴格限制。本席認 為，在任何人不得將他人財產予以處分或變更之基本原 則以及在「聯合國驅離家園準則」所要求相當例外之要 件下，應限於極少數人不同意（例"
25,678,"之一） 規定：「依第七條劃定之都市更新地區，於實施都 市更新事業時，其同一建築基地上有數幢建築物，其中 部分建築物毀損而辦理重建、整建或維護時，得在不變 更其他幢建築物區分所有權人之區分所有權及其基地所 有權應有部分之情形下，以各該幢受損建築物區分所有 權人之人數、區分所有權及其"
26,620,"加許多住戶及居民，原來共有之公共設施之使用者人數 與結構將有巨大改變。此顯然亦相當程度影響其他幢或 其他棟建築物之所有權人對原來共有之公共設施之使 用。 四、第二十二條之一雖規定以「不變更其他幢建築物區分所 有權人之區分所有權及其基地所有權應有部分」為條 件，然此規定僅保護其共有"
27,185,"須進行都市更新之情形，自有多種可能之處理方式；在 各種替代方案（包括同一基地未受毀損建築物是否納入 都市更新、如何與同一基地未受毀損建築物所有權人合 作、相關利益如何分配等不同之方案）均受完整檢視， 且未受毀損之其他幢或其他棟建築物所有權人之權益亦 受考量，並在必要之情形下，由受"
