pdf_page,chars,preview
15,518,"項 攻 欄 位 名 稱 填 報 說 明 報單併計編頁次 。 5 單號碼 l)空 (3) 運填 列時應依 進 口篇貳 、六 「報 單及 轉運 申請 書編號原則 」之規定辦理 ,共 當 lㄥ 石吊。 l、 2碼 :收 大寫英文字母 單關別 ,2位 一 碼 (應 注意存倉地點 如臺北關"
16,524,"項 次 欄 位 名 稱 填 報 說 明 l、 2碼 :收 ,2位 大 寫英文字母代 單 關別 碼 (應 注意存倉地點 如基隆關 業務 一組為 A。 3、 猝碼 :轉 自開別 ,2位 大 寫英 文 字母 代 5、 6碼:中華 民國年度後2碼 ,2位 用阿拉 伯數 字填 列 。 7、"
17,599,"項 次 欄 位 名 稱 填 報 說 明 〔 5) 稱 。船名可由提 貨單上查明 。 作 )空 運以航機註冊號碼填列 (外 籍航機亦 同 )． β )如 屬 國內交易案件 ,本欄填 「 NIL」 。 9 船舶呼號 (6) 於 「船 (CalSi (機 )代 碼」相填列船舶呼號 ﹄n"
18,612,"項 次 欄 位 名 稱 填 報 說 明 12. 提單號碼 (少 l)生 運併裝進口者 ,應 填列分提單號數 (HA WBNO)。 一 ｜ 2)如 無提 單號數 或保 稅 貨 出倉 案件 ,貝 歹吋「 ML」 。 )新 進 口系統上線 前 ,海 關仍 以 舊 EDI系 。 統作 業"
19,370,"項 次 相 位 名 稱 填 報 說 明 靠泊之碼 頭代碼 (如 停 靠基 隆港 西二碼 頭 ,貝 報 KELW020W)。 ㄎ )快 遞貨物填列快遞專區之代碼 (C幻 l)． 6)貨 物存放 兩個 以上之處所 時 ,此 欄 填報 主要存放處所及其代碼 ,另 於 「其他 中 一 報"
20,476,"項 次 欄 位 名 稱 填 報 說 明 16. 國外出口日期 (13) l)海 ; ｜ 運 為 「提 單所 我之 出口國裝船 日期 」 生運 為 「提 單所 我 飛機在 貨物輸 出地起 飛 日期 」 ;郵 包為 「包裝提 單所 我寄件 日 期 」． ?)國 內交易案件請填報關日期"
21,616,"D.「進港 日期 」尚未傳輸者 「預定 到港 日期 」為準填報 。 ?)保 稅倉庫及物流中心 出倉進 口案件 (D2), 比欄填列 「申請出倉進 口日期 」,惟如實 際 出倉進 口 日期早於 海關收單 日期 ,則 以 「收單 日期 」作為 申請 出倉進 口日期 〔 81.8.28"
22,637,"項 次 欄 位 名 稱 壞 報 說 明 ,填 「 1.0」 。 ?)新臺幣交易案件 )報 關後經海關 「 NX5106不 受理報 關原 因 β 通知 」訊 息回覆 ,其原 因屬 A、 C、 D類 者應 重新 申報 ,其 匯率之 適 用以實際重 報之 日期為準 ． 20. 堆岸價格"
23,717,"項 次 相 位 名 稱 填 報 說 明 位上加註 「未投保 」 ) β )同 第 21項 。 「運 費」第“ )點 23 兞加費用 (20)/應 減費 l)應「加 」費用 ,係 指未列入上述 FOB或 用 (21) CFR或 C工 F價 格 內 ,但依交易價格規定 一 應行加計者"
24,614,"項 次 攔 位 名 稱 填 報 說 明 年 英文名稱 、地址順序填 列 。 ?)納 稅 義務 人為科學工 業園區或農業科技 園區廠 商者 ,應 於 中文名稱 前填報 園區 統一電腦代碼 。 β )在 新進 口系統上線前 ,海 關仍 以舊 EDI 系統作 業 ,「 進 口人 (納 "
25,636,"項 次 相 位 名 稱 填 報 說 明 「 3」 先放後稅 ,銀 行 繳現 (向 銀行 或駐 海 關收稅處繳納者 )。 「碎」先放後稅 ,啟動納稅人帳戶扣繳 (EDI 線上扣繳 )。 5」 先放後稅 ,啟 動報開業者帳戶扣繳 (E 「 DI線 上扣繳 「 6」 先稅後放 ,啟 動"
26,717,"項 次 欄 位 名 稱 填 報 說 明 0個 中文字 )。 33. 國家代碼 (31) 以出具發票之廠商所在地之 國家或地區為 準 ,應填列其 「代碼 」,其代碼請參閱 「關 港貿作 業代碼 」二十六 、國家或實體 ． 3猝 統一編號 (32) ｜ l)責 : 方如為國外廠商 填"
27,670,"項 次 欄 位 名 稱 填 報 說 明 2)保 稅 貨物 案件 申報 時 ,原 料之 買方 、賣 方料號及成品型號應 先填報 (列 印 貨 名之前 ;商標 (牌 名 規格 、原 進倉報 單號碼 及 項 玫依 序 填 報 (列 印 貨名 後 。 3)有 共同貨物名稱時 ,得 於各該"
28,759,"項 次 欄 位 名 稱 填 報 說 明 r艮 ,並 應於牌名欄填報牌名 。 l0)報 運輸入 規 定為 F02之 貨品時 ,如進 口 非供 食 品 用途 者 ,應 註 明 「非食 品等級 一 (NOTFODGRADE)」 或其他 文字顯示 為非食 品等級 。 l)報 運﹉輸 人規"
29,794,"項 次 相 位 名 稱 填 報 說 明 力 )以 代替 C數 。 B.機 器腳踏車進 口連線 申報時於 G冷 8「 貨物名稱 、商標 (牌 名 ) 及 規 格 」告 ,應 r分 填報 El貨 物 名 稱 、 田 商標 (牌 名 )、 E猝 型 號 、E5成分 及規格等資料 ;G5"
30,664,"稱 填 報 說 明 EDI系 統 申 16)新 進 口系統上線 前 ,以 貨物名稱 」欄 不超過其數 字 390 字 者 ,「 元 (即195個 中文字 汀 「商標 (牌 名 ) 」 欄 不 超 過 其 數 字 20字 元 、「成 分及 格 」攔不超過英數字 150字 元 (75"
31,657,"項 次 欄 位 名 稱 填 報 說 明 38. 生產國別 (36) 列貨物生產 「國名 」及其 「代碼 」,可 自發 票或標記上得知 ,如 由香港進 口穗 國貨 ,應填穗一國而非香港 。代碼請 參閱 「關港 貿作 業代碼 」二十六 、國家或實 體 。 ｜ 2)發 票上同一項 貨物"
32,449,"｜ 7)以 本攔 位 填報 金 門 、連 江縣 政 府核發 大 陸地 區農水產 品進 口同 意文件 之 號碼 、 項 次 之 填 報 方 法 :本 欄 位 為 文 數 字 1碎 碼 ,前 2碼 固定為 C瓦 第 3〢 碼 為 關別代 號 ,後 l0碼 為 同意文件 之 號碼 ,號"
33,633,"項 次 相 位 名 稱 填 報 說 明 碎 )進 口貨物 申請 適 用優 惠 關稅者 ,應 於 T)(新 進口系統上線前 ,以 EDI系統申 報者 ,於 貨品分類號列附碼攔填報 PT): A.符 合垂巴 (巴 拿馬 )、 臺瓜 (瓜 地馬 拉 )、 垂尼 (尼 加拉瓜 )、 臺薩"
34,651,"項 次 欄 位 名 稱 填 報 說 明 6)例 如鮮蘋果為 「 0808.l0.00.00-2」 。 7)適 用 進 口稅 則 「增 註 」之 減 、免稅 物 品 ,應於此欄 第 2行 填報適用之稅則章別 :適 用稅則 第 38章 增註 與增註項 目 ,例 二規定之 免稅物品 ,"
35,694,"項 次 攔 位 名 稱 填 報 說 明 發 國家進 口特定產品 ,給 予免 開稅待遇者 :產地證 明書號碼 為文數 字 1碎 碼 以內 ,前 碎碼 為 西元年度後 l0碼 為序號 ; 序號不 足 l0碼 者 ,於 序號前 以 0補 足至 l 0巧 馬。 ﹉ (b)符 合海峽兩岸經"
36,636,"項 次 相 位 名 稱 填 報 說 明 內容必須 降低 或提 高位 置填 列 。 ｜ 5)各 項單價之 幣別如 有兩種 以上 ,應轉化 為 同一種 幣別再填報 。 冷 2. 淨重 (公 斤 0) ｜ l)依 裝箱單填 列 ,如實際與 文件記我不符 者 ,應按實際進 口情形 申報 "
37,803,"項 次 相 位 名 稱 填 報 說 明 碎猝 . (單 l)本 數量 位 )(統 計用 ) 欄應否填 列 ,以 海 關進 口稅則 「中華 (碎 2) 民國海關進 口稅則輸 出入 貨品分類表合 一 訂本 」上單位欄 內所 我單位 為準 (「 單 位 」欄代碼係供統計 用 ),如 其"
38,649,"項 次 相 位 名 稱 琪 報 說 明 報 ,作 利擇高徵稅 。 ｜再 )保 稅成品內銷 、樣品等案件 ,如 採完稅 l於 2行 列印 價格扣減時 ,貝 完稅價格之第 或填報扣 減後 之 完稅價 格 ,並 以括 弧 ( )」 顯示之 。 「 ｜ 5)按 加 土 簡 ,租 貨 費等"
39,713,"項 次 相 位 名 稱 填 報 說 明 《 )適 用進 口稅則增註減稅 或免稅 時 ,依 減 稅或免稅率填列 。 (申 請審驗 方式填列 猝 7. 納稅辦法“ 請參閱 「關港 貿作業代碼 」七 、納稅辦法 , 選擇適當之代碼填列 。 猝 8 貨物稅率 ﹌ ｜ l)本 6) 欄 除"
40,525,"項 次 欄 位 名 稱 琪 報 說 明 52. 標言己 (50) ｜ l)標 記係指貨上之標誌 (口 麥頭 Marks)及 箱號 (Ca§ eN° ),依 提貨單所我填列 。 β )「 連線者 」申報 時 ,標記 田形如 電腦未 能直接傳 送者 ,改 以文字敘 述 ,敘 述之 順"
41,627,"項 次 相 位 名 稱 填 報 說 明 F.F.橢 圓形 (oVAL):傳 輸 或填報 oVA G.星 形 (STARl:傳 輸 或 填 報 STAR。 H◆ 如屬其他 圖形 (OTHER)則 傳輸 或填報 oTHER。 r)當 併裝貨物提單上之標記為 N/M(NOM研 ks)時"
42,667,"項 次 欄 位 名 稱 填 報 說 明 ,應於本欄 內申報 。例如 : 1)復 運進口案件 (包 括外貨 、國貨 )應 填報原 出 口報 單號碼 。如 為 國 貨復 運進 口 (G7 案件 ,並 應 另行 填 報 「是 ┘或 「否 」再 出 口 ,及 復 進 口原 因 ,以 憑 "
43,684,"項 次 相 位 名 稱 填 報 說 明 7)適 用進 口稅則增註 免稅 或減稅物 品 ,應 填報有關機 關證明文件字號 。 8)保 稅倉庫或物流 中心進 出倉 貨物應於 相報 明保稅倉庫或物 流 中心代碼及營利 事業統一編號 。 9)依 「戰略性高科技 貨品輸 出入管理辦法」 規"
44,692,"項 次 相 位 名 稱 填 報 說 明 統一編號等 。 16)應 課徵 貨物稅及特種 貨物及 勞務稅之 貨 物 ,於 填 列 「貨物 稅 率 (3θ 欄 位不 使 用時 ,應於 本欄 報 明該 貨物之特種 貨 物及 勞務稅率 。 17)在 新進 口系統上線前 ,「 其他 申報事項"
45,645,"稅 、特種貨物及勞務稅 、菸酒稅 、健康福利 捐 、平衡稅 、反傾銷稅 、報復 關稅 、滯報 費 (日 項 ,依序選填 (貨 物稅 、營業稅 、滯報 費 (日 依第 58、 ” 、 60項 次說明填報 58 貨物稅 「完稅價 l)貨 物稅 「從價 課 徵 」者 ,其 格 」之計算"
46,609,"項 次 欄 位 名 稱 填 報 說 明 5=l,000元,即 填報 「 5」 日 ,「 l,000」 元 ． 61. 稅費合計 本欄依 「進 口稅 」加 「推廣 貿易服務 費」、 「貨物稅 」、「營業稅 ┘、「特種 貨物及 勞務 稅 」、「菸酒稅 +健 康福利捐 」、「平衡稅 」"
47,629,"6碎 逸關方式 一 口通關方式計分 ｜ l)進 :Cl(免 審免驗通關 C2(文 件審核過 關 C3(貨 物 查驗 通 關 )。 C3因 查驗方式不同 ,另 分為 C3M (人 工查驗 C3X(儀 器查驗應補報 單 )及 C3X(可義器查驗免補報單 ︳ 2)「 連線者 」遞送報單"
48,735,"項 次 欄 位 名 稱 填 報 說 明 蓋 公 司行 號 章及 負責人 章 ．如報 關業係 受 委 任 報 關 者 ,其 所 加 蓋 之 公 司行 號 章 、負責人章 以 業經 向 海 關 登記 之 印艦 為 限 。 卜 )委 託 報 關業連線報 關補 送之 書面報單免 加 蓋報"
49,38,"項 次 攔 位 名 稱 其 報 說 明 洗 ,未 其列者祝同不中琦記帳 ．"
50,44,"! 解釋及諮詢小組會議紀錄彙編 法務部 編 印 中華民國 l02年 7月 ▄ ▆ 、"
51,1338,") 兩於 來 函就 明三所述 ,如 以營業稅 法 牛 51條 第 1頭 第 3歉 為處罰 之法球 ,而 以依稅捐褚做 法第 44條 規定計年之罰鏤金額 為女除處罰 金額 ,應 如何說 明該處分為依營業稅法 第 51條 裁處之倍數 乙節 :接 本法 年 24條 年 1項 規定 :「"
52,1546,",2006年 2版 1刷 ,第 145頁 以下各照 ; ,2005年6月 初版 1用︳ l︳ 弟 51頁 以下公照 )。 又依眾禹行政法院 ｝ 0° 年皮 5月 份 第 2次 庭長法官聯席兮議 決磁之意 l第 84了 1朵 1項 第 1歉 至 第 7歉 、第 4項 之規定 88條"
53,1282,"【法希邯 lO2年 07月03日 法徉 字牛 lO203502330出 函 】 察院函女部 ,就 現行健係支應 9酉 醉駕車午芋致交通意外事故之 $療 條 第 1項 及 第 25條 分別定有明文 ．年此 ,行為人連法之行 南如坪伊為 一行為 (色 ︴舌 『自然一行為』與 『法律上"
54,0,""
