pdf_page,chars,preview
44,768,"國家安全而有保密必要等 （本判決理由第 1 0 3 10 5 理由 參照） ，行政首長本於職權而為相關利益衡量，自有權於適當說 明理由後，不予答復或揭露相關資訊。於此前提下，本項此部 分之規定尚不生牴觸憲法問題。 【 1 2 】 綜上， 本項關於「並經主席同意」 、被質詢人不得拒"
45,779,"院長等行政首長請假不出席立法院會 以法律自我 賦予 為同意或不同意之權限。況本條規定 法院會之質詢程序而為規範，並 詢問程序 （憲法第 67 2 ，更無由各委員會同意 或不同意行政首長請假之理。 法職權 範圍 ，違反權力分立原則。 【 1 2 6 】 5. 第 4 【 12 7 "
46,781,"之內容及範圍 且 性質上仍屬行政院對立法院所負憲法上政治 責任之一環，並不因法律規定形式而使憲法義務與政治責任規 定，即質變為法律義務與法律責任 而行政院固須以行政首長 負憲法上備詢與答詢義務之方式，對立法院負責，但非謂立法 院即 述。 因此， 就第 2 中 未違憲部分 之規定 "
47,801,"不作為 。 【 1 3 】 此 2 4 出席或要求被質詢人答復，為立法院行使裁罰權之前提要件 然 第 4 ， 除 關於 被質詢之行政首長違反第 1 院會主席得本於其議事指揮權予以制止 ， 尚不違憲 其餘規定部分均屬違憲 ，是 第 5 6 第 4 憲之 範圍內，自 基於相同理由而違"
48,738,"庭審查認定為違憲，已非屬本項規定適用範圍。 本項規定係明定被質詢之行政首長違反第 項所定不得拒絕答復、隱匿資訊、虛偽答復之規定時，得經立 法院會決議， 將之 移送彈劾或懲戒。 【 1 3 7 】 上述 「移送彈劾或懲戒」之規定，核其立法意旨，應係立 法院自我授予有彈劾或懲戒之移送"
49,752,"動關係均具有憲法意義。立法院一旦引據無法律拘束力之 規定，將行政院之院長或所屬各部會首長，移送於監察院， 「建 議」其提出彈劾，仍將引發立法權、行政權與監察權間之憲政 爭議，並不因本項規定所定僅屬無法律效力之彈劾建議權，即 有不同。僅就此而言，基於憲法機關相互尊重原則，以及政治 "
50,800,"移送於司法院大法官所組成之憲法庭審理（憲法增修條文第 條第 之憲法權限。基此，本項規定關於將行政首長移送懲戒部分， 已逾越立法院之憲法職權，違反憲法權力分立原則。 【 1 40 】 綜上，本項規定逾越立法院之憲法職權，違反憲法權力分 立原則，應自本判決宣示之日起，失其效力。 【 "
51,664,"法變易為刑事責任，已逾越立法院憲法職權範圍，違反憲法權 力分立原則。 【 1 4 】 （三）審查結論 【 14 5 】 1. 職權行使法第 分，行政院長或行政院各部會首長以問題或疑問句等 語句形式，答復立法委員之質詢，或提問以釐清質詢問 題等情形，即便言語表達方式有禮儀上之爭議，"
52,686,"外，其餘規定部分，均逾越立法院 職權 範圍 ，違反 憲法權力分立原則， 自本判決宣示之日起，失其效 力。 【 1 49 】 5. 同條第 5 7 反憲法權力分立原則， 自本判決宣示之日起，失其效 力。 【 1 5 0 】 6. 同條 第 8 憲法職權範圍 ，違反憲法權力 分立原則"
53,731,"法義務與責任，即總統應於各該憲法機關成員任期屆滿前，適 時提名繼任人選咨請立法院同意，立法院亦應積極行使同意 權，就是否同意總統提名之人選為決議。基於憲法機關之憲法 忠誠義務，無論總統或立法院，均不得消極不行使其憲法上分 別 享有之提名權、同意權，致影響相關憲法機關之實質存續， "
54,704,"使同意權，致妨礙相關機關法定職權之行使及其法定任務之遂 行者，即有權力濫用之嫌，屬過度限制總統與行政院長之人 事決定與任命權，牴觸憲法權力分立原則。 【 1 56 】 立法院就總統或行政院長提名之人選，依憲法或法律規 定行使同意權，其審查與議決之程序與方式，基於國會自律原 則，原"
55,716,"法院對之行使同意權階段， 意權之立法委員，對其資格與適任性為審查，其自需以適當方 式盡力爭取多數立法委員之信任與支持，俾使其人事任命案獲 得同意。從而，被提名人基於自己之利益，除有必要配合立法 院就其資格與適任性之審查外，對立法院於人事審查程序上所 為詢問或資料提供要求，於合理範"
56,729,"與同意程序而有不同。是 行使 其 人事同意權 而設之職權行使 構成對被提名人受憲法保障之基 本權之限制者，仍應受 憲法比例原則之檢驗。 【 1 61 】 （二）本庭之審查 【 1 62 】 1. 第 29 3 【 1 63 】 本項明定： 「前二項人事同意權案交付全院委員會或相關"
57,752,"( 2 ) 第 2 1 6 8 】 本項規定： 「立法院各黨團或未參加黨團之委員，得以書面 要求被提名人答復與其資格及適任性有關之問題並提出相關之 資料；被提名人之準備時間，不得少於 0 各黨團與未參加黨團之委員，得以書面向被提名人提問，要求 其書面答復並提出相關資料之規定。 【"
58,732,"題。 【 1 70 】 ( 3 ) 第 3 1 7 1 】 本項規定： 「被提名人應於提出書面答復及相關資料之同 時，提出結文，並應於結文內記載已據實答復，絕無匿 增、減，並已提出相關資料，絕無隱匿資料或提供虛偽資料。 但就特定問題之答復及資料之提出，如有行政訴訟法所定得拒 絕證"
59,765,"權問題；惟如其規定構成對被提名人課予獨立之行為義務，或 無法由被提名人 有逾越立法院人事同意權之權限範圍之虞。 【 1 7 3 】 首就本項規定要求被提名人應就其書面答復，為「已據實 答復，絕無匿、飾、增、減」之真實性具結而言，此部分規定 之規範體例，應係仿自訴訟法中有關證人具結"
60,733,"實 ，且係以第三人身分 就其所有事 實性陳述，均應予以具結 人，就其涉及事實之陳述為具結 。 【 1 7 4 】 本項規定仿上述訴訟上證人具結規定，要求被提名人為真 實性具結，其應具結事項，則為被提名人就立法院各黨團或個 別立法委員之提問所為書面答復 名人就其書面答復內容之真實性"
61,729,"院人事同意權之權限範圍，即為同意或不同意被提名人之人事 任命案，為 審查，是人事審查權乃人事同意權之輔助性權力，已如前述。 作為輔助性權力，人事審查權之行使自不得逾越人事同意權之 權限範圍，而立法院人事同意權中，並不具課予被提名人提供 相關資料等特定行為義務之權限，自無要求被提名"
62,717,"本 項規定： 「全院委員會或相關委員會就被提名人之資格及 是否適任之相關事項進行審查與詢問，由立法院咨請總統或函 請提名機關通知被提名人列席說明與答詢。」係立法院全院委 員會或相關委員會 被提名人之資格與適任性 ，尚不 生牴觸憲法問題。 【 18 1 】 (2 ) 第 3 182"
63,746,"因而逾越立法院憲法職權範圍之相同理由（見本判決理由第 74 段及第 限，因而逾越立法院憲法職權範圍 失其效力 。【 1 8 5 】 4. 第 30 1 8 6 】 ( 1 ) 第 1 8 7 】 本項規定： 「被提名人拒絕依第 2 9 1 2 題或提出相關資料，拒絕依該條第 3 "
64,759,"憲法忠誠義務，乃憲法所不許，已非其國會自律範疇（ 632 1 8 】 ( 2 ) 第 2 1 8 9 】 本項規定： 「被提名人違反第 2 9 1 3 規定，於提出結文或具結後答復不實、隱匿資料或提供虛偽資 料者，委員會應不予審查並報告院會。經院會決議者，得處新 臺幣 0 後有答"
65,714,"料具結部分未違憲外，其餘部分之 要求具結 規定，及第 3 要求具結 規定，均經本庭審查認定為違憲， 則本項 規定 以 該等 違憲 之 規定 ， 作為裁處罰鍰之前提要件， 規定自同屬違憲。 【 1 9 1 】 綜上，本項前段規定屬國會自律範疇，原則上不生違憲問 題。惟立法院會 不得"
66,679,"關資料之同時，應就絕無提供虛偽資料具結部分，尚無 違憲之虞外，其餘 ， 均逾越立法院憲法職權 範圍，應自本判決宣示之日起，失其效力。 【 1 9 】 5 . 同法 第 項規定，逾越立法院憲法職權範圍，應自本判決宣示之 日起，失其效力。 【 20 0 】 6 . 同法 第 範疇，原"
67,731,"旨參照 ) 。【 20 5 】 立法院調查權既係為輔助立法院憲法職權之行使，其本身 並不具獨立之目的，其行使 應與立法院憲法職權之行使所涉 特定議案有重大關聯且必要， 不 得逾越立法院憲法職權範 圍；於涉及其他憲法機關部分，應受憲法權力分立與制衡原則 之限制；於涉及人民部分，則應"
68,751,"案之目的及範圍論斷之（釋字第 2 10 】 其次，立法院調查權之行使，應受憲法權力分立與制衡原 則之制約。凡國家機關獨立行使職權受憲法之保障者，如包括 各級法院與檢察機關在內之司法機關、考試院、監察院，其行 使職權之相關事務及其處理、職務相關案卷資料等，均非立法 院調查權所得調查"
69,712,"立法院調查權行使所欲調查事項，涉及司法案件而在法院 審理中時，基於司法審判權乃司法院所屬各級法院之核心職 能，專屬應獨立審判之法官行使，不受任何干涉或妨礙，為維 護法院獨立審判之憲法要求，立法院就此類事項，不得行使調 查權。立法院已成立調查委員會行使調查權中，其調查事項嗣 後成立"
70,709,"基於憲法權力分立與制衡原則，所有憲法機關之地位平 等，各本於憲法所賦予之職權而運作，並依憲法任務與功能，發揮國家權力分工與制衡之效。立法院雖為 國家最高民意機關，亦無當然凌駕其他憲法機關而行使其職權 之地位。是立法院行使調查權所欲調查之事項範圍，經其他憲 法機關或受憲法保障得獨立"
71,719,"使調查權，以獲取必要資訊之手段，即為文件資料之調閱、獲 取，及詢問相關人員。 【 2 1 8 】 ( 1 ) 文件、資料調取權【 2 19 】 立法院為取得與其憲法上職權行使有重大關聯之必要資 訊，得經院會或委員會之決 權，請求其提供相關參考資料；必要時得經院會決議，向有關 機關"
72,727,"與原本內容相符之影本）調閱權。因此，立法院調查委員會欲 調閱有關機關之文件原本及與原本內容相符之複本、已不起訴處分確定或已結案之偵查卷證資料原本或與原本 內容相符之影本者，仍須經院會決議，始得為之，調查委員會 尚無權自行決議調取。 【 2 】 立法院之文件、資料調取權，既屬立法院"
73,753,"者，立法院或其委員會，包括調查委員會，向有關機關調閱文 件或請求提供資料，即應受到一定限制（本判決理由第 1 03 第 公文件之機關，於提供充分理由說明後，自得一部或全部不 予提供。立法院與有關機關就此發生權限爭議時，除由立法院 與有關機關所屬最高國家機關協商解決，或依憲法相關途"
74,786,"密性即可能自此喪失 能 ，影響極鉅 是 立法者立法 配合立法院調查權之 行使而提出文件、資料或物件 義務 者，其 規定自須符合法律 明確性、正當法律程序與憲法比例原則之要求，始與憲法無 違。 【 2 6 】 就法律明確性之憲法要求而言， 等 義務 之法律規定 除事由 、 權利保護"
75,744,"立法院 或其 調查委員會 合 憲法比例原則嚴格之要求 。 【 2 8 】 準 此， 立法者 件、資料義務 立法 益，僅 為 有利於立法院 調查權 以 輔助立法院相關憲法職 權之行使 採 課予人 民提出文件、資料義務 成立 及其 範圍， 合達成立法目的所必要 且 對人民相關基本權侵"
76,742,"權，屬調查方法之一 ，業經 釋字第 585 所明確肯認 ，惟 詢 問權之 行使，依行使對象之不同，仍應 各種憲法要求 制 。 【 2 3 2 】 鑑於立法院調查權之行使，具有對事不對人之性質，與監 察院調查權可能對事、也可能對人行使不同，是其詢問權行使 之對象，即被詢問人，本質上"
77,733,"因此所負之出席作證義務，乃民主政治之政治責任範疇，與法 律責任無涉。 【 2 3 6 】 b ) 以人民為被詢問人 【 2 3 7 】 就以人民為詢問 是， 人民於憲法上對立法院並不負有配合其職權行使之憲法義 務 ， 是立法院為行使調查權，就涉及調查事項之特定重要問 題，有以人民"
78,738,"益。是 如相關法律就證人得拒絕證言 規定，藉此充分保障證人之人格尊嚴、隱私權、營業秘密 表意自由 課予人民為 證人並為證言義務 【 2 39 】 立法院行使調查權，係為釐清所調查事項之 ， 除有以涉及所調查事項應證事實之人民為證人之必要外，依調 查事項之屬性，亦可能有以具相關專業"
79,765,"述意見者，應 立法院會之 ， 調查委員會 項、應證事項及其拒絕證言之權利 事由 等有關證人權利義務 事項詳為通知。其次， 權，係由立法委員組成之調查委員 通常不具法律專業知識，人民作為證人依法可享有之權益即可 能無法及時有效受到保障。因此，基於證人 受憲法保障之 各種基本權，包括"
80,692,"除應負擔調查程序所生必要費用外，對人民之特別犧牲亦應予 適當之補償。 【 2 4 】 （二）本庭之審查【 2 4 5 】 1. 第 45 2 4 6 】 ( 1 ) 第 1 2 4 7 】 本項規定： 「立法院為有效行使憲法所賦予之職權，得經院 會決議，設調查委員會，或得經委員會"
81,777,"具體執行經院會決議之調查權行使相關事項，業經 釋字第 585 解釋所確立，亦為本庭所支持，已如前述。是立法院 法職權行使之 得成立調查委員會，行使調查權。僅涉及相關議案之事項，或 未有特定議案而僅與立法委員職權相關之事項， 院得成立調查委員會，行使調查權（含調閱權）之要件。 前提"
82,809,"部分之規定 尚 不生牴觸憲法問題。 【 2 5 3 】 本項 有關 調查委員會 得舉行聽證，要求有關人員出席提 供證言及資料 之規定 係授權調查委員會得舉行 聽證，並 要求有關人員出席提供證言及資料、物件。 關人員」一詞包括政府人員與一般人民在內。 言， 基於行政院向立法院負責之"
83,776,"題。 另 本項關 調查委員會得「要求有關人員出席提供證言及 資料、物件」部分之規定 除要求政府人員出席提供證言部 分，尚不生牴觸憲法問題外，其餘有關要求政府人員提供資 料、物件 定， 均 與立法院調查權行使之憲法要求不合， 法職權範圍， 應自本判決宣示之日起，失其效力。 【 2 "
84,760,"本庭為機關爭議之判決。於上開權限爭議經相關機關協商、以 其他適當途徑處理或經本庭依聲請為機關爭議之判決前，立法 院尚不得逕為調查權之行使。 【 2 59 】 2. 第 46 【 2 6 0 】 本條規定： 「 （第 1 均應於立法院會期中為之。但行使調查權及文件調閱權之時間 不在"
85,734,"取權所示憲法界限之意旨。 此，凡國家機關獨立行使職權受 憲法保障之人員，包括法官、檢察官、考試委員、監察委員在 內，其既應獨立行使職權，自必須在免於外力干 斷；因此，司法機關審理案件所表示之法律見解、考試機關對 於應考人成績之評定、監察委員為糾彈或糾正與否之判斷，以 及訴訟案件在"
86,704,"題，惟立法院調查權 之限制，尚不以本項規定所 事項為 限。基於權力分立原則及法院獨立審判之憲法要求，立法院除 不得對本條所定事項行使調查權外，對審判中 事件 之原因 事實 或 刑事 案件之 事實，以及經確定裁判斷之事項，亦 均不得行使調查權。 【 2 6 】 4. 第 46 2 "
87,711,"調查程序提供證言。 【 2 7 0 】 綜上， 職權行使法第 排除法院，於此範圍內，逾越立法院調查權之權限範圍，與相 關憲法意旨不符。立法院應儘速依本判決意旨修正，於修法完 成前，立法院成立調查委員會後，其調查事項嗣後始成立司法 案件而於法院審理中者，立法院應停止行使調查權。 【"
88,735,"（含原本、複本、繕本或影本） ，亦不包括檢察機關偵查中或已 偵查終結案件之卷證（含原本或影本） 。除檢察機關偵查中之卷 證一律不得調閱外，立法院欲調閱上開文件或已偵查終結案件 之卷證者，均應由院會決議，始得為之（本判決理由第 2 20 第 2 參照） 。 是本項規定關於「調查委員"
