pdf_page,chars,preview
22,1287,"形，即不可同⽇⽽語，⾃有違背憲法上權⼒制衡之原則。 三位⼀體之現象，可被允許下，其與上述三種憲法明文規定之情 統可兼任⾏政院⻑，⼜無明文規定就其因此造成之⼆位⼀體或 已之狀況所特別明文允許之例外，因此，在憲法無明文規定副總 三種情況，雖均違背憲法上權⼒制衡之原則，但其乃憲法就不得"
23,1162,"念茲在茲！爰為不同意⾒書如上。 法之原意外，更應為建立⻑遠的⽽非⼀時的憲政秩序之安定，⽽ 不盡失。負有解釋憲法重責⼤任者，於解釋憲法時，除應忠於憲 鞏固國權，保障⺠權，奠定社會安寧，增進⼈⺠福利之宗旨，豈 全國陸海空軍，國家陷入無⼈⾏使元⾸職權之窘境，是則憲法為 ⼈有權⾏使總統之"
24,498,"司法院釋字第15號解釋 司法院釋字第1號解釋 (83.08.01) 憲法增修條文第2條、第6條（83.8.1.修正公布） 憲法第174條第2款(36.01.01) 憲法第111條(36.01.01) 憲法第105條(36.01.01) 憲法第104條(36.01.01) 憲法第1"
25,564,"理由主要有⼆： ⼀、總統府認為無須重新提名之理由總統府認為無須重新提名之 互有爭執。 讓，另外總統亦擬提名副總統兼任⾏政院⻑，立法院認為違憲， 名，送請立法院同意以維持憲政慣例，雙⽅各持理由，互不相 法院堅持即使被提名⼈與現任院⻑為同⼀⼈，也須由總統重新提名，僅須於⾏政院⻑之辭呈"
26,704,"構下無⻑官可對其慰留。 政機關與總統府無從屬關係，故⾏政院⻑之辭職，在五權憲法架 4 .慰留或退回僅為⻑官對部屬之⾏政⾏為，⾏政院為國家最⾼⾏ 後。 ⾝份，其客體不同，故原立法院之同意不得延續⾄新任總統就職 3 .原立法院同意時之⾏政院⻑未具副總統⾝份，今已具有副總統 出，故總統"
27,714,"政院變更之。⾏政院對於立法院之決議，得經總統之核可，移請 「⼆、立法院對於⾏政院之重要政策不贊同時，得以決議移請⾏ 法院同意任命之。」憲法第五⼗七條第⼀項第⼆、三款規定： 憲法第五⼗五條第⼀項規定：「⾏政院⻑，由總統提名，經立 憲法第五⼗三條規定：「⾏政院為國家最⾼⾏政機關。」 "
28,813,"李顯榮 謝欽宗 謝啟⼤ 蕭裕珍 林政則 蔡明憲 范巽綠 黃天福 蔡正揚 蔡煌瑯 張俊宏 張旭成 林光華 巴燕達魯 賴來焜 趙永清 謝聰敏 黃國鐘 鄭龍⽔ 廖學廣 鄭寶清 馮定國 周陽⼭ 錢 達 林豐喜 姚立明 郁慕明 陳⼀新 立法委員 聲請⼈ 危機。 請⼤法官依最速件之⽅式做出解"
29,703,"所許。 定，憲法既未明文許其兼任，屬憲法有意省略之事項，即非憲法 同⼀⼈兼任，將嚴重影響中央政府體制定位，不符憲法相關規 第⼆條第三、六、七、八項規定甚明，副總統與⾏政院⻑若由 ⼗五條、第五⼗⼀條、第五⼗三條、第五⼗七條、憲法增修條文 ⾏政院⻑之職位、性質兩異，互不相容，憲法第三"
30,872,"揮⾏政院⻑之憲法精神，副總統不得兼任⾏政院⻑。副總統 最⾼⾏政機關⾸⻑，掌理⾏政權，向立法院負責，依總統並不指 （三）副總統承總統之命⾏事，受總統指揮；⾏政院⻑為國家 得繼任總統⾄任期屆滿，憲法第五⼗⼀條之規定，必形同具文。 ⻑亦不得兼任副總統，否則代⾏總統職權不得逾三個⽉之⼈，"
31,1023,"應經⾏政院之⾏政會議決，併⾃政協草案中刪去，現⾏憲法中 責，不受總統指揮。且五憲草中第六⼗八條規定總統交議事項 第五⼗五條之文字，使⾏政院⻑之掌理⾏政權，向立法院負 內召集立法院會議提請同意」，制憲時則更進⼀步改為現⾏憲法 院⻑辭職或出缺時，總統得暫⾏派員代理其職務，但須於四⼗⽇"
32,901,"禁⽌副總統兼任⾏政院⻑，然不能因此⽬之為憲法之有意省略 釋重申其旨，此為我國中央政府建制之基本原則。憲法雖未明文 第⼗七號、第⼆⼗號、第⼆⼗四號、第⼆⼗五號、第三⼗號等解 機關⼈事重疊，⼤院則⼀再以釋字第⼀號、第四號、第⼗五號、 憲法第七⼗五條、第⼀百零三條均明文限制職務互不相容"
33,814,"鄭寶清 王志雄 翁⾦珠 李應元 巴燕達魯 周陽⼭ 范巽綠 蕭裕珍 劉進興 洪奇昌 陳癸淼 林政則 朱惠良 錢 達 蘇煥智 鄭朝明 許添財 尤 宏 廖⼤林 蘇嘉全 顏錦福 郝龍斌 陳⼀新 賴來焜 陳漢強 林濁⽔ 周伯倫 林瑞卿 立法委員 聲請⼈ 明。 肆、聲請⼤院援釋字第⼀號解釋之"
34,708,"憲法第四⼗九條之規定。 政院⻑⾝分代⾏，可⾒副總統兼任⾏政院⻑之權宜措施，已牴觸 ⼀⼈，他既不能以副總統⾝分代⾏總統職務，⼜如何有可能以⾏ 院⻑是由⼆⼈擔任的兩個重要職位，否則副總統若與⾏政院⻑同 由此可知，制憲者當初對政府架構設計裡，很顯然副總統和⾏政 副總統亦出缺（亦均不能視"
35,838,"總統，總統不得為者，備位總統（副總統）反可為之，實非憲法 衡之設計將喪失作⽤，⾃非憲法之⽬的所在，⽽副總統為備位之 ⾏政院⻑權⼒之均衡，故總統若兼任⾏政院⻑，這種權⼒均 憲法第三⼗八條、第四⼗三條、第五⼗七條，亦均寓含了總統與 政院⻑之副署，或⾏政院⻑及有關部會⾸⻑之副署。」 憲"
36,794,"郁慕明 王 拓 張旭成 林文郎 蔡煌瑯 陳永興 李俊毅 鄭朝明 巴燕達魯 蔡正揚 林哲夫 周伯倫 黃天福 蘇貞昌 黃國鐘 顏錦福 林光華 陳其邁 彭百顯 朱⾼正 李進勇 張俊雄 蘇嘉全 謝錦川 柯建銘 沈富雄 簡 錫 許添財 即立法委員 聲請⼈： 司法院 公鑒 謹 狀 副總統不得"
37,735,"家最⾼⾏政機關⾸⻑職務之性質並無不相容或⽭盾之處，故在我 弼總統處理憲法規定事務，並無特定之職務；與⾏政院⻑為國 故不能視事時，繼任或代⾏總統之職權，平⽇即為總統分勞，輔 ⼆、副總統之設置，依憲法第四⼗九條規定，端在總統缺位或因 選之情況下，⾃不⽣須再咨請立法院同意之問題。 ⼈選"
38,825,"法委員任期屆滿改選後提出辭職，俾總統得審視立法院改選後之 計，基於⺠意政治及責任政治之原理，⾏政院⻑⾃應於每屆立 任，此乃我國憲法有關總統、⾏政院與立法院三者間之制度性設 由總統提名，經立法院同意任命，⾏院⻑對立法院負政治責 （⼀）我國憲法並無⾏政院⻑任期之明文規定，惟⾏政院⻑ "
39,882,"立法院同意任命之。」之規定及其增修條文第⼆條第三項總統發 （四）依憲法第五⼗五條第⼀項「⾏政院⻑，由總統提名，經 規定，決議移請⾏政院變更之。 之重要政策，為立法院所不贊同，⾃可依憲法第五⼗七條第⼆款 況下，重⾏提名送請同意，並無意義，且在法理上如⾏政院⻑ 上即屬續任，該院⻑既經"
40,856,"院⻑⾃無不可。 法及其增修條文與法律未限制情形下，以副總統⾝分兼任⾏政院 任⾏政院⻑），於憲政運作上並無窒礙難⾏之處，故在我國憲 五⼗五年五⽉⼆⼗⽇⾄六⼗⼀年六⽉⼀⽇期間，以副總統⾝分兼 ⽉⼗六⽇期間，以副總統⾝分兼任⾏政院⻑，及嚴家淦先⽣於 之事實（即陳誠先⽣於⺠國四⼗七年七⽉"
41,816,"定立法院職權之範疇及五權制衡之精神。 之同意與否之權已如前述，故立法院前開決議，顯已逾越憲法規 院⻑之提名權屬總統，憲法所賦與立法院者僅為對該被提名⼈選 為⼀定⾏為之權⼒或立法院得監督總統之條文可資遵循，且⾏政 令立即失效。除上開相關規定外，尚無立法院得以決議要求總統 布命令後⼗"
42,569,"洪秀柱 王志雄 全文盛 翁重鈞 劉盛良 黃清林 吳惠祖 謝欽宗 林建榮 黃秀孟 林炳坤 王素筠 杜振榮 李文郎 張文儀 王令麟 章仁香 韓國瑜 羅傳進 鄭永⾦ 陳宏昌 徐少萍 李顯榮 郭⾦⽣ 林耀興 陳朝容 林國龍 徐成焜 許舒博 陳清寶 ⾼揚昇 莊⾦⽣ 李鳴皋 施台⽣ 郭廷才 "
