pdf_page,chars,preview
55,1121,"子儀等），頁 105-126；湯德宗，權力分立新論（卷二），增訂 三版， 2005（湯德宗）， 308-322。 註三：湯德宗，308-322。美國談權力分立，較重制衡，德國則除制衡外， 更強調合作，Donald P. Kommers, The Constitutiona l J"
56,1222,"Russell Hardin ；(3)以過程為基礎之民主理論 (democracy/process- based theory) ，其強調者為過程 (process)、程序 (procedure)以及 民主之程序性質如多數決，此派學者強調過程而非實體(substance) ，對違"
57,889,"151-2。 註九：事實上美國會控制聯邦法院之管轄權(jurisdiction) ，亦可制定程 序法與證據法以拘束法院，Tribe 267-286，亦曾多次以修憲之方 式，推翻最高法院之判決。 註十：政治問題理論(political question doctrine) 一般參看"
58,716,"形同虛設）。 註二十三：廖元豪，〈從政治問題理論，論兩岸關係憲法定位之可司 法性〉，《政大法學評論》， 71 期，頁 27-71（28-53）， 氏援用 Cass Sunstein 的司法最小主義，避免不必要之解釋 ，認解釋應符合權力分立下之司法本質；作成政治問題結 論本身實已作"
59,917,"解決、成「無法」狀態、制度之差異等。 註二十八：第一項較具重要性與確定性為美國最高法院在 Vieth v. Jubelirer 案大法官 Scalia 所指出（位列愈前者愈具重要性及 確定性），亦為我國學者許宗力氏及李建良氏等人所肯認 ，第二項則是美國最高法院在認定屬政治問題使用"
60,642,"退卻，見 Levinson and Pilde s, 2366-2367 。我國大法官在釋 字第七十六、四一九、四九九、五二○ 、五八五等號解釋 所面對之政治壓力，亦可為殷鑑。 註三十九：轉引自林子儀等， 100（翁氏當時為大法官）。 不同意見書 大法官 彭鳳至 余雪明 本件聲請"
61,608,"法之疑義者」，得聲請解釋憲法，司法院大法官審理案 件法第五條第一項第三款定有明文。 本院依上開規定， 僅有就憲法疑義及法律與命令等一般抽象法規範之合憲 性進行審查之權限，至機關之具體行為是否違憲，譬如 交通部委任中華電信股份有限公司執行中華民國八十九 、九十年度中央政府總預算之行"
62,623,"機關之具體行為，尤其機關內部組織 （註五） 之具體行 為是否違憲，並非本院依立法委員現有總額三分之一以 上之聲請所得解釋之客體。系爭 立法院程序委員會之決 議行為，非屬於憲法解釋或一般抽象法規範之合憲性審 查之範圍，自亦非三分之一以上之立法委員所得聲請解 釋之客體。聲請人此一部分"
63,663,"憲法增修條文第七條第二項，行使監察院人事同意權，立 法院擱置該同意權之行使，發生有無違憲之疑義」 ，為受 理本案之程序上理由。此一理由所依據之「聲請意旨」， 乃立法院具體行為之違憲審查，與前述多數意見認定聲請 人係聲請「憲法疑義解釋」之意旨不同 （註六） ，其解釋前 後不一，顯失"
64,628,"是否逾越立法院自律權範圍」等之憲法疑義解釋部分應否 受理，衡諸 大法官一貫見解，應先審查聲請意旨是否已具 體敘明其疑義之內容；至於「立法院程序委員會阻撓院會 行使監察委員人事同意權 ，是否僭越院會職權」之憲法疑 義解釋部分，衡諸 大法官解釋先例，應更先審查「立法院 程序委員會阻撓"
65,605,"Ａ、國會自律之憲法意義與司法審查之界限 關於立法院應如何行使立法權之程序及其司法審查 之界限，大法官曾作成釋字第三四二號解釋，其解釋 理由書第一段及第二段前段肯認依權力分立原則，應 確立憲法上之國會自律原則，並明定司法審查之界限 ，即國會自行訂定之議事規範固可作為法令違憲審查 之"
66,639,"定，政府機關提出之議案 （註十一） ，依法均應先送立 法院程序委員會編列立法院院會議事日程 （註十二） 。 立法院職權行使法第二十九條 固規定，立法院依憲 法增修條文第七條第二項行使同意權時，「 不經討論 」─並非「 不經編列立法院院會議事日程」─交付全 院委員會審查，故該條並 "
67,601,"第七條第二項行使同意權時，應否修改現行立法院職 權行使法第八條第二項、第二十九條規定及立法院議 事慣例，明定除不經討論交付全院委員會審查外，更 無須先送立法院程序委員會編列立法院院會議事日程 等事項，依現行憲法及前開解釋意旨，均屬國會自律 範圍（註十五） ，非釋憲機關所得審查。 "
68,592,"會職權，是否逾越立法院自律權範圍等情，均屬該院 訂定與踐行議事規範之法律問題，非憲法問題，係國 會內部事項，依本院釋字第三四二號、第三八一號及 第四九九號解釋意旨，並非釋憲機關為司法審查之對 象。 ３、小結 本件聲請 並無立法委員三分之一以上行使職權適用憲 法發生疑義之情形；聲請"
69,633,"總統、副總統之彈劾及政黨違憲解散之審判等，多與政 治問題相關。 大法官以解釋向國人明確宣示，大法官會議為法院、 大法官為行使司法權之憲法上法官。因此大法官會議為 解決政治爭議所為之解釋「屬國家裁判性之作用，乃司 法權之核心領域」 （註十八） ，與政治部門以政治利益考 量解決政治爭"
70,635,"數決結果為「憲法疑義」而受理解釋， 則立法院各委員 會擱置議案之議事慣例 （註二十二） ，沒有一件不能因此一 先例而包裝成「是否逾越議會自治權範圍之憲法疑義」 ，故受大法官以憲法疑義解釋之名進行通常議事行為之 違憲審查，並作成各該擱置行為是否逾越議會自治權範 圍而合憲或違憲之有拘"
71,629,"基於監察委員之人事任命，依憲法增修條文第七條第二 項規定乃總統與立法院共同之憲法上權限與職責，故依司 法途徑解決前開憲政危機時，適格之聲請權者，應為憲法 賦予相關權限與職責之憲法機關，即總統與立法院。換言 之，憲法機關行使職權，因他憲法機關之行為或不行為， 致與他機關之職權發生適"
72,614,"１、提名權與同意權，均屬憲法明定國家機關之憲法上權力 （利）與義務 憲法增修條文第七條第二項規定，監察委員應由總統 提名，經立法院同意任命之。由此可知，憲法明定監察 委員之任命程序，為總統享有提名權，立法院享有同意 權，任何其他國家機關皆不得取代總統而為提名，或取 代立法院而為同"
73,644,"度政治性問題，自憲法之規範內容而言，已無法提供明 確之「是非」標準 （註三十） ，而毋寧以釋憲制度之功能 為出發點（ funktionell-rechtlicher Ansatz ），探求各國家 機關分工與合作之可能性，不僅維護文義上之憲法，更 重要的是維護文義憲法與憲法功 能秩"
74,613,"應為不容許之解釋方法。 是依憲法明定監察委員之人事任命，為總統與立法院 共同之憲法上權限與職責之制度功能觀之，憲法增修條 文第七條第二項規定之意旨，應在促使總統與立法院， 本其憲法上機關忠誠義務，就監察委員之人事任命進行 協商，以謀求憲法秩序之和諧與穩定，而避免各行其是 所產生之"
75,625,"為總統與立法院共同之憲法上權限與職責之特殊制度設 計尚有不同，加以考量獨立機關之特性，其重要成員之 人事任命，應由權責機關超越政治實力抗衡，而以尊重 多數、保護少數為原則，協商合作產生最適人選，始足 以表彰相關人員之中立性，並維繫其獨立行使職權之正 當性與公信力。 多數意見未以總"
76,610,"積極行使同意權，不論為同意或不同意之決定， 即已履 行憲法所定行使同意權之義務；若因立法院為不同意之 決定，致監察院暫時無從行使職權者，總統仍應繼續提 名適當人選，咨請立法院同意，立法院亦應積極行使同 意權，此係總統與立法院之憲法上義務」，換言之，即 二個憲法機關一再重複提名與表"
77,472,"謂「適時」 （註三十七） ？本件總統於九十三年十二月二 十日向立法院提名張建邦等二十九人為第四屆監察委 員，是否「適時」？總統如未「適時」提名繼任人選 ，立法院是否尚有「適時」行使同意權之義務？似將 衍生更多憲法爭議；而大法官宣示總統享有完全之監 察院人事主動形成權，並無任何限制"
78,736,"附表一：三分之一以上立法委員聲請憲法疑義解釋不受理案分析一覽表 製表日期：2007.7.26 製 表 人：助理劉家昆 不受理理由 大法官會議 會次及時間 聲請人及 聲請時間 未行使 職權 無適用 憲法發 生疑義 其他 1 第一○ 五○ 次 (85.06.07) 立法委員鄭寶清等七"
79,658,"11 第一二二九次 (92.09.26) 立法委員廖本煙等七 十七人(91.10.24) 1、無解釋之必要 2、應由審判機關依具體 個案作成判斷，尚 非本院職權 12 第一二五三次 （93.12.17） 立法委員羅志明等八 十人（92.09.12） ˇ 13 第一二五七次 （94"
80,481,"20 第一三○ 六次 （96.06.22） 立法委員李復甸等一 一一人（96.03.06） 1、未具體指明其行使職 權適用憲法發生如 何之疑義 2、行政機關行為是否違 憲，並非本院得為 違憲審查之客體 21 第一三○ 八次 （96.07.13） 立法委員李復甸等一 ○ 四人（ 9"
81,671,"具體行為非違憲審查之客 體 5 23.8% 無解釋之必要 2 9.5% 不足法定人數 4 19% 屬機關爭議 1 4.8% 註一：參閱 94.7.30 大法官第 1269 次會議不受理決議案就立法委員蔡 錦隆等 100 人聲請解釋交通部委任中華電信股份有限公司執行 中華民國八十九"
82,707,"之疑義部分，作成「 本院僅有權就憲法疑義，及法律與命令等 一般抽象法規範之合憲性進行審查，高級中學教科書各科目審 定委員會委員之重新審定行為是否違憲，並非本院得為違憲審 查之客體，是該部分之聲請，於法亦有未合 」，故該案應不受 理之決議文。 註四：參閱 96.7.13 大法官第 "
83,715,"不受理理由係「並無適用憲法 發生疑義」或「並未敘明有何適 用憲法發生之疑義」者，佔此 類聲請全部不受理案件之近六成 ，參閱附表一「三分之一以上 立法委員聲請憲法疑義解釋不受 理案分析一覽表」及附表二「 三分之一以上立法委員聲請憲法 疑義解釋不受理案不受理理由統計表」。 註八：多數"
84,816,"權之過程，載立法院公報，第 29 卷第 33 期，頁 1 及第 29 卷 第 38 期，頁 1、7。 註十四：周萬來，前揭書，頁 297；曾濟群，國會立法與程序， 2001.11 初版，頁 54、55。 註十五：參閱曾濟群，前揭書，頁 56、57。 註十六：參閱曾濟群，前揭書，頁"
85,758,"註二十八：本件聲請書明確指出「任命權、提名權與同意權行使均屬 憲法上之政治行為」（參閱聲請書第三頁）。 註二十九：本件相關爭議如由大法官依「政治問題原則」決議不予受 理，自比較釋憲制度觀之，具有相當之合理性。 註三十 ： 參 閱Benda/Klein, Rn. 21. 註三十一："
86,689,"註三十六：參閱多數意見解釋理由書第三段。 註三十七：德國聯邦憲 法法院法官之選任，於前任任期屆滿後，繼任人 選延遲數月始行選出的情形，並不少見，有一個個案甚至延 遲兩年，參閱 Benda/Klein, Rn. 135 ；Schlaich-Korioth, Rn.42 ；Höfli"
87,625,"處理等項。惟觀諸實務運作卻屢有程序委員會對院會所議 決交付審查之議案，逕予「擱置不理」，或拒絕排入議程 ，除行政院所提法案毫無經特種委員會討論或院會表決之 機會外，原屬立法院第五屆委員職權之監察委員人事同意 權遲至第六屆委員第一會期皆無法順利行使之實例發生（ 相關實例資料，如附件"
88,662,"三、依立法委員現有總額三分之一以上之聲請，就其行使 職權，適用憲法發生疑義……」。 二、不能以程序行為妨礙全體立法委員行使憲法上權力 民主政治又稱為多數決政治，係源自國民主權原則；當 代民主法治國家因種種憲政因素考量，除有些許特定事項 允許國民透過創制、複決或公民投票等方式行使直"
89,604,"為。因此憲法給予憲法權力行使者有其非常寬廣之政 治形成空間，此亦是在區別與公務員須有一定之任用 資格之不同。但此種政治任命仍須符合一定民主正當 程序始可，因此通常憲法會明示或內涵性的委託立法 者制定規範任命程序之法律，此如司法院、考試院及 監察院組織法之規定。但仍須注意的是既是憲"
90,603,"按第六次修憲之憲法增修條文第七條第二項規定： 「監察院設監察委員二十九人，並以其中一人為院長 、一人為副院長，任期六年，由總統提名，經立法院 同意任命之。」因此，行使監察委員人事同意權是立 法委員的憲政義務。 （三）程序委員會導致立法院院會遲未行使監察委員同意權 ，已生憲政爭議 "
