pdf_page,chars,preview
11,593,"11 經討論」─並非「不經編列立法院院會議事日程」 ─交付全院委員會審查，故該條並未排除同法第 八條第二項規定之適用，此無論自法令規定或自 立法院行使同意權之議事慣例 13 觀 之，並 無 疑 義 。 另查立法院議事規則第十七條第一項前段規 定，遇應先處理事項未列入議事日程，或已"
12,427,"12 有本院釋字第四九九號解釋所謂議事規則明顯 而重大牴觸憲法，致其議事程序已喪失程序之正 當性之情形。 至於針對憲法第六十三條所規定之立法院職 權，立法院如何形成其議事規範及議事慣例，如 法律案、預算案及國家其他重要事項議案之議 決，應訂定相同之審議程序或不同審議程序；又 立法"
13,476,"13 議事慣例，政府機關提出之議案，未經程序委員 會編列院會議程，亦未經主席或出席委員依法變 更立法院院會議事日程者，無法進入院會表決， 乃立法院依其議事規則正常運作之當然結果 16 。 此外本件聲請人並未指明該院程序委員會踐行 議事規則之行為，有何其他不待調查而重大明顯 之瑕疵"
14,402,"14 同意權，是否僭越院會職權，是否逾越立法院自 律權範圍等情，均屬該院訂定與踐行議事規範之 法律問題，非憲法問題，係國會內部事項，依本 院釋字第三四二號、第三八一號及第四九九號解 釋意旨，並非釋憲機關為司法審查之對象。 3、 小結 本件聲請並無立法委員三分之一以上行使職權 適用"
15,451,"15 三分之一以上得聲請大法官解釋憲法之客體，且 受國會自律原則在憲法上所設司法審查界限之 限制，而非釋憲機關為司法審查之對象。 綜上所述，本件聲請縱依多數意見任意解釋之聲 請人聲明，仍不符合大法官受理解釋憲法之法定 程序。多數意見通過受理本案解釋部分，其程序 自屬違法、違憲。 "
16,711,"16 解釋所提出者 ， 即大法官遵守「被動依法定程序」 19 行使職權之限制，因此其就政治爭議所為有拘 束力之判斷，始符司法權本質，而與政治決定有 所區分 20 。 多數意見受理本件解釋之程序違法、違憲，偏離 「被動依法定程序」行使職權之司法本質，已如 前述。大法官會議，與德國聯"
17,521,"17 利，因而指責程序委員會之決議行為違憲，其真 誠無助固可諒解，惟大法官作為司法機關，未遵 守法定程序與其權限之憲法界限而不予受理聲 請，反而扭曲此一合憲之民主多數決結果為「憲 法疑義」而受理解釋，則立法院各委員會擱置議 案之議事慣例 22 ，沒有一件不能因此一先例而包 裝成「"
18,455,"18 本件聲請之相關事實，涉及總統於九十三年十二月二十 日向立法院提名張建邦等二十九人為第四屆監察委員， 迄第五屆立法委員最後一次會議，並未就該案宣讀標題 或進行審查。嗣第六屆立法委員於九十四年二月一日就 職後，總統復於九十四年四月四日咨請立法院依總統九 十三年十二月二十日咨文原"
19,780,"19 或不行為，致與他機關之職權發生適用憲法之爭議，如 總統認立法院未以院會形式表決系爭監察委員人事同意 權之不行為，侵害其憲法上之提名權；或立法院認總統 提名監察委員之行為，侵害其憲法上之同意權，而無其 他有效之途徑可資解決其爭議，於本案且已造成另一憲 法機關─監察院空懸之憲政"
20,520,"20 參、 實體不同意見 本件聲請所涉憲法爭議，如權責機關別無其他更直接、有效 之解決方法，而依合法程序聲請解釋時，本席亦不贊同多數 意見所為之實體解釋。 一、 憲法增修條文第七條第二項規定之規範意旨 1、 提名權與同意權 ， 均屬憲法明定國家機關之憲法 上權限（利）與義務 憲法"
21,575,"21 憲法或憲法增修條文就總統應如何行使其監察委員 提名權，立法院應如何行使其監察委員同意權，二憲 法機關應如何「共同」完成一憲法上之人事任命，未 設明文規定。由於提名與同意，均屬憲法上之政治行 為 28 ，在憲法上並無唯一正確之行為方式可言，相關 機關自有相當之形成空間，原則上"
22,624,"22 各國家機關分工與合作之可能性，不僅維護文義上之 憲法，更重要的是維護文義憲法與憲法功能秩序之銜 接與運作 31 。 4、 憲法明定國家機關之共同責任 ， 應由國家機關本 於憲法忠誠義務，協商完成 憲法忠誠義務雖未見諸憲法明文規定，但不僅為憲政 制度正常運作所必須，亦蘊含於責"
23,537,"23 「同意權」，只須總統「適時」提出人選、立法院以 院會方式「適時」依法表決，即屬合憲。如此文義之 解釋，可能造成總統不斷提名而立法院不斷否決，形 式上均屬合憲，但監察委員人事任命之憲法任務無法 完成，實質上不符合憲法功能秩序之結果。不啻由釋 憲機關以解釋宣示如何形成「合憲」之"
24,718,"24 之人事任命，為總統與立法院共同之憲法上權限與職 責之制度功能觀之，其意旨除貫徹憲法上權力分立與 制衡之一般憲政法理外，更在維持該機關之獨立性， 而促使總統與立法院就監察委員之人事任命進行協 商，以遴選最適當之人選 34 。在我國目前總統與立法 院各有其直接民意基礎之憲政體制"
25,447,"25 督或負責之設計，與憲法明定監察委員之人事任命， 為總統與立法院共同之憲法上權限與職責之特殊制 度設計尚有不同，加以考量獨立機關之特性，其重要 成員之人事任命，應由權責機關超越政治實力抗衡， 而以尊重多數、保護少數為原則，協商合作產生最適 人選，始足以表彰相關人員之中立性，並"
26,437,"26 義務之理由。至多僅得在解釋理由完成享有人事決定 權之憲法機關如何竭盡其憲法忠誠義務，仍無法完成 憲法付託任務之論證後，始得作為向修憲機關或立法 機關應為補救措施之修憲或修法呼籲，亦併予指明。 2、 多數意見之解釋無法確保監察院實質存續與正 常運作 多數意見將監察委員之人事任"
27,643,"27 忠誠義務」 36 ；相對而言，「擱置」反而是較溫和，且 較能保護被提名人聲譽之手段。多數意見未以確保監 察院實質存續與正常運作為重，諭示相關機關於較溫 和之 「擱置」 階段，應本於 「憲法上機關忠誠義務」， 儘速協商解決憲政爭議，反而宣示在憲法上必須共同 完成單一憲法任務之"
28,432,"28 立法院提名張建邦等二十九人為第四屆監察委員，是 否「適時」？總統如未「適時」提名繼任人選，立法 院是否尚有「適時」行使同意權之義務？似將衍生更 多憲法爭議；而大法官宣示總統享有完全之監察院人 事主動形成權，並無任何限制；立法院則僅得「就總 統提名人選予以審查」，而不得對總統"
29,700,"29 不許」之拘束；而本件多數意見並無憲法上依據，以 宣告立法院職權行使法第八條第二項規定違憲，亦無 憲法上理由，以宣告立法院程序委員會依該條規定決 議阻擋總統所提監察院人事議案列入院會議事日程 之行為違憲 38 ，則引發本件解釋之爭議，如可依據本 解釋而不經編列立法院院會議事日"
30,936,"30 3 第一０五０次 (85.06.07) 立法委員張俊宏等五 十五人(85.03.22) 不足法定人數 4 第一一０二次 (87.09.25) 立法委員馮定國等一 百人(87.01.08) ˇ 5 第一一三七次 (89.03.10) 立法委員李炷烽等九 十七人(89.02.0"
31,646,"31 （95.04.21） ○一人（95.03.24） 為 ， 並非本院得為違 憲審查之客體 2、未敘明係行使何項 職權 19 第一二九八次 （96.01.25） 立法委員柯○銘等八 十四人（95.12.14）ˇ ˇ 未敘明有何適用憲法發 生之疑義 20 第一三０六次 （96.0"
32,71,"32 具體行為非違憲審查之客 體 5 23.8% 無解釋之必要 2 9.5% 不足法定人數 4 19% 屬機關爭議 1 4.8%"
