pdf_page,chars,preview
18,937,"18 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 6. 釋字第 388 號 （立法委員廖大 林等 52 人聲請 案） 立法權 （憲法 第6 2 條、第 6 3 條） 憲法第 52 條 ： 立 法院行使法律審 議權之行為 8 現職總統競選連任 時 ， 是否仍享有憲法第 52"
19,484,"19 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 10. 釋字第 419 號 （立法委員馮定 國等 62 人 、 立法 委員郝龍斌等 82 人、立法委員張 俊雄等 57 人與 立法委員饒穎奇 等 80 人聲請案） 憲法第 55 條第 1 項：立 法 院對行 政院長 之人事"
20,622,"20 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 12. 釋字第 461 號 （立法委員丁守 中等 124 人聲請 案） 質詢權 （憲法 第5 7條 第1 款）；邀 請政府 人員被 詢 （憲法 第6 7條 第2項 ） 憲法第 57 條第 1 款：立法院對各 部會首長之質詢"
21,478,"21 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 15. 釋字第 499 號 （立法委員郝龍 斌等 112 人、立 法委員鄭寶清等 80 人與立法委員 洪昭男等 102 人 聲請案） 關於國 民大會 預算之 審議權 （憲法 第6 3條 ） 憲法增修條文相 關規定：國民大 "
22,554,"22 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 16. 釋字第 543 號 （立法委員陳其 邁等 78 人聲請 案） 法規命 令之審 查權 憲法增修條文第 2條 第3項 ： 立 法院對於緊急命 令執行要點之審 查權 1、緊急命令得否再授 權執行機關為補充規 定？ 2、行"
23,785,"23 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 19. 釋字第 392 號 （立法委員張俊 雄等 52 人聲請 案） 立法權 （憲法 第6 2 條、第 6 3 條） 刑事訴訟法與提 審法相關規定： 立法院行使法律 審議權之行為 1、刑事訴訟法第 101 條 、 第 10"
24,841,"24 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 23. 釋字第 450 號 （立法委員謝長 廷等 54 人聲請 案） 立法權 （憲法 第6 2 條、第 6 3 條）；法 規命令 之審查 權 大學法及其施行 細則相關規定： 立法院行使法律 審議權之行為與 教育部制定法規 "
25,700,"25 聲請依據 解釋字號 行使職 權 審查客體 解釋爭點 28. 釋字第 599 號 （立法委員賴清 德等 85 人聲請 案） 立法權 （憲法 第6 2 條、第 6 3 條） 戶籍法第 8 條第 2項 及 第3項 ： 立法院行使法律 審議權之行為 聲請人就戶籍法第 8 條第 2 "
26,669,"26 聲請依據 解釋字號 不受理理由 2. 第 1050 次 會議（立法 委員郁慕 明等 59 人 聲請案） 聲請人之人數不足立法委員現有總額三分之一之法定 人數。 3. 第 1050 次 會議立法 委員（立法 委員張俊 宏等 55 人 聲請案） 聲請人之人數不足立法委員現有總額"
27,916,"27 聲請依據 解釋字號 不受理理由 8. 第 1257 次 會議（立法 委員周錫 瑋等 113 人聲請案） 關於立法院行使調查權，釋字第 585 號已為解釋，所 以疑義已不存在，而無解釋之必要。 9. 第 1257 次 會議（立法 委員張俊 雄等 61 人 聲請案） 1、對於總"
28,746,"28 聲請依據 解釋字號 不受理理由 13. 第 1298 次 會議（立法 委員柯建 銘等 84 人 聲請案） 關於聲請人適用憲法第 52 條是否發生疑義，聲請人並 未行使罷免權與彈劾權，且立法院行使總統彈劾權以 及審查與表決總統罷免案，均非適用憲法第 52 條規定 時發生疑義之"
29,613,"29 聲請依據 解釋字號 不受理理由 20. 第 1120 次 會議（立法 委員丁守 中等 55 人 聲請案） 聲請書未載明行使何項職權。 21. 第 1124 次 會議（立法 委員賴勁 麟等 78 人 聲請案） 屬於法律修正案仍在立法委員審查、擬議中，而預先 徵詢本院之意見之情"
30,747,"30 聲請依據 解釋字號 不受理理由 26. 第 1137 次 會議（立法 委員李炷 烽等 97 人 聲請案） 聲請人係立法委員受人民陳情而聲請，與受理要件不 符。 27. 第 1143 次 會議（立法 委員張俊 雄等 77 人 聲請案） 關於公益彩券發行條例第 4 條有違憲疑義"
31,696,"31 聲請依據 解釋字號 不受理理由 33. 第 1191 次 會議（立法 委員江昭 儀等 76 人 聲請案） 屬於法律修正案仍在立法委員審查、擬議中，而預先 徵詢本院之意見之情形，故非行使職權而適用法律。 34. 第 1194 次 會議（立法 委員邱彰 等7 6人 聲 請案） "
32,881,"32 聲請依據 解釋字號 不受理理由 39. 第 1267 次 會議（立法 委員趙永 清、賴清 德 、 陳景峻 等8 9人 聲 請案） 關於 94 年 5 月 20 日三讀通過國民大會職權行使法第 8 條及第 10 條第 1 項規定是否有違憲之疑義，聲請人並 未敘明係行使何種職權"
33,850,"33 聲請依據 解釋字號 不受理理由 44. 第 1290 次 會議（立法 委員王金 平 、 黃健庭 等9 2人 聲 請案） 1、關於公職人員選舉罷免法第 103 條是否有違憲疑 義，係屬於法律修正案仍在立法委員審查、擬議中， 而預先徵詢本院之意見之情形，故非行使職權而適用 法律"
