pdf_page,chars,preview
11,765,"極消弭的政策，屢被國人批評有違租稅正義，沒讓有能力 負擔更高稅負的國人負擔更高的稅負。社會上許多昂貴的奢 8 ？ 而另一方面，目前 （民國七十九年以後） 的夫妻合併申 報制度，已經採取了「薪資分別申報」原則，如果依據德國 9 。故我國目前夫妻合併申報制度，已採行這種符合課稅正 義"
12,701,"但是多數意見認定系爭規定與系爭函所侵犯的法益卻 不一致。在前者（系爭規定），乃以家庭與婚姻的制度性保 障，作為保障之法益（參見解釋理由書第四段）；至於後者 （系爭函）係以租稅公平為保障對象—此觀諸解釋理由書 （第六段）有云：「……查該函關於分居之夫妻如何分擔其 全部應繳納稅額之計"
13,770,"存或生活上之維持時，所使用之標準用語，完全一致。多數 意見顯然仍採行寬鬆與嚴格的二分法，但如本席在該號解釋 10 。主要的因素乃涉及立法者享有廣大的 租稅優惠政策形成權所致。本號解釋的情況，亦復如此。 然而，在後者對於系爭函的平等原則審查密度，多數意 見並未提及。想必仍是援引「較"
14,704,"法益不是具有制度性保障位階之家庭或婚姻法益，而僅是租 稅公平的涉及更高之立法租稅形成權，其審查密度應較為寬 鬆，然而卻明白宣示即日起不予以援用。易言之，當事人可 14 取得再審救濟之機會。 這兩種法規有不同的失效日期 ， 也帶來不同再審救濟的 機會，頗令人不解。誠然，在一般情形是"
15,653,"及立法委託 本號解釋多數意見雖然仍維持釋字第三一八號解釋之 立論（解釋理由書第三段），但實質上立場已經作出了極大 的變更。 吾人且先解讀本院釋字第三一八號解釋 。 其內容可以歸 類如下： 第一， 夫妻強制合併申報制度，並不牴觸憲法。 第二， 上述合併課稅如較之單獨計算稅額，有增加"
16,719,"違憲之虞。以本號解釋情形，既然已經存在了「加重結果違 憲論」的上限，故對於夫妻申報制度設計，立法者如有認為 仍應強制合併申報時，則必須注意此憲法委託的規定，故本 16 院釋字第三一八號解釋不能提供立法者可以規避或漠視系 爭規定加重夫妻稅負的情形。 故本號解釋，已經宣布 「夫妻強制"
17,929,"議題上，舉凡稅捐制度與國家所能徵收到的稅捐能量（有多 少錢辦多少事），都是極度的不確定。年依據國情不同， 收到的稅款亦不同，這有賴於立法者的政治判斷與預測。這 1 。 這也觸及挑戰大法官對國家財政、租稅體制與運作能力所可 也是民主國家實施定期改選制度所扮演的制衡角色。無怪乎 1 "
18,793,"意旨為前提時，亦可採行「合併申報制度，但超過兩人個別 申報部分，可予扣除」，亦非憲法所不許也（本號解釋於理 由書第四段中也保留了立法者仍得規定強制合併申報之可 12 。每種制度皆各有優 劣，很難找出一個完全是優點，而無缺點之制度。 茲舉一例說明之：如果採取夫妻分別申報的制度，固然"
19,871,"故本席認為本號解釋無庸 「越界」 推翻立法者對於同居 夫妻所規範的租稅負擔制度，可以附帶地論及其是否有可以 修正之處（例如：超過加重部分，可免負擔），但應集中焦 點處理分居夫妻的租稅不公之問題，走一步算一步，都總算 14 。 這句話的確深奧難懂，值得哲學家加以詳加論究，據本 15"
20,180,"「警世」的效果：如同戰亂頻仍，越會珍惜和平到來；目睹 戰爭越慘烈，越會期盼和平的持續與長久。夫妻分居無疑是 一件足以凸顯婚姻美滿的顯明對照現象！ 本號解釋作出之日 ， 正逢立法院第七屆立委最後一次臨 時會結束，第八屆立法委員可望在十日後就職，展望新一屆 20 的國會，本席謹期盼："
