pdf_page,chars,preview
12,397,"Lawyer 黃虹霞大法官提出之釋字第 796 號解釋不同意見書 「 本件原聲請意旨係以過苛違反比例原則為由提出釋憲聲請 而最高 法院等法官所掛心者為無期徒刑假釋者之假釋撤銷 四件聲請案之原 因案件被假釋人原均為重罪受無期徒刑宣告 。 但所謂過苛與其說是 假釋撤銷條件過苛 ， 毋"
13,417,"Lawyer 黃瑞明大法官提出之釋字第 796 號解釋協同意見書 「 依本號解釋 ， 檢察官及法官對於受假釋者再犯罪而受 月以下有期 徒刑或緩刑之宣告時 是否撤銷假釋 具有裁量之空間 本席認為檢 察官及法官裁量時 應就假釋者再犯罪之整體情狀為考量 以判斷其 出獄後的生活是否已違背"
14,313,"Lawyer 蔡明誠大法官提出之釋字第 796 號解釋部分協同意見書 「 再者 ， 本號解釋同時並諭知刑法第 條第 項本文規定修正前 ， 相關機關就假釋中因故意更犯罪 ， 受緩刑或 月以下有期徒刑之宣告 者 ， 應依本解釋意旨 個案審酌是否撤銷其假釋 此使修法前 預留 法院個案撤"
15,162,"Lawyer 聲請人 案件違憲審查之思考 案一 判決無期徒刑（無得減刑） 13 號 案二 判決認定並無賣出行為但構成既遂 釋字 792 號 聲請人涉犯均係毒品犯罪是否應無再予復歸社會之機會！ 一律撤銷假釋均應再執行 25 年未予個案有不同裁量空間！ 結論：一律執行固定殘刑有爭點一"
16,227,"Lawyer 爭點三 「於有關無期徒刑受刑人撤銷假釋執行殘餘 刑期之規定有變更時， 年 1 月 26 日修正公 布之刑法第 79 條之 1 第 5 項、刑法施行法第 7 條之 1 第 2 項及第 7 條之 2 第 2 項前段合併觀察； 94 年 2 月 2 日修正公布並自 95 "
17,414,"Lawyer Ⅰ 、 信賴 保護原則及法不溯及既往原則 釋字第 717 號解釋理由書： 「 信賴保護原則涉及法秩序安定與國家行為 可預期性 ， 屬法治國原理重要內涵 其作用非僅在保障人民權益 更 寓有藉以實現公益之目的 人民對依法規而取得之有利法律地位或可 合理預期取得之利益 於"
18,201,"Lawyer Ⅱ 、聲請人所信賴舊法之假釋制度之利益 （關於撤銷假釋後無期徒刑之執行規定刑法 第 79 條之 1 ） • 執行 25 年 • • 執行 10 年 較常適用 • 86.11.26 • 94.02.02 刑法第 59 執行 20 年 修法前 判無期徒 修法後 條減刑另"
19,63,"Lawyer Ⅲ 關於法律不溯及既往 - 針對刑 法第 2 條與刑法施行法第 7 條之 2 適用上之矛盾及優先順序！ 林羣期"
20,148,"Lawyer 「監獄的牆很奇妙，一開始你 恨它，後來習慣了它，當你待 的時間夠長，就會依賴上它， 那就是你被體制化了。」「你 被判 『 一生 』 都要關在這裡， 『 一生 』 就是你被剝奪的東 西。」 ─ 《 刺激 1995 》 （ The Shawshank Redemptio"
21,17,"Lawyer 感謝聆聽！ 林羣期"
