pdf_page,chars,preview
17,133," 系爭規定二、四以「後罪」時點作為 應適用法律之基準，連結系爭規定一、 三，針對無期徒刑受刑人因後罪撤銷假 爭點三：結論 釋，而不當延長假釋年限，已 毀損受刑 人原先信賴之法秩序，且剝奪其原先享 有之法律地位 ，違反法不溯及既往原則 及信賴保護原則，應宣告違憲。"
18,38,"109 年度憲二字第 3 號 專家諮詢、鑑定人及 法庭之友意見 黃昱中律師"
19,595,"周漾沂教授專家諮詢意見 • 假釋制度並非升高刑罰，其目的是在不至於太過違反罪責原則之前提，儘可能給予受刑人復歸社會的 機會。 違 爭點一 • 無期徒刑撤銷假釋後須執行固定超長殘刑，等於無視於受假釋人先前已抵償之罪責，惡化其地位給予 • 系爭規定一、三無視後罪犯罪類型與刑罰輕重對於"
20,613,"黃宗旻副教授專家諮詢意見 • 再次假釋不應重複要求假釋門檻，或添加時間上硬性限制。 • 系爭規定一、三增加殘刑最低服刑期間，係出於實務操作上對「假釋撤銷」效力的誤解。 違 爭點一 • 系爭規定一、三對殘刑增訂統一規範，除了是對受刑人再度提報假釋增加法律所無的限制，也違背假 釋門檻"
21,506,"丁榮轟助理教授專家諮詢意見 • 應否撤銷假釋，宜回歸到釋字 796 號解釋之精神，再犯罪決定撤銷否之條件，應以修正後刑法第 78 條 之規定，為撤銷假釋之條件。 違 爭點一 • 系爭規定一、三排除假釋出獄人其假釋在自由社會遵守相關法律規定之刑期，似有違刑罰執行之正當 性，亦違反人"
22,635,"國家人權委員會鑑定意見 • 系爭規定一、三所規定無期徒刑受刑人經假釋撤銷後之殘餘刑期，將導致受刑人於法律上和事實上無 減刑的疑慮；且依該期間之長短，將使受刑人在個案中事實上已無再行釋放之機會，構成酷刑。 違 爭點一 • 系爭規定一、三未考量受刑人於假釋前已執行期間之長短、假釋期間"
23,343,"監所關注小組法庭之友意見 • 假釋制度的設計在於使得受刑人透過再社會化有重返社會之可能性，然而系爭規定一、三 違 所定過度嚴苛且單一長刑期之法律效果，一律排除曾經犯罪者重返社會之可能，自屬違憲。 爭點一 • 系爭規定一、三不顧受刑人的矯正情狀、再犯原因等，一律以法律剝奪個案審酌事"
24,552,"民間司法改革基金會法庭之友意見 • 系爭規定一、三未審酌具體個案中，再犯罪之情狀是否已動搖社會復歸的成效，亦未考量 違 撤銷假釋之原因，以設定不同原因、行為程度之行為人適當之刑事處遇，一律再執行長期 爭點一 • 系爭規定一、三所擬制之無期徒刑殘刑，其效果近似於終身監禁不得假釋，違"
25,378,"爭點 聲請人主張 支持意見 結論 未區分撤銷假釋事由、 未區分再犯罪性質種 爭點一 違憲 專家、鑑定人、 法庭之友意見 前罪適用法律已變更或 爭點二 違憲 違反罪刑法定原則之刑 爭點三 類、假釋期間長短、假 違憲 釋前已執行期間等因素 ，一律處以固定刑期， 廢止，相同行為法定刑 "
26,29,"109 年度憲二字第 3 號 回應法務部意見 翁國彥律師"
27,253,"Q: 司法機關就假釋制度進行違憲審查， 應充分尊重立法形成權？ 否 「假釋制度之目的在使受徒刑執行而有悛悔實據並符 釋字第 681 號 合法定要件者，得停止徒刑之執行，以促使受刑人積 釋字第 691 號 非特直接涉及受假釋人之人身自由限制，對其因 釋字第 796 號 復歸社會而業"
28,160,"Q: 系爭規定一／三不涉及刑罰權成立與否， 無過苛或違反比例原則之疑慮？ 再犯 應執行刑期 =a+b 刑期 有期 再犯 徒刑 a b 服刑期滿出獄 假釋 … 撤銷 再犯 聲請假釋最低刑期 =25 年 §79-1V 殘刑 =25 年 無期 重新開始計算 25 ＋年 已執行刑期 殘刑"
29,373,"Q: 系爭規定一／三不涉及刑罰權成立與否， 無過苛或違反比例原則之疑慮？ 否 再犯 應執行刑期 =a+b 刑期 周漾沂教授專家諮詢意見書第 9-10 頁 有期 再犯 徒刑 a b 執行固定殘刑 是完全不顧後罪之犯罪類型及刑罰輕重，亦不顧後罪如何影響 服刑期滿出獄 對於受假釋人再犯"
30,288,"Q: 美國已廢除假釋制度，獄後監督與善時等刑期調整制 度，均不適用於無期徒刑者，足見我國規範並未過苛？ 立法者 ：制定寬廣的量刑空間，以長刑期徹底改善犯罪人 裁量假釋 法官 ：判決之長刑期為上限， 無最低執行期間 1970s 假釋審查委員會 ： 決定何時釋放犯罪人 ，無假釋形式門"
31,294,"Q: 美國已廢除假釋制度，獄後監督與善時等刑期調整制 度，均不適用於無期徒刑者，足見我國規範並未過苛？ 美國並非完全廢除假釋，而是改採法定假釋，與裁量假 否 釋多元並生，且 2000 年以後裁量假釋又再度獲得重視。 遭排除者適用並非所有無期徒刑受刑人，而是只有極 少數的「終身監禁"
32,290,"Q: 依據英國 20 年量刑法，法官可宣告長達 40 年的最低 期間或終身監禁命令，足見我國規範並未過苛？ 否 第 323 條 2005-2012 間，平均最低服刑期間 20 量刑法 低服刑期間 6-10 年 非殺人罪 目前非殺人罪無期徒刑者， 第 321 條 終身監禁命令 無人"
33,250,"Q: 依英國 20 年量刑法，法官可宣告長達 40 年最低期間 或終身監禁命令，足見我國規範並未過苛？ 否 Schedule 21 第 2 條：終身監禁不得假釋之情形 ： (a) 殺害二人以上，且均包含至少下列一項：相當程度預謀、 綁架、性犯罪 / 施虐； (b) 殺害孩童，且對"
34,383,"Q: 依英國 20 年量刑法，法官可宣告長達 40 年最低期間 或終身監禁命令，足見我國規範並未過苛？ 否 Schedule 21 (e) 涉及性犯罪或施虐行為之殺人； 第 3 條：以 30 年為基準計算之情形 ： (f) 殺害二人以上； (b) 使用槍械或爆裂物進行之殺人； ("
35,279,"Q: 依英國 20 年量刑法，法官可宣告長達 40 年最低期間 或終身監禁命令，足見我國規範並未過苛？ 否 Schedule 21 第 2 條：終身監禁不得假釋 9 條：加重事由 10 條：減輕事由 第 3 條：以 30 年為基準計算之情形 2005-2012 間，平均最 截至 "
36,409,"Q: 日德韓無期徒刑假釋最低執行刑期分別為 10 、 15 、 20 年，實際執行上在監執行期間更長、獲准假釋比例極低 ，足見我國規範並未過苛？ 否 • 刑法 § 27: 未區隔初犯者與再犯者或假釋遭撤銷者 日本 • 刑法 § 29: 「得」撤銷假釋情形（ 無法定撤銷事由 ） •"
37,226,"Q: 適用懲治盜匪條例之原判決既已確定，基於法安定性 考量，不因法律修正而變更裁判效力，亦不影響殘餘刑 期之計算，乃法理之當然？ 陳訴人之確定判決僅用懲治盜匪條例 予以判刑， 判決時法院並未考慮懲治 盜匪條例與刑法之法條競合，判決違 ，最高法院檢察署檢察總長得 聲請非常上訴予以撤"
38,145,"Q: 假釋、撤銷假釋之要件與殘刑期限規定，僅為刑之執 行措施，且受假釋人對於是否另犯他罪或違反保護管束 事項本有自主決定權，無值得保護之正當合理信賴？ 周漾沂教授專家諮詢意見書第 21,24 頁 受刑人基於行為時舊法取得 「有利之法律上地位」 並無不值得保護之價值 應適用罪刑法定"
39,309,"在希望與絕望之間，國家要為重刑受刑人做什麼選擇？ 我們的法律，要讓他們成為安迪、還是阿邦？ 你知道我活得很辛苦嗎？你有辦法 希望是美好的，也許是人 理解嗎？你不懂，不要對我說 間至善，而美好的事物永 教 . 。這一點都不公平。我到底做 不消逝。 Hope is a god thi"
