pdf_page,chars,preview
11,755,"一 、 覆台端10 9 年 12月2 9 日刑事聲請狀。 二 、 經 查 ， 假釋之要件， 於 7 年執行徒刑時， 適用 4 3 年修正前 之刑法第 7 條規定，「 受徒刑之執行而有悛悔實據者， 無 期徒刑逾10年後， 得許假釋出獄。」故台端於入監執行逾 10年可許假釋出監。 ."
12,765,"在無期徒刑假釋後滿十年、或在有期徒刑所餘刑期 内 未經撤銷假釋者’ 其未 f 1 * ^中因他罪受刑之執行者， 其執行之期間’ 不算入假釋期 内 a I : . 假 f ’ _含( 龄 0118修正） _ 开 犓相當比例原划、 至由/鱗擔 i 至 / 工车 W n 條 7 民涵 "
13,861,"昆圃 饵 卑功2 时 j 鉍繁及 心 馨 娜 雜■ 嫌褡冬抅己銮 K 丨 h i 放 知 病 、 ? 构邡如 赛 二 麟 热 伽 名 制 與次 Z / M 加1把 / 掬剠 fi / 功 ，1 璉差為 ^ 7 ^ # 0 9 日 i=n N c 0041 9 2 /3 受徒刑之執"
14,687,"澈告微入 瑷 服利敖 f M 寰 兴 ^ 办 袭 播 邊 用 辦 捣 立裔 别 戎妹乃條及 f 9 f 痛 假 ■ 及 f 及 辙 感 本 灼 : 感本欺乂/_逾用之 M 民國衫年 ) m I /日刑法絮乃條及 $ 州劇叚箱及撤癌 捣 ? 翁 比例廣 J i 提高刑翻 纽 知 ："
15,870,"v 第.四項係配合第七十九條第一項之修正， 將合併計算執行期間後之假釋期 條文 v 法規名稱：中華民國刑法 ___法規類別： 行政 > 法務部 > 檢察目 第七十九條 、 纖 齒 徵 鑛 靜 ， 將 第 二 項 有 期 徒 刑 合 併 刑 期 之 接 續 執 行 間 修正為逾十五"
16,364,"法後交刑妓 缘 M 如馨9 ? 條假箱以敲殤 夺 的 义/峰遍昂太教春 M 民國賴丨 s 及涔年2月 别 戎等乃條及樣9舛篆怖法歲 态 嚇止 说 — 及 樹彳刺期 开 賴潘把 I 相續比例 M 鼠 L 法 桟 咼刺 細 罸 谱 导 罪 裥 為 k 痛及既往、 絮 德後本/崦 选 "
17,315,"你讀人 A 震由、 生存褒甚 4 乂權所 爲浓 弗尔料/ 艄 i 鏃 麥 乃 蘇 辦 • 定 f 作比例 J 則、 靡雜^建義 錄材溯及眺往肩則 、: > i 得止偶罰、 ■秦:身讀斛釋惠叔毽如身績 A 财 I 全磲概邮 於 婦 綱 触 爻 獻 、 東經 乂 稂 ili g 树 "
18,580,"綱減嚴 t 以私 对 月咸嚴 对 期1 M 4 M 4 -死脉審理判談敏翔徒孤 i 賴沏俊 M 輿操勒 铗 別鼽己邊 t 、 判 浃 及 读 0 、 斜 剎 相 嘗 比 例 原 則 、 物 顧 M 戒莽23儋 所 楚愛件比例尿則無修補1 顧奴彼赫藉文& 臺灣省戒嚴令）’ 正式名稱"
19,555,"九 、 意圖勒贖而擄人者。 響 I . 骑 前項未遂犯罰之。 别 d 嬖柳巍換邊 M 箨 法啥內落 細 4 辨傾又 I 叫1夸正的义刑法垓％蘇及馨外 德假 W 及撤殘 :此;^被磨裏是杳方 开 J] 適用斗時傅 对 U 網 ? 綠巧德公文函。 臺灣屏東地方檢秦署函 :何財寶君 &"
20,674,"主旨 台端請求釋疑事項， 覆如說明二 說 明 -覆台端10 9 年12月2 9 日刑事聲請狀。 ：0 : 1 」:. ‘ 經 查 ， 假釋之要件， 於 7 年執行徒刑時， 適用4 3 年 修 丨 . 之刑法第 7 條規定 ，「 受徒 刑 之 執 行 而 有 悛 悔 實 據 者 ^"
21,318,"柳 4 處用私 _ >j B 对 雜 咖 私 笫 外 痛 爐 琢 撤 瘙 你 爲 [雕 刑 教 你 崎 約 _ c p 鮮 tl 用凑品、 并無7月以曰磁务禮 饥辑 、 麵 逢 舰 游 M & 1 4 / J 旗後、 矣旅 M 禮 縫 从 _ 、 挪 細 保 夺 德 款 法 撒 "
22,822,"二 、 按犯毒品危害防制條例第1; 0條之罪， 經觀察、 勒 戒 後 ， 無繼 續施用毒品傾向者， 應由檢察官為不起訴處会，同條例第20 條第2 項前段定有明文。 被告何財寶因施用第一級拳品案件， 經依臺灣高雄地方法院 以 9 5年度毒聲字第1 997 號裁定送勒戒處所觀察、 勒"
23,585,"終長黃謀信 檢察官黃郁如決行 M 灼 饨 勒 对 餐迦徒札本瑜 — 夕制 B 瑜 柳 撼 ㈧ 緣及溱外條假釋茂撤 殇 丰遍彫 又 伽 m / 冬細杈考 / 和收鱗 * 2 々如德緣 二汹 势 法焦趣 •■ 刑相 喾 比例 提高并_刑_ f 絲 办 却 J 枝 潘 爲 红 体 、 "
24,1071,"(0 9 4010 7 修正） _ • ) j 假釋中另受刑之執行、 羈押或其他依法拘束人身 自由之 期間， 不算入假釋期 内 。 但不起 诉 處分或無罪判決確定前曾受之 羁 押或其他依法拘束 人身自_由之期 S 規定合併計算執行期間而假釋者， 前條第一項規定之期間， 亦合併計 "
25,732,"/ 月 2? 日、 V 初肖 M 日、 S 時 、 核 2 I 日 、 科 形 肖 幼 篆 司法院法學資料檢索系統 前項關於有期徒刑假釋之規定_「 於下列窗形 T 不適用 匯出時間 ： 110 / 01 / 06 0个 3 6 法規名稱： 中華民國刑法 公布日期： 民國24年 0"
26,819,"; * ■ • . , ' . -魯 :. 無期徒刑裁判確定前逾一年部分之羈押曰數算入前項 s 執行之崩藺內'。 . 犯刑法第十 A # 妨害風化各條之罪考， 非經強制論， 不得假釋卜 ■ M 徒刑裁判確定前逾一年部分之羈押曰數算入前項已執行之期間內。 < ' ■ - I 鑑定、"
27,462,"遽 約 姊 細 赫 侧 减 扇 辨 難 i V 婦艾 热剂 德沒9 9 f * 策假镇及撤務均 i 龜形 / 〇 先於私戽丨⑷丨曰 获 f 辑 / 吕 9 0 二 次 . 法 婦 故 ： jp } d 馨7夕德廣馨 7 ? 樣 蠢 嫌 公 ■ M #^ i ) ti-fiM i "
28,314,"辦月關靶灯檢麟 傧 釋貪期徒 开 ] 丰科 猶 、 禮 高 开 ! ) 期刑笥 、 _ 及既保無轉遂1 加重 為』 ， 尉 、 冷尚省”年磘未服刑獻打業承糨去会5 分 M 多痳 4 &挺洼脊鉍仃宪庫、 得 名 融 i - f i M m M 备分及 荆 法儋正遠 a M 不潮及既"
29,291,"善 Z 说 _ [杰箄鉍睞 f 轉虞搞李察 / 衫^隸郝顧 吏書乙 说 _ I 、 展 矢免之旅惠 M 、 屠 檢 玉 ^ /時 _丨 。 竽寒 I y 卻 後 丞 z 伤 。 _ 蚌針 I w ♦ 赫事第 9 辨破妨事 _ 走 t z s 你 _ 此致 練狀 r 雜 中孽 尽 "
30,0,""
