pdf_page,chars,preview
22,95,"2 含 公鑒 ( D c 2 證物名稱 及 件 數 中華民國 年 丨 2 月 d 曰 具狀人4 1 簽名蓋章 1 撰 狀 人 簽 名 蓋 章 S 中印 ixioami 〇 & i(w )"
23,318,"1 梳 氣 13■ 緣 t 患 i 金 （ 0 案 號 S 字 第 16% 身分證字號（ 或營利事業統一編號） t m i\ 性別：男/妥 生曰： … 職業： ir 住. 郵遞區號： 電 話 ： 傳 真 ： 電子郵件位址： 送達代收人： 送達處所： 00096 2 狀 112年 "
24,274,"i - o r f e , ' 霉 U K z d 0 M 伴 i ' 枱 If 1 m 靡 t 7 I 晚 ) 幽 0 1 46 2 I li 十 久 S2 A s i - H u — ‘ ^ M 0 s 0 c^ : 娜 到 § 書 、 養 v s _ v I B -z / "
25,7,"0 1 46"
26,312,"% I 4. zC i © a M I k vu\ 0 ( 9 /稍 /T U \ I 邊 o ■ 叶 \ k - i ^ i o\r iti n 魅 M 6 造 揮 I 匕 6 捷 ) L © iz 第 s I 5 % t 签 斗 ? ) wi I 喊 i m \+ ^jr i"
27,7,"0 1 46"
28,306,"A 一 u 1 j I i 的 4 § 由 被 R t i A ； 0 韙 Z i t f H M a Mi 击 笔 ifili B % I '\ h ^ Lr ic \ z k _ f 4 i / 〇 rl f { f X 4 1 Q ；TO il V S ft _ H fin"
29,7,"0 1 46"
30,302,"'I Sil f 命 ㈠ fL A t kb , r a i § fk I s r\j^ ■ 分 人 M j T l r L 墦 洽 . ■ s 繼 ( m M / 之 丨 丄 j W \ L / b i 識 2 Ife ) _ 獻 心 ■ J1 h. M L it £ (i H"
31,273,"i 尤 趣 7 1 餘 1 f A I ' 71 i Pf i j % 钜 齡 I $ f 7 I ， 4 ； t 丨 _ 彻 喊 纖 藤 謙 | 教 嫌 f 肚 211 iR i T : £ i n i (^] _ 1 2 M , ~T ^ > i UA rM I £ > m "
32,270,"i I A ， 丄 ① > 6 罪 _ t ?ki 十 丨 § M 1 i fi zfi 魏 1 、 § 斗 [\\S x r 2 I _ 昭 H r i ^ £ m I 义 f 由 i • ) fel M 4 Trs ； v -i 14 a 獅 m 胡 Sz IA 摇 if l"
33,291,"u ： g r a 幽 ； 戌 \IU m ； J > 綱 . ( T / A X 、 T , 1 ^ X ) r^i M i D ri. 1 i l 翻 2 迎論 Zl 米 M [^i j m ■ iRtlfZ Sp T r 5 L i M I m 1 6 v V — m 4 "
34,273,"V i ) m i I il 昆 ) Hi I ft! i (if i m I u -S M 飯 a ) z ; Ji IT % '□ 嫉 li 里 疲 I zN 署 tn 5 f i I t 迦 i A- I 2 M I f tl © I 《 ( 租 礙 f Ml f I f "
35,7,"0 1 46"
36,319,"I t 度 i Z ； L ^ il in 4 i liTi 取 li 穩 I m €ft © K^li % 議 丨 賴 m ® i I w 雛 I m i a I 纖 灸 N § 3 J iti fei 」 _: 4 — —i — 』 M r 椎 m 赚 丨 獅 )3 A 1\"
37,7,"0 1 46"
38,358,"/S ， i 騎 l s r 0 N + f A I f ? 1 ? x t l 5 _ t I Mi I rt 2. fit { k K 〕 4 \y n e h a ； 0 h 5 c 〇 v e h 2 h t o n c \ / i d o c ( i s i n 2 5"
39,337,"a m 0 fk n 馇 譏 m ih \it i I 1 I 瑣 ） n i f 1 u 包 ■ i m o 1 z )M^ i rj ^ 4 E i I m ifafe mil ’ 倫 & a ^f: S w I i J t If I s Al 1 f'l i fe ^ 2 "
40,323,"0 Ife C ? ) 1 % i R i m pf € 4 W if c 1 室 b Z 禮 s i t M 測 、 鬆 t 镝 1 s M I ) 1 H i Hi 4 這 \ i _ l z 2 , I il fel!) I ' 1 遙 I c 5 1 zBli _ 澤 I"
41,110,"a k I M i | A s i z Ti fl I 2 i 1 z 法 7 i t I li t k 封 料 ih 1 z 5 纗 Z I M i 厂 il 祖 0 1 46 # 1 it I t / 不 V 0"
42,95,"i H I 姐 植 證物名稱 及件數 中華民國 ( 2年 月 2 曰 具 狀 人 魏 惨 ) 撰狀人無’ 0 1 6 3 公鐾 f ( 簽名蓋章 中印 1 X 100. NH 061 O"
43,300,"_ frt 新臺幣 身分證字號（ 或營利事業統一編號） _ 人 Ta 性別：男 / 女 生 曰 ： 職業： 郵遞區號： 電話： 傳 真 ： 電子郵件位址： 送達代收人： 送達處所： 000070 5 狀 承辦股別 巧 元 姓名或名稱 韻 釋 急 ⑵ 號 案 號 112年 度 2 "
44,239,"兹 4 H 法 涘 1 这 甜 畝 免 钉 4 销 一 ^ 項 r A M A l M l -________ 焉 牴 _ 1 玆 之 疑 反 篇 ， ‘ 辑 1 荀 这 凌 ）喪 这 訢餃 这荠 广？後名 — 场 受裔 S ! U u — 於 畚 # 1 S 袖 f SlftM"
45,239,"这 上 Rtf 锋 If m a m i l g 由 輯 f d l& f j 〇 ) % l | ^ 珐機 IA 認 族 丨 、 / 則 药 兩 H i] 於 Q 釘 iK H 命 # 意 较 木 i f ?$ 马 # 通 0 ， 趙 虎 lilM^Lil 禮 j U M l "
46,274,"CM )〇 3 U hm -poixi ria 4>__________________ v _ 7 ¥ W 7 W I W i W T ■ ? s m T w o w ^ w m W % w v 2 ^ n u m i W T F ^p^F ^W w s w ^ K w n w"
47,131,"99T 0 C M )Q 9 〇 H N O Q I xl [JjifT a z f l W S 〇 71 w r w ^ f w m S W I m w ^ j w ^ i \ Q w n w (f U n 和 诸 茗堂 W 3 W T W 9 t m -"
48,364,"n m < ® 6 这 瘦名囔 in ； 7)^^ 2 1 號 ' 來 绫 r n i m i & ^ U M i t 1 分， 父論是 4 0 曼 意 达 B t I 1 #, ix- H ^^if H i & z 。 liA 负 囔泫 浼踌 2 重 t 1 人 1 1 转 i"
49,291,"社反 a 刘 f 泛 酿 潘鼐專 s 这 拽忐，一 碴所嚏 f 手之碭巧 T ) R 主而 A 乂所 手刮 fiS 過 I 呷6 H f | 2 偁 f j 人 袅 _ 忐 邀 智 乏 畚 资 ， gU&f 秦 法 免 8 禮像 ft 上/ ( 身 | n 去柯為 纪 制 以 荇"
50,326,"脅 z ; ( f 到愚直瘦彳1 • ! fin £ > /I 觀近耷左， fV 这 脅對於人4 之 I 击 i M S M d M - V Z I 7 ■ X : ♦li 巧 卑 刘 勒 f 、 1鱼存鋟_ 、 華 us 偷 f 1 /Cj f : ) 丨 M i f 於 A "
51,408,"， 悉諡 窃_捧機泰 j ， 名釗 f 「 肩達泛表 政 欢 合 i 廣 §:丨幻 I a 7 名 ! 瘦羑灸 ± m \ b % i f a ^ M i u i a 纪 ^ _ K l M l I l M t M x i ； • Cf 饮 领 ， gQ ) 么 珩 P T # "
52,215,"if 4 d 、 韻 r ： i ^ $ M i J i ~ 8 ZJL g 刮 外斗 M i l g 游 濃 I 着 勒 i \ l M ^ \ E 丨 fe 恧晉遺 赛 ^ g w i M l M n 弓的洗输着 辑 禮 鲁赠请 」 i ^ M r M 4 a ^ A M 猄"
53,423,"矛 iliZ ，刻 这 絮 ? 4 絮 f 域 | 义 # 餐 權 别 法 il ~|| f ，&全名猶 辑 老澈鎖礙 # 疤 ， 教生較1鑀 | 玲兪乏孩4:溆 _ ( H fc 灰峁 意 /亥 f 1欠 ftm 稃躬 啗 叇 當 卬 痛 ， 以邊老表定__ 終存 f 刘 义磕"
54,248,"i f t 爸§ 礒嗯 釘泫 辞骒 春第如紱解 土 裼 U f 驢 驗 兹 H 7 禮4 \ 1&避 愈被 W > fi 吣4 勐 f 、 1 去 勃 朽 曼 畢 w f 赴 4 ,fti 兌 1 撫 i )elt 愁 1 ^ f M m PeiM 商4 1 努 ： tp 肩 昂"
55,345,"假 麟 fif 賴 翁 • s 她 ， d g 利 虑 希 餡 铳 ; d 考起_ 將靜 6 遽， 。 卑 ） li _ 列 ( 感 f 躺 翻 Mi 趣 漆 K 鼻 。 此 4 M til m k t , ^ \ ^ Ai 4 kM^z 李。 1 S ^ n d M &111 "
56,416,"揭 f Z ? 刽 / ' 、 阿 ■ 烫 刮 贏 迖 4 ，拟 久 刻 泫 ， 沒 i 砻 說 f _ 而 a g ^ 稃 转 f | 衡 。 命 这 今俏趣敏旛 6 M i l M j l i M 乂 © 歸放 嗜 ，曼 產 i 漣 筘 一 濟養 fil 淹 1 读 芩岣人全"
57,313,"焱 e l 企戒偷 f 病拿裁 f 2号 ， 綴 杳 g f 妥 谢 之 I 。 釘 此 划 这 繁价 I 絮 I 通 1蓓虐夂 意这 之捷表&_______ ㈢ 辭穿變 A 他 鸢 解釋食洁之 锉 為6 M m t M A i A ^ M ^ tir ? ) IlfM At ^"
58,270,"M I M S 氐人暴画 治 之重大 被 起 良士 这 唁玆 初 ， 名封左 浅这 袪趕序之 J i 、fe i 辨阿欲 I , 1 转 令 d > M l i >lt ry ^ M l f 豸 i dti > M ^ ? f ^ 1 ! % s m i ^ 4 ' 芝旋 过 違"
59,373,"篇 珣轰 身禮邑由含之 i f ， 认逢 辱 I 蹲 治 優之 Q 对 ， 葯 Z 篇 免 制 ( I ， 吝諸 这 ^ 翁 赛 t # 义讀之 d S I 划泫 zfM # 闬 ， 着 泫 使 趙 達 内 紊 ^ 令 比 资 18 ij i 郑 嚴 ， 邊 i 途炱冷 j ! "
60,160,"( 苟 it ■為_徒4假釋 伞 倉 A 錢 — 隹 玟 义 春总 刘 之_朽 、 z 冶 4 此 释 ft 2 S i t 〕 M V 、 齡 色 I Mf \ 泛 : 中印 i x i o . n h 〇 6 〇 ( i ) 0000224 i l A i M n 4存 fT"
61,35,"0000073 中印丨 x i o m 「 } 9 u ’ : i"
62,8,"0000702"
63,176,"I b I 縛 M z ufti 尨刻达承行 i z - 者 s 增 、 蓋礎剖 进 駕 昂3 € 法 tl # 人身1 忐高遽 I M a M 符逝4 iU 頰 t , 若以划充旋 d 豸素 X 2 ^ 2 ijiS — lUi % ^ c , 儀銷無趙述列病 m M ® 中印"
64,225,"為色廷之 f 更 ， i 存 甙 輕 之 i Mik 4> t ^ < itM iV > l^ t ^ j ， 命刻盡 H ig J t 咬之2 第足 故乂 ） 六_ 立 这 迖洗 择 人游尤於卷 Pt j | i ^ tIP iS ^ I - t j < H / d^i - E"
65,312,"2 V ^ d 这批 重 之 釗憂 . z ^ ? > ft 慕 ，訏 逢 激 鐫 滔 釋 姜 難 S 句之乂收3 f m H ； t ^2\ i\t 沒 fi ， 此 # 衮嚴石 ：^riz ( t 2 4 d 奏摩刮 这 弟 T?riz ( 产 羞泛 i 滚 # it H M"
66,22,"lxldO.NHOCW 0 2 8 中印"
67,0,""
68,277,"_ in _ 身分證字號（ 或營利事業統一編號） 性別：男 / 女 生 日 ： 住 郵遞區號： 電話： 傳真： 電子郵件位址： 中 印 1 xl 0 . NH ( 159 (fS 0000299 元 姓名或名稱 職業： 案 號 年 度 ？ 字 第 號 承辦股別 訴訟標的 新臺幣 "
69,267,"匕 v B 磅 ， g ^ j / 盡 S ， 政 fj 為 M 愛省為裙 ， cj ^ l 靖 fI ， i 闬 衍 A 辂 i 这 讀 邊扃到 fj 扁人者， 迹 闬悬 蓓刦行系 z € r f il ： g f i 0 i ^ -Z 1 I 犯 罪 〒 j 凫 終 j 皓簡"
70,287,"i 这 渚堤 I 加 f 则 I c 法愛邮奸设 u i 爾 韻 _翁 ， I 所 敎 銨蚓 i 釆售 鐵偫釋 m 尜著癌 阑 乜為 o il 这 f 拿 後 别 祖 袅 fe 谜 刳夢 刘 人 F?f 1 兹 刘 名 g ， 身使 壶 朝 话 划 f 剎乂3 | 益立茇者 v "
71,331,"^\ i % 1 4 ^ % ^ M 绝 雜 fy S 找 翻 i ! 齡 划 勒 4 %i 】 i 略 ，卷士 i 地 泫 李 刘 这 絮 /、 之靖 \& % Ulr ^ ? t ^ i - ( ^ r | l + l i 無 糾 植 則召病 莩9 垃 立 选 名 蒜 最 仔"
72,236,"冬 、 淤 说 年新 砖 忑三 讀 戟 哲 这 卑 錢 則 為 H 出藍時渤黯 為 ift 耆 D 4 f >人 考 激_ 缚 針 胺 新 茗 这 專 1 ^ 4 A 1 一蕾民岔專錢訇勒 a ; Z 仓 IlM A S iM A a 7 t 頊名？ 碎 則，法泠齒1剜」 羌 珣"
73,283,"蠢佘定4 泛隹 # 乂民墓本溏 剥 1 务 Q I 釗 ( 試 tn 殆 瘦 令 ( 可这辞 擇豸弟 斫 號 j 爾 f ， 辑 省 d 你 理 丨 i /ftl 禮4 款 if ， 贫 命 tin ^ i ( i t ms^i tf M t 搆 爵 藥釋 遍 的 ） 達 奪 過"
74,263,"纹 f 鼾1衫域 Ml 街 ： 、 所 杩 歲之芬 i t ? d 為乂 A t i 輕重梠荇？ # 桌 紊 这 梱 it 則 杀 逢 i ， （ til 由於 t 老丄屬為 掴 1畫 耷笟 诒 ） 軎玟 ， 刮爵之 蔌令 tm fm ； 輕 4 卜2條遍 CA 綠 h B'Lj"
75,148,"^ s r | if M ri ^ - 如藜惠邊、 1 織窃尾 L 謹 批 ' 滅公鑒 證 物 名 稱 及 件 數 中 華 民 國 吃 年 曰 具 狀 人 0 簽 名 蓋 章 撰 狀 人 dte 00001 6 9 丨2月 IZ 簽 名 蓋 章 中 印 1 X 100. NH 0"
76,307,"f M 案 號 承辦股別 11Z 年 度 益 字 第 露號 身分證字號（ 或營利事業統一編號） lv \ 性別： 男/女 生日： 職業： 1 S • 雜 郵遞區 » 電話 傳 真 ： 電子郵件位址： 送達代收人： 0000300 狀 工 5 元 姓名或名稱 送達處所： 厶 訴訟標"
77,350,"_ _灣畫捕舍蠢 * _ M 3' — 一 、 f ^ L i f \ l^iJ 这 施 ( 1 这 孕 ？ (I i ( % _ Z A M l i / f A ^ i I S i L M it ? il 2€^ l^jijgH i „ i H t S f l A S l $ "
78,385,"對 1 7 名 拜 刨 - _ 二 、 釋 贫 > 遗 辭 釋 謅 「 又 #( 11由 41本 人 穫 It 义 類 一 坊 i 必 谵 刦 i 祓 本 ，汗巧人 _豸女同之 f i j ) 逾銷 衔 韓 t f ， 必讀 我 I 达 对 售禺岐/ ) 監踏別，齡焚釘 馕 邊存"
79,215,"属者， 釋 含 龙 辦 缠 葙 蟫 於 人 禮 M i m A iM 减 I M i M x j H A j g I ^ > f I #) :韓者必 後卣 A 封 i 4 爻 / ) j f 釘 遺 i ； i L ^ t l 釋 i f t 應斧4 fe 童 ARM lAK^^"
80,428,"含 1 5 邊 裘 弯 始 笑 _ 乂身 il 丨 j f 丈 春令4 坍 f / 意 豸人 tf i 潰硪姑阿 名 狩 S ^ Z l t r l i & A^>tiz ©gj ) A 4 BzMfi ^ 1 这 珀 i 蠡 该祷 人 磁 i j I K ^l J S ( it"
81,430,"35 i n 扇爸 S g a it , ^ § j,t , 4 mt 式暴灯4 2 £ 1 f 龠 錢為 後 [ lifi ^ t s e t ^ 贫 病， 1 間 Iflfc , 主 栏 ， 擔 縱 A 贫 ik 魏鐵 働 】 獻 罪 ) . 湛雇 1 ，私 /^ & J H"
82,312,"iSf ^ 4 t 4 (I ^ 1 z i q ^ il - f 价 ft 辭釋:％ 硭禕 f ^ 斌 # 剎碡 屬 案 趙 f , g 中 u 者 摔討 叮智邊酸 曹 > i 輪哀 将 4 t r j 夸 liM 詩 I 較重，玲 M i 舸 谜 別芩 i 聋 政 i 苟軔 "
83,215,"s 對乂 Sf t 豸 f S f 这 專 汾 I 之 聋 蒙丨痛 釋令省甘 r 琥 拽由 舎 J 人民喜麟 x M I t 竑/ li&i 转 f l K g j l m J 闬 7 掇 f | > i 刮霸 鴂楚鳍 (!) 咭 i ± i M l J 8. H i *) 1 "
84,273,"I m M ♦ 1 (I _ j 表 A I 编 辕 、 萬 项 ! lJ 災 a § ) vti 〇 ^ yen \ / g [ 眩焓淹 li 镡 ， ▲珐4 1 z 教量蹭 7 lIKIlf 掘 贫 邊苛命者洽1 fig M n i l 蚊 g ■樣緣矣斜蓋乏 f 桴 荜 着"
85,308,"技 棄 $ 4 倘 玢 1 这 德 妝 i , f \ m t m ^ m i^ t i 险分達逋4 <h c t f c I t ! 方式， 於特森個 f 碡 剑 畚 斌 被 i l f g t j I ' i t 乏翁 t 機 制 ，4 針乂 a f 1 4 # 磅痛拜2 f"
86,338,". 遠砭比則 i 劍 ! _ • t 滚 f 镡 音笟璩噚釋，兮舍甽 这 弟外 I 泛比刮 (I § : 1 鬲 姑夸 釭 i t •德 H 调鸯 遺臣呔甸 I 敌 U s 由後出 擇 意 藜 鹏 ？ m 遏 高宏 # f 遗 會阡 逬 也 S M IM ^ M a 令霉 A 采"
87,313,"It 量 擔 ， 遭3 沒有教量 撐 嘩 ，將4 挺全秦 觅 之耷荖因 这 官 疚教.考 及 丨司侖 濟 否 t 鹆 # 蹲 褚 眾 间 X 公 i 弓郃务全對游 it 躬 诘刘 之 f 靠考無銷 僻 釋4 販錢刊汊4 ] MA JtM lA M ^ iA M & i 鉻腾 釋之"
88,328,"辱考黄名 岁 通，巴盛虔 掖 爵政 M H 是 料 象蠢違走 憨 礙 销 募 击 - 择 斑齡錢 轉 a 这 旅 症 螭 ，將 變 ！ 沒 為 褚 於 營 是 % Mn^m f a i ^ tm k lM A lM i^ M f g K tf ^ f 〇 € ^ \i 3 ? v"
89,400,"釋穿弟命 键 、 財 缓 、 l i l M f i 麗 f 鉑 |/1 義 滅 補 ㈡ 虛 1 钇 _ 捋真 4 哼勿 g 誠茜則法桊 n/ A ^ ： rf % j | j [ l 3 ^ 墨 C 戽 ，蓓敢 涟 破扁二汾之一， f 此 确 三 分 Z 1 f c 二圭 、 "
90,337,"r ^ f ( Q 名 砷弍 棼 约 1感 ！ 撚 t j 积 Q • j 别这 幸對餚釋申属■犯 i 乂）對 渐 g 焱 別 M 無錡刻趙含，差以 f 銳鐫 杀 貼速 刮 I 人於 t u 焱刮脅刻犮& 年 f 4 •後，邑 f 尋繼為敍轉 濟 釋 ， 孚髮 M ^ fM A "
91,230,"教廣 I 7 i > M 逢 、 D ( 第/通 ， 过 爵 悉牢 4 i 釘荇 i 磬間非砧吞鈕癥/3人 磁 機槁犮同 专 Tt ， ifilUf 益兩公裔所瓌_4 遥 / v 轎 1 隹孭 查划珐発冷邊第 H 结 t ， 役5 於 嵌辞 i I ! ^ m ： M l fi "
92,373,"号 ; 1 U 固 針 夂 辂 J 奢、 着 f 7 名 愛 § 4 别 乂即是 t 伞 1 ， ) ，1 去 此 紅 ^ 如 缓 過 t a ^ M r ^ S j Z 4 m A ^ a A jM n liL M ^ A fiR % l i 叇 刮尨夜忍，/ 〈 ' JA 癌"
93,30,"0000598 中 印 IX lO . NHOBl(W)"
