pdf_page,chars,preview
11,590,"期 爲 9 年8 月1 9 日前， 嗣楊梅分局即將之分別移送桃園地檢 署及新竹區監理所處理。 桃園地檢署因認張源清確犯刑法第1 8 5 條之 3 之飲用酒類 不能安全駕駛動力交通工具而駕駛罪， 但因其無前科、 素行良好， 且自白犯罪， 乃於9 9年1 0 月2 5 日， 以9 9"
12,519,"訴 訟 ， 請求撤銷上開行政處分， 桃院並以1 0 2 年度交字第8 8 號案審理中。 7 、 就臺灣桃園地方法院1 0 2 年度交字第1 2 1 號案部分： 連強伸於1 0 0年7 月2 8 日凌晨與友人飲酒後， 已達不能 安全駕駛動力交通工具程度， 仍駕駛牌照號碼 爲 〇 ◦"
13,612,"至新竹區監理所亦認連強伸確有「 汽車駕駛人酒精濃度超過 標 準 （0 • 5 以上 ） 之違規情事， 而於 1 0 2年4 月1 8 日， 依道路交通管理處罰條例第3 5 條第1 項第 1 款之規定， 以壢監 裁字第裁5 3 - Z 1 B 0 1 6 1 7 4 號裁決書裁處原"
14,644,"定 ， 則可於裁處之罰鍰中扣抵之， 僅就不足之差額繳納之。 而此 等補繳差額之 槪 念， 則係源自道路交通管理處罰條例第3 5 條第 8 項所規定「 刑事判決罰金低於最低罰鍰基準規定時， 應裁決繳 納不足最低罰緩部分」 。 故依新修正行政罰法第2 6 條第2 項 、 第 3 項 "
15,593,"法律秩序， 而對行 爲 人有正當合理信賴基礎。 未 料 ， 上開行政罰 法之條文修正後， 竟將此類案件排除一行 爲 不二罰原則之保護， 並使其溯及既往適用於修法前行 爲 ， 且全無過渡條款之設計， 因 而產生違反「 一行 爲 不二罰」與 「 信賴保護」原則之違憲疑義。 因 而 ，"
16,586,"其中行政罰法第2 6 條第2 項之規定， 於緩起訴處分或緩刑附有 公益性負擔時， 無論其係支付-定金額之金錢， 或提供一定時數 之義務勞務， 均導致同一行 爲 於實質上先後遭受刑事及行政法律 之雙重處罰， 有違法治國家一行 爲 不二罰之原則， 此不因同條第 3 項 、 第 4 項"
17,559,"亦未佐以適當施行日期之指定以供人民或行政機關預先準備應變， 倘經比較修正前後規定， 修正後規定確實不利於人民， 則其溯及 既往即已侵害人民應受保障之既得權益或合理信賴預期， 應自解 釋公布之日起， 不再適用， 並回歸法律不溯及既往原則。 上開修 正前後規定之比較， 應由行政機關或"
18,654,"反行政法上義務規定者， 依刑事法律處罰之。 但其行 爲 應處以其 他種類行政罰或得沒入之物而未經法院宣告沒收者， 亦得裁處之」 此係一行 爲 不二罰原則之宣示規定， 並肯認刑罰與行政罰具有相 同處罰性質者， 應有一行 爲 不二罰原則之適用。 、 同上法條第2 項規定： 「 前項行"
19,624,"尙 輕而給予自新機會或維護親屬間家庭和諧關係等因素， 無庸斟 酌行 爲 人所違反行政法上義務規定之立法目的。 故 爲 兼顧該等法 律立法目的之達成， 並考量經緩刑裁判確定者， 未依刑事法律予 以處罰， 與緩起訴處分確定者同， 爲 求衡平， 爰於第二項增訂「 緩 刑 」之 文 字 "
20,622,"而上開行政罰法第3 項雖規定已支付之公益金或提供之勞務 得於裁處罰鍰內扣抵， 即僅就該差額部分裁處繳納即可， 而該部 分規定即係源自道路交通管理處罰條例第3 5 條第8 項 。 是 査 ， 立法者顯然亦發覺在某些違規及違法的刑事個案中， 出現有 罰金刑輕於法定最低罰鍰之情形， 惟"
21,629,"造成的行政處分不確定性， 及行政機關（ 監理機關 ） 爲 與司法機 關連繫， 勢必增生的程序上勞費及支出， 難以估計。 並且該法律 之規 定 ， 更有違反憲法治國「 一行 爲 不二罰」原則之虞， 並且 侵越刑事法院刑罰之裁量權（ 一律補足差額， 使齊頭平等， 有違 實質平等原則 "
22,634,"與種類不同， 必須採用不同之處罰方法或手段， 以達行政目的所 必要者外， 不得重複處罰， 乃現代民主法治國家之基本原則。 」。 釋字第6 0 4 號解釋更直接援引「 法治國家一行 爲 不二罰之原則 作 爲 違憲審 査 基準， 可見 f ■一行 爲 不二罰」 原則確具有憲法位階。 "
23,610,"予重複處罰， 在程序上即不應給予雙重危險。 而在我國憲法上之 依 據 ， 即可求諸正當法律程序（ 釋字第3 8 4 號解釋 ） 及憲法第 2 3 條之比例原則。申言之， 既然實體上不能給予重複處罰， 程 序上之雙重危險即顯沒有必要， 而有欠正當。 從 而 ， 同一行 爲 在 法律"
24,619,"有完全相同執行內涵。 是附隨於緩起訴處分或緩刑之公益性負擔 履 行 ， 雖無處罰之名， 但在本質上應以處罰視之， 且其處罰之種 類 ， 與刑罰並無不同。 3 、 又上開公益性負擔， 均以緩起訴處分或緩刑之撤銷作 爲 擔保（ 刑 事訴訟法第2 5 3條之3第1項第3款、 刑法第7 "
25,615,"足 採 信 。 4 、 承 上 ， 有關公益性負擔之種類與性質， 不僅在實質上與刑罰 均 相 同 ， 且行政罰法第2 6 條第 3 項至第5 項更規定其得以折抵 行政罰鍰， 此一折抵關係， 等同直接從法律上承認兩者（ 即公 益性負擔與行政罰鍰 ） 具有相同之性質與種類， 否則如何"
26,638,"此 爭 議 ， 亦持違憲觀點。 對於緩起訴處分部分， 該論文更有下列 深刻之論述:「 檢察官既居於政府之代理人或法治國之代理人地位， 行使廣義的國家司法權， 此項司法權復屬刑事司法之一環， 其所 爲 附條件之緩起訴處分之前提要件， 是認定被告有罪之犯罪成立， 始得因其他因素之考量"
27,603,"二 、 關於第二項請求解釋 (一 ） 對於系爭違憲法律之闡釋 1 、 行政罰法第4 5 條第3 項 規 定 ： 「 本法中華民國一百年十一月八 曰修正之第二十六條第三項至第五項規定， 於修正施行前違反行 政法上義務之行 爲 同時觸犯刑事法律， 經緩起訴處分確定， 應受 行政罰之處"
28,608,"第 5 項 規 定 ， 如前所述， 即係緩起訴處分或緩刑所附公益性負擔 得以折抵行政罰鍰之規定。 故指定適用修正條文第2 6條第3 項至第5 項 規 定 ， 實同時有指定適用修正後之第2 6條第2項所 規 定 「 緩起訴處分確定不受一行 爲 不二罰原則保護」 （ 詳如第一項 請求"
29,583,"護原則之遵守。因 此 ， 法律一旦發生變動， 除法律有溯及適用之 特別規定者外， 原則上係自法律公布生效日起， 向將來發生效力。 惟人類生活有其連續性， 因此新法雖無溯及效力， 而係適用於新 法生效後始完全實現之構成要件事實， 然對人民依舊法所建立之 生活秩序， 仍難免發生影響。"
30,581,"後之整體法律秩序已經改變， 受規範人民之權益在修正前後已有 不 同 ， 縱使立法者主觀上自認其修正僅在解釋修正前規定（ 立法 4 ' 又所謂受規範人民之既有權益或合理信賴， 在處罰人民法律 之適用範圍修正擴大時， 包括從不處罰變成處罰， 或從單一處罰 變 爲 雙重處罰， 人民原先"
31,630,"分確定不受一行 爲 不二罰原則保護」 之規定（ 同法第2 6條第2 項 ） ， 強制適用於 丨霞正 前未經裁處之行 爲 或曾經裁處而經撤銷者 (否則無從適用同條第3 至 5 項 ） ， 規定雖然明確， 但其理由只 有 「 宜一律適用」， 顯然欠缺實質正當之溯及既往基礎， 無法通 "
32,640,"形成之既有法律秩序 f 詳兒附件0 2 ， 相同案件裁定列印本， 僅舉 3 件 爲 參考 ） 。 如此反覆普遍之法院裁判所形成之既有法律秩序， 如果不能成 爲 人民 値 得保護之信賴， 則 爲 司法機關之法院爾後對 人民焉有公信力可言？對於司法者已經形成相當普遍之法律秩序， 立法"
33,639,"而 已 ， 故指定溯及既往適用修正後同條第3 項至第5 項規定， 以 便 折 抵 ， 乃有利於人民之規定。 倘如此之立法前提無誤， 則充分 顯示出立法者完全漠視修法前既有法律秩序之心態。 無論立法者 如何認 爲 係「 當然解釋」 ， 亦不應對司法者之法續造功能視而不見; 對於溯及"
34,563,"不顧既有之憲法原則、 已定之信賴之狀態。 即雖然酒後駕車之行 爲 人確實應受到相當之處罰， 但絕非是雙重之處罰。 是 以 ， 聲請 人在審理上開案件後， 始不得不聲請釋憲。 6 、 由於本項請求解釋中涉及「 法院基於法續造權限或作用， 經 由反覆裁判， 所形成相當普遍之既有法律秩"
35,317,"附件 〜 、 七件交通裁決全案卷資料及七份停止訴訟裁定。 附件二、 陳文貴著「 違反行政義務行 爲 之處罰競合關係 硏 究」，1 0 1 年 1 月 ， 博士論文節本。 附件三 ' 臺灣桃園地方法院9 7 年度交聲字第9 7 3 號 、1 0 1 年度 桃交簡字第5 8 3 號二"
36,546,"臺灣 t 兆園地方法院行政訴訟庭林靜梅法官釋憲 倂 案聲請書 壹 、 聲請解釋憲法目的 聲請人因審理臺灣桃園地方法院1 0 2 年度交字第1 7 5 號飲酒後駕車交通裁決之行政訴訟案件， 對於應適用之法律， 依 合理之確信， 認 爲 該等案件所適用之行政罰法第2 6 條第2 項 "
37,635,"緣陳延彰於民國9 9 年5 月2 2 日1時 1 5 分許， 駕駛牌照 號碼 爲 〇 ◦ 〇 0 號 A 用小客車， 行經桃園縣大園 鄕 大觀路 與大工路口時 爲 警攔檢， 並施以酒精濃度測試， 測得其呼氣所 含酒精濃度達每公升0 • 7 8 毫 克 ， 遂當場舉發並 塡 製桃警"
38,596,"駛執照1 2 個 月 、 並應參加道路交通安全講習之處分。 陳延彰對 此處分不服， 即於 1 0 2 年 5 月 3 1 日向本院行政訴訟庭提出交 通裁決事件之行政訴訟， 主張其酒醉駕車案業經刑案緩起訴處分 確 定 ， 並已繳納公益金2 萬元完畢， 何以新竹區裁決所又就同一 案件"
39,592,"^刑事判決罰金低於最低罰鍰基準規定時， 應裁決繳納不足最低 罰鍰部分」 。 故依新修正行政罰法第2 6 條第2項 、 第3項 、 第4 項及道路交通管理處罰條例第3 5 條第8 項等規定加以操作， 明 顯就上開行政訴訟案件原告之飲酒後駕車之行 爲 ， 於刑事處罰後， 再加以行政罰"
40,637,"依刑事法律處罰之。 但其行 爲 應處以其他種類行政罰或得沒入之 物而未經法院宣告沒收者，亦得裁處之。」 、 「 前項行 爲 如經不起 訴 處 分 、 緩起訴處分確定或 爲 無罪、 免 訴 、 不受理、 不付審理、 不付保護處分、 免刑緩刑之裁判確定者， 得依違反行政法上義務 規定"
41,578,"管理處罰條例第3 5 條第8 項等規定， 於上開指所範圍內， 應自 解釋公布之日起， 失其效力。 2 、 涉及之憲法條文 大法官釋字第5 0 3 、 6 0 4 號解釋（ 一行 爲 不二罰原則 ） 、 釋字第5 2 5 、5 8 9 號 （ 信賴保護原則 ） 、 釋字第3 7 1"
42,635,"遭排除適用， 係於 1 0 年 1 月 2 3 日修法時所增訂， 其立法 理由分別 爲 ： （ 1) 緩起訴處分之性質， 實屬附條件之便宜不起訴 處 分 ， 檢察官 爲 緩起訴處分時， 依刑事訴訟法第2 5 3條之2 第 1 項之規定， 對被告所 爲 之措施及課予之負擔， 係一種"
43,619,"供之勞務， 應於依前項規定裁處之罰鍰內扣抵之。」 、 「 前項勞務 扣抵罰鍰之金額， 按最初裁處時之每小時基本工資乘以義務勞務 時數核算。」 、 ^依第二項規定所 爲 之裁處， 有下列情形之一者， 由主管機關依受處罰者之申請或依職權撤銷之， 已收繳之罰鍰， 無息退還： 一 、 因"
44,651,"公益金與行政罰鍰數額重疊， 甚至較輕之情（ 刑法第1 8 5 條之 3於本案發生後， 已於10 2年6 月1 1 R 修正 爲 必判處二個月 以上有期徒刑， 至 罰 金 刑 僅 爲 併 科 之 刑 ， 即不會再出現差額補 繳之問題 ） 。 惟立法者卻指示「 一條相對較 爲 繁瑣之"
45,617,"時 ， 得以藉口已於第3 項 、 第 4 項規定與道路交通管理處罰條例 第 3 5 條第8 項規定相同得繳補差額部分， 來迥避一事+ 兩罰之 憲法 槪 念。 5 、 據上所述， 行政罰法第2 6條第2項 、 第3項 、 第4 項及道路交 通管理處罰條例第3 5 條第8 項規定， "
46,626,"適用範圍， 應以其處罰之性質與種類是否不同 爲 核心判斷標準。 倘同一行 爲 之兩次以上處罰， 其處罰之性質與種類相同， 縱其處 罰之名義縱有不同， 亦不能藉此排除一行 爲 不二罰原則之適用。 又處罰性質與種類是否相同， 不應僅就處罰名稱是否相同加以判 斷 ， 而應就其處罰之本質"
47,585,"能規避上開實體面向要求， 但其二次處罰程序之進行， 仍違反程 序面向之雙重危險禁止要求， 自應不得 爲 之。 (三 ） 確信系爭法律違反該憲法規範之論證 1 、 附有公益性負擔之緩起訴處分或緩刑宣告， 其所可能附加之負擔 包括： 向公庫或指定之公益團體、 地方自治團體支付一定之金"
48,624,"項第4 款參照 ） ， 行 爲 人倘未加履行， 即必須面臨緩起訴處分撤 銷後之起訴判刑， 或緩刑撤銷後之刑罰執行， 是其實質上具有相 當強制性， 行 爲 人欠缺決定履行與否之真正自由。 另一方面， 倘 行 爲 人履行各該負擔， 於緩起訴處分或緩刑期滿後， 即有與不起 訴處分確定之"
49,629,"既然如此， 揆諸上開所述一行 爲 不二罰原則之實體及程序內涵， 同一酒後駕車行 爲 ， 重複施加公益性負擔及行政罰， 即有違一行 爲 不二罰原則， 不因兩者得以折抵而豁免該原則之適用。 蓋折抵 不 足 時 （ 本件釋憲聲請之原因案件均屬此情形 ） ， 仍應就差額處 以罰鍰， 而於"
50,616,"刑事司法權， 被告既已因此承擔因犯罪而應付出之代價， 即係已 受到等同於刑罰之法律效果制裁。 從而上開條文（ 指行政罰法第 2 6 條第 2 項 ） 立法理由中謂， 附條件緩起訴處分之支付一定之 金額與義務勞務部分， 係 一 種 『 特殊之處遇措施』並 非 『 刑罰』 云 ， 很"
51,153,"附件文件之名稱與件數 附件一、 本件交通裁決全案卷資料及停止訴訟裁定。 附件二、 本 院 1 0 2年度6 月1 3 日桃院晴文字第1 0 2 0 8 3 5 號函 此 致 司 法 院 聲請人： 臺灣桃園地方法院行政訴訟庭 法官： 林 靜 梅 中 華 民 國 1 0 3 年 1 "
52,546,"臺灣桃園地方法院行政訴訟庭林靜梅法官釋憲 倂 案聲請書 壹 、 聲請解釋憲法 H 的 聲請人因審理臺灣桃園地方法院1 0 4 年度交字第6號飲 酒後駕車交通裁決之行政訴訟案件， 對於應適用之法律， 依合理 之確信， 認 爲 該等案件所適用之行政罰法第2 6條第2 項 、 第3 項"
53,690,"緣黎金玉前因於民國1 0 2 年8 月1 5 日2 1 時4 2 分 許 ， 遭舉發有酒後駕車之交通違規情事， 而 於 1 0 2 年8 月1 6 曰 ， 經交通部公路總局新竹區監理所（ 下稱新竹區監理所 ） 以壢監裁 字第5 3 — D B 3 7 0 4 8 4 號違反道路交"
54,552,"裁決所裁罰該差額3 萬5 千元 ） ， 並吊銷駕駛執照， 及應參加道 路交通安全講習（ 下稱原處分 ） 。 黎金玉對於上開原處分不服， 即於1 0 4 年 1 月9 日向本院 行政訴訟庭提出交通裁決事件之行政訴訟， 主張其第二次酒醉駕 車案業經刑案緩起訴處分確定， 並已繳納公益金"
55,602,"所規定「 刑事判決罰金低於最低罰鍰基準規定時， 應裁決繳納不 足最低罰鍰部分」 。 故依新修正行政罰法第2 6 條第2 項、 第 3 項 、 第 4 項及道路交通管理處罰條例第3 5 條第8 項等規定加以操作， 明顯就上開行政訴訟案件原告之飲酒後駕車之行 爲 ， 於刑事處罰 後 "
56,653,"依刑事法律處罰之。 但其行 爲 應處以其他種類行政罰或得沒入之 物而未經法院宣告沒收者，亦得裁處之- 」 、 「 前項行 爲 如經不起 訴 處 分 、 緩起訴處分確定或 爲 無罪、 免 訴 ' 不 受 理 、 不付審理、 不付保護處分、 免刑緩刑之裁判確定者， 得依違反行政法上義"
57,585,"管理處罰條例第3 5 條第8 項等規定， 於上開所指範圍內， 應目 解釋公布之 U 起 ， 失其效力。 2 、 涉及之憲法條文 大法官釋字第5 0 3 、 6 0 4 號解釋（ 一行 爲 不二罰原則 ） 、 釋字第5 2 5 、5 8 9 號 （ 信賴保護原則 ） 、 釋字第3 "
58,641,"遭排除適用， 係於 1 0 年 1 月 2 3 日修法時所增訂， 其立法 理由分別 爲 ： （ 1) 緩起訴處分之性質， 實屬附條件之便宜不起訴 處 分 ， 檢察官 爲 緩起訴處分時， 依刑事訴訟法第2 5 3條之2第 1 項之規定， 對被告所 爲 之措施及課予之負擔， 係 儒 "
59,620,"供之勞務， 應於依前項規定裁處之罰鍰內扣抵之。」 〃前項勞務 扣抵罰鍰之金額， 按最初裁處時之每小時基本工資乘以義務勞務 時數核算。」 、 「 依第二項規定所 爲 之裁處， 有下列情形之一者， 由主管機關依受處罰者之申請或依職權撤銷之， 已收繳之罰鍰， 無息退還： 一 、 因緩起"
60,675,"公益金與 r f 政罰鍰數額重疊， 甚至較輕之情（ 刑法第18 5 條之 3 於本案發牛.後， 已於 1 0 2 年 6 月 1 U 修正 爲 必判處二個月 以上有期徒刑， 至於罰金刑僅 爲倂 科之刑1就緩刑部分， 即不會 再出現差額補繳之問題 ） 。 惟立法者卻指示「 一條相對"
61,624,"排除於刑事處罰外時， 得以藉口已於第3 項 、 第 4 項規定與道路 交通管理處罰條例第3 5 條第8 項規定相同得繳補差額部分， 來 迴避 • 事 不兩罰之憲法 槪 念。 5 、 據上所述， 行政罰法第2 6條第2項 、 第3項 、 第4 項及道路交 通管理處罰條例第3 5 條"
62,656,"適用範圍， 應以其處罰之性質與種類是否+同 爲 核心判斷標準 u 倘 R ] — 行 爲 之兩次以上處罰， 其處罰之性質與種類相同， 縱 K • 處 罰之名義縱有不同， 亦不能藉此排除一行 爲 不二罰原則之適用。 又處罰性質與種類是否相同， 不應僅就處罰名稱是否相同加以判 斷 ，"
63,582,"能規避上開實體面向要求， 但其二次處罰程序之進行， 仍違反程 向之雙敢危險禁止要求，自應不得 爲 之 。 (三 ） 確信系爭法律違反該憲法規範之論證 1 、 附有公益性負擔之緩起訴處分或緩刑宣告， 其所可能附加之負擔 包括： 向公庫或指定之公益團體、 地方自治團體支付一定之金額，"
64,630,"項第4 款參照 ） ， 行 爲 人倘未加履行， 即必須面臨緩起訴處分撤 銷後之起訴判刑， 或緩刑撤銷後之刑罰執行， 是其實質上具有相 當強制性， 行 爲 人欠缺決定履行與否之真正自由。 另一方面， 倘 行 爲 人履行各該負擔， 於緩起訴處分或緩刑期滿後， 即有與不起 訴處分確定之"
65,626,"既然如此， 揆諸上開所述一行 爲 不二罰原則之實體及程序內涵， 同一酒後駕車行 爲 ， 重複施加公益性負擔及行政罰， 即有違一行 爲 不二罰原則， 不因兩者得以折抵而豁免該原則之適用。 蓋折抵 不 足 時 （ 本件釋憲聲請之原因案件均屬此情形 ） ， 仍應就差額處 以罰鍰， 而於"
66,589,"刑事司法權， 被告既已因此承擔因犯罪而應付出之代價， 即係已 受到等同於刑罰之法律效果制裁。 從而上開條文（ 指行政罰法第 2 6 條第2 項 ） 立法理由中謂， 附條件緩起訴處分之支付一定之 金額與義務勞務部分， 係 一 種 『 特殊之處遇措施』並 非 『 刑罰』 云 ， 很顯"
67,145,"1 6 日桃院晴文字第1 0 2 0 8 3 5 號圈聲請大法官解釋_ 故除附件一外， 餘請參考前案之附件資料。 附件文件之名稱與件數 附件一、 本案停止訴訟裁 定 。 此 致 司 法 院 聲請人： 臺潸桃園地方法院行政訴訟庭 法 官 ： 中 華 民 國 1 0 4 年 5 月 "
