pdf_page,chars,preview
23,149,"2 定 ，對於本法修正施行前之杆為， 經緩起訴處分蜂定， 應受行政罰 之處罰而未經裁處者，亦適用 之 ； 本次修正有關一行為受免刑、 煖 刑宣告之裁判確定， 得依違反行政法上義務規定處罰之規定， 對於 修正施行前< 行 為 ，不 逋 用 之 （ 修正條文第四十五彳条第三項及第四 "
24,1056,"行 政 罰 法 部 分 條 文 修 正 草 案 條 文 對 煦 表 修正條文 第二十六條一行為同時 笫二十六條一行為同時 一 、第一項未修正' * 觸犯刑事法律及違反行 夂 ，第二項增訂「 緩起 诉 處 政法上義務規定者， 依刑 政法上義務 规 定者， 依刑 分碟定」及 1 ■ "
25,493,"酌行為人所違反行政 法上義務 规 定之立法 自的•故為兼顧該竽 法律立法目的乏達成 ， 並考量經免刑成緩 刑裁判確定者， 来 依 刑事法律予以處 资 ， 舆 緩起訴處分確定者 同 ， 為求衡平， 爰於 笫二項增訂「 免刑、 緩刑 J 之文宇， 俾資 完佛 * (三 ) 本條係有關"
26,866,"鏗命其向公庫或該管 檢察署指定之公益圈 艘 、 地方自治明嫌支付 一定金額者， （ 刑事訴 訟法第二百五十三條 之二第一項第四款、 刑 法第七十四條第二項 第四款），因行為人受 有財產之負擔， 為符比 例原則•宜 规 定依緩起 訴處分成破刑宜告向 公康、 公益 图 逋成地方 自治"
27,973,"涉及刑事部分移送該管 務 规 定者， 依第二十六 司法機01 3 • 司法機! 》• 條第一項 规 定， 刑罰與 前項移送索件. ， 司法 前項移送索件，司法 罰後不得併為處蜀， 應 機關就刑事索件為不起 機關就刑事衆件為不起 將涉及刑事部分移送 訴處分、 緩起拆處分碹定 诉 處"
28,787,"5 修正之本法笫二十 訴願、 行政訴訟或其他 六俺笫三項 规 定， 於木法 救濟租序中被撤銷， 而 中 辏 民困〇年〇月〇 曰 於本次修正施行後重 修 JE 施行前違反扞政法 為裁處者， 亦 宠 一律適 上義務之行為同時觸犯 用 ，爰增訂第三項。 刑事法律， 檢察官為埴 * 現行"
29,571,"曰部安二‘ 告 f 邑 合 奶 生 i 厂 禾 呂 洽 r ; 土招雜冗 A 、 .•. s i!---^ M r • N > N li t^ = t ?—i !-- - i F=? -* ' •? ： -' ： - 7 - } - ! - l ' l 1 J 筮 1 肖 • ，"
30,911,"htp :// w . tc . gov . tw / ct . asp ? xItem =6 2891& CtNode = 9 7 & CtUnit = 40& BaseDSD =3 l&hl _ a . 2011/4/11 !J n ri-/ / ' i ^ < 1 ^ - "
31,735,"財政部函 機袖地址： 臺 北 市 中 芷 區 （ 〗 0跗 8 ) 愛 I S 西 路 2% P 6 •, :文者： 財政部臺灣省北區國稅局 . ^ 旨 ： 納稅義務人鄭 绅 綸等24人於94年度分別涉嫌違章漏稅，’ ) ； 均應予補稅 t 處罰， 請依法核辦見復。 . : 說 "
32,712,"^ e t i ： '法務部調查局新北市 2玷 2 35 8 6 7 及辦人： 江 铯 如 受文者： 財政部臺灣省北區 ® 稅局中和糟徵戶广 T 主皆： 復 贲 所函詢本處 侦 辦「 94年度餘合戶斤 将 稅列舉捐贈石碇鄉 公園景觀綠美化工程案」調 査 時踮， . 额 •查照 *"
33,600,"抄 本 司法院秘書長 函 受文者： 法務部 乳 主旨： 本院大法官為審理會台字第1089 5 號臺灣苗栗地方法院交通 法庭快股法官聲請案， 請於函到後 7 日 内 ， 就說明二所列事 項 ， 提供相關資料惠復， 俾供審理之參考， 請查照。 說 明 ： 一 、 依司法院大法官審理案"
34,430,"保 存 年 限 法務部函 電子信箱： conyuan@mai 1 . mo j . gov . tw 受文者：司法院秘書長 附件： 如主旨 （ 5 0 FU X 00000_ A 11000000 F _10 6 00048 35 0 A 0 C _ ATCHl . pdf ) "
35,648,"地方法院檢察署檢察官辦理違反稅捐稽徵法第41條緩起訴處分確定案件 命被告於緩起訴期間應遵守或履行多款事項統計 府社十 T 機區小 t 單 位 ：人 次 、人 項 向 立 向數產 向益體 向行團四 完治他 保 全 預 之 緩 確 指政艘十 被 額 i 公團支 成療適 被 定法提小 "
