pdf_page,chars,preview
18,601,"憲法解釋聲請書 聲請人徐萬興 代理人蔡朝安律師 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以100年度判字第1968號終局確定判決， 該確定終局裁判適用法律或命令， 牴觸憲法第7 條平等原則、 憲法 第 15條財產權、 憲法第23條比例原則及法律保留原則、 法律保留 原則及釋"
19,747,"權 ， 且聲請人已用盡訴訟程序， 乃向鈞院聲請憲法解釋， 懇 請鈞院惠予宣告財政部96年函釋無效， 以資救濟。 贰 、疑義之性質及涉及之憲法條文 一 、疑義之性質及經過 (一） 聲請人係。醫院負責人， 該醫院於民國9丨年間短扣稅 款 926, 069元及短報扣繳憑單給付總額9 ,"
20,713,"裁量， 其 『 金額支付』之法律效果， 在規範評價上僅屬一 種 『 特殊處遇措施』 ， 無法與刑罰及行政罰等同視之。 」 （ 見 附件2 ) 駁回聲請人訴訟， 其理由實與北區國稅局於二審 行政訴訟程序答辯時所引用財政部96年函釋： 「 緩起訴者 乃附條件的不起訴處分， 亦即是不起"
21,717,"法 第 256條規定自明， 既為不起訴即依不起訴處理。 檢 察官為緩起訴處分時依刑事訴訟法第253條之2 第 1 項 規定對被告所為之指示及課予之負擔， 係一種特殊的處遇 措 施 ， 並非刑罰。 因此， 刑事案件經檢察官為緩起訴處分 確定後， 宜視同不起訴處分確定， 依行政罰法第"
22,719,"三 、涉及之憲法條文 (一） 中華民國憲法第7條 ： 「 中華民國人民， 無分男女、 宗教、 種族、 階級、 黨派， 在法律上一律平等。」 (二） 中華民國憲法第15條 ：「 人民之生存權、 工作權及財產 權 ， 應予保障。 」 (三） 中華民國憲法第23條 ：「 以上各條列舉之"
23,692,"619號解釋（ 附件6 ) 闡明在案。 是以， 法令若係涉及行 政罰須經法律明定或明確授權始可。 質言之， 稅捐稽徵機 關於檢察署作成緩起訴處分後， 得否再行作成行政罰鍰， 即須經法律明定或明確授權始可。 ( 二） 緩起訴處分非行政罰法第 2 6條 第 2 項明定之「 不起訴處 "
24,641,"罰 ， 堪認已悖離憲法第23條之法律保留原則。 三 、系爭二函釋將緩起訴處分視同行政罰法第 2 6條 第 2 項 「 不 起訴處分」， 違反平等原則 (一） 按 「 等者等之， 不等者不等之， 為憲法平等原則之基本意 涵 。 是如對相同事物為差別待遇而無正當理由， 或對於不 同事"
25,679,"處 分 ， 以適度減輕訟源。 （ 附 件 10 ) 換言之， 此類案 件本應進入法院審查程序並獲得有罪判決， 惟為節省 司法資源， 故採權宜之計委由檢察官自為司法處分以 終結案件。 否則， 將嚴重降低檢察官選擇緩起訴制度 之意願， 而與立法初衷有違。 ( 2 ) 緩起訴處分作成前"
26,630,"向公 益團體 服義務勞務等相關處遇措施， 實質上與中 華民國刑法第33條第5 款之罰金或同法第41條第1 項易服社會勞動（ 附件12 ) 並無二異， 同樣會對行為 人之人身自由及財產權產生相當程度的負擔。 ( 4 ) 不應以未經刑事審判程序而倒果為因， 遽認非屬刑事 處罰 持否定"
27,697,"( 1 ) 緩起訴處分具有行政罰鍰之性質 臺灣高等法院暨所屬法院9 6 年法律座談會刑事類提案 第36號乃在討論「 行為人果因酒醉駕車行為遭緩起訴處 分並附條件為捐款命令， 行政機關是否得對同一行為逕 課予行政罰鍰」之 爭 議 。 該座談會於研討結論認為： 「 行 政機關不得對同"
28,679,"政罰鍰為相同之處罰種類。 ( 三） 緩起訴處分與不起訴處分之差異如前所述， 惟系爭二函釋 將緩起訴處分視為不起訴處分， 其僅以「 此觀諸刑事訴訟 法 第 2 56條規定自明」之法務部函釋為據， 卻未曾說明 刑事訴訟法第 2 56條如何彌平緩起訴處分實際上對人民所 施加之刑罰性質負"
29,628,"環 。 ( 2 ) 違反稅捐稽徵法第4 2 條 第 1 項所作成之緩起訴處分 與所得稅法第114條第1項行政罰鍰所據法律所維護 之法益相當 ①緩起訴處分， 所據法條除前揭刑事訴訟法第253條 之 1 ， 尚有稅捐稽徵法第42條第丨項（ 以不正方法 短報扣繳稅捐） （ 附件14 )"
30,708,"礎 ， 並審酌一切情狀， 尤應注意下列事項， 為科刑輕 重之標準： …八 、 犯罪行為人違反義務之程度。 九 、 犯罪所生之危險或損害。 十 、 犯罪後之態度。」（ 附 件 16 ) 乃檢察官作成緩起訴處分時， 裁量權行使之依 據 。 復依據稅務違章案件裁罰金額或倍數參考表， 違"
31,706,"(一） 按 「 二者處罰目的及處罰要件雖不相同， 惟其行為如同時 符合行為罰及漏稅罰之處罰要件時， 除處罰之性質與種類 不同， 必須採用不同之處罰方法或手段， 以達行政目的所 必要者外， 不得重複處罰， 乃現代民主法治國家之基本原 則 。 」業經鈞院釋字第503號解釋理由書（ 附"
32,665,"我國憲法第22條係關於人民基本權利保障之補充規 定， 即除同法第7條至第18條及第21條所為例示外， 另設本條規定， 概括保障人民一切應受保障之自由權 利 。 禁止雙重處罰原則， 既為現代文明法治國家人民 應享有之權利， 且不妨害社會秩序與公共利益， 自亦 在該條保障之列（ 附件"
33,963,"美國以民事詐欺處理漏稅行為之情事， 與我國行政裁 罰之情事， 較為相當。 是故， 以其作為比較之對象。 光是以裁罰範圍的最高額度而言， 該法乃以漏繳稅額 之 75%為其上限。 1 相較於我國動 辄 一倍以上之裁罰範 圍 ， 尚難逕就該國稅務案件逕作比較， 合先敘明。 美 國就人民"
34,1567,"裁若非採取回復原狀的態度， 而是基於阻止或報應 而生， 則屬於刑事處罰。 2 換言之， 當聯邦政府無法 提出合理關聯， 說明該項民事裁罰僅是作為彌補聯 邦政府的損失及費用， 即構成二次刑事處罰。 3 ②金錢裁罰與漏未申報之價額相同之案例一 United States v . Ha"
35,669,"「 二次刑罰」 。 換言之， 若行政機關未舉證其費用及 損 失 ， 則後續之裁罰請求則被視為係基於阻止或 報應而生之刑罰， 亦應該受到雙重危害保障原則之適 用 。 3.雙重危害保障原則於系爭二函釋之適用 本件因系爭二函釋將緩起訴處分解釋為不起訴處分， 使 北區國稅局後續以聲請人短"
36,725,"制 ， 以避免個案顯然過苛之處罰， 始符合憲法第二十三條 規定限制人民基本權利應遵守比例原則之意旨。」業經 鈞院釋字第641號解釋理由書闡明（ 附件23 ) 在案。 是以， 責罰相當為比例原則之具體 内 涵之一。 (二） 人民受緩起訴處分， 已就其違法行為受有具有刑罰、 行政 罰"
37,689,"行政罰法， 然 ， 懇請鈞院參酌上開新修正法條所彰顯之 一事不二罰之憲法原則。 然而， 為避免人民遭受雙重處罰 之不當， 系爭二函釋仍須明定， 受緩起訴之處分人所支付 之一定金額或提供義務勞務者， 應得扣抵罰鍰金額， 方與 比例原則無違。 七 、綜上所結， 緩起訴處分應為刑事裁罰"
38,509,"附件12 :中華民國刑法第33條暨第41條影本乙份。 附件13 :蔡 震 榮 ， 緩起訴性質與行政罰之關係， 月旦法學雜誌第 155期 ， 影本乙份。 附件14 :稅捐稽徵法第42條第1項影本乙份。 附件1 5 : 所得稅法第114條第1項影本乙份。 附件16 :中華民國刑法第5"
