pdf_page,chars,preview
28,632,"2 . 退步言之， 縱然緩起訴處分非屬刑事罰， 仍具有行政裁 罰性質 (1 ) 緩起訴處分具有行政罰鍰之性質 臺灣高等法院暨所屬法院9 6 年法律座談會刑事類提 案第36號乃在討論「 行為人果因酒醉駕車行為遭緩起 訴處分並附條件為捐款命令， 行政機關是否得對同一 行為逕課予行政罰"
29,692,"仍具有「 裁罰」此種不容抹滅之基本要素， 而至少應 賦予其「 行政罰」之地位。 再 者 ， 因緩起訴處分， 所 施加人民之不利益與行政罰鍰，皆呈現於財產利益的 剝奪。 是 以 ， 應認緩起訴處分與行政罰鍰為相同之處 罰種類。 (三） 緩起訴處分與不起訴處分之差異如前所述， 惟系爭"
30,658,"以緩起訴為適當者， … 」由是可知， 檢察官其所行使 之刑事追訴權限， 所擔任刑事訴訟程序之一造，旨在 維護社會秩序及公共利益， 同為行政權之一環。 (2 ) 違反稅捐稽徵法第42條第1項所作成之緩起訴處分與 所得稅法第114條第1項行政罰鍰所據法律所維護之 法益相當 ①緩起訴處"
31,666,"行政目的已達 依刑法第57條規定： 「 科刑時應以行為人之責任為基 礎 ， 並審酌一切情狀， 尤應注意下列事項， 為科刑輕 重之標 準 ： … 八 、 犯罪行為人違反義務之程度。 九 、 犯罪所生之危險或損害。 十 、 犯罪後之態度。 」 （ 附件 17 ) 乃檢察官作成緩起訴處"
32,704,"四 、 系爭二函釋將緩起訴處分視同行政罰法第26條第2 項 「 不 起訴處分」 違反釋字第503號解釋揭示之「 一事不二罰原則」 (一） 按 「 二者處罰目的及處罰要件雖不相同， 惟其行為如同時 符合行為罰及漏稅罰之處罰要件時， 除處罰之性質與種類 不 同 ， 必須採用不同之處罰"
33,653,"得上訴， 使被告免再受審問處罰之危險， 故雙重危害 保障原則， 已溶入我國實証法體系之中。 （ 附件20 ) 我 國憲法第22條係關於人民基本權利保障之補充規定， 即除同法第7 條至第18條及第21條所為例示外， 另 設本條規定， 概括保障人民一切應受保障之自由權 利 。禁止雙重"
34,1193,"Revenue Service) 對於人民漏稅之行為， 乃是基於原 告的立場， 向法院提出訴訟， 經由法院作出裁罰。因 美國以民事詐欺處理漏稅行為之情事， 與我國行政裁 罰之情事， 較為相當。 是故， 以其作為比較之對象。 光是以裁罰範圍的最高額度而言， 該法乃以漏繳稅額 之 7"
35,2200,"高法院上訴後， 最高法院以民事制裁若非採取回復原 狀的態度， 而是基於阻止或報應而生， 則屬於刑事處 罰 。 2 換言之， 當聯邦政府無法提出合理關聯， 說明 該項民事裁罰僅是作為彌補聯邦政府的損失及費 用 ， 即構成二次刑事處罰。 3 ②金錢裁罰與漏未申報之價額相同之案例一 U"
36,687,"之損失與其請求裁罰之金額相當， 始得避免成為「 二 次刑罰」 。 換言之， 若行政機關未舉證其費用及損失， 則後續之裁罰請求則被視為係基於阻止或報應而 生之刑罰， 亦應該受到雙重危害保障原則之適用。 3 . 雙重危害保障原則於系爭二函釋之適用 本件因系爭二函釋將緩起訴處分解釋為不"
37,719,"制 ， 以避免個案顯然過苛之處罰， 始符合憲法第二十三條 規定限制人民基本權利應遵守比例原則之意旨。」業經 鈞院釋字第641號解釋理由書闡明（ 附件24 ) 在案。 是以， 責罰相當為比例原則之具體 内 涵之一。 (二） 人民受緩起訴處分， 已就其違法行為受有具有刑罰、 行政 罰"
38,715,"行政罰法， 然 ， 懇請鈞院參酌上開新修正法條所彰顯之 一事不二罰之憲法原則。 然而， 為避免人民遭受雙重處罰 之不當， 系爭二函釋仍須明定， 受緩起訴之處分人所支付 之一定金額或提供義務勞務者， 應得扣抵罰鍰金額， 方與 比例原則無違。 七 、綜上所結， 緩起訴處分應為刑事裁罰"
39,503,"36 號研討意見 附件 13 : 中華民國刑法第 3 條暨第 41 條影本乙份。 附件 14 : 蔡震榮， 緩起訴性質與行政罰之關係， 月旦法學雜誌第 155 期 ， 影本乙份。 附件 15 : 稅捐稽徵法第 42 條第 1 項影本乙份。 附件 16 : 所得稅法第 114 條第"
