pdf_page,chars,preview
13,687,"應按應扣未扣或短扣之稅額處三倍以下之罰鍰。」 (附件15 ) 其行政罰鍰之意旨， 亦與前揭稅捐稽徵 法第42條相同， 僅其適用範圍限於所得稅法事件。 但當不得據此陳稱行政機關適用稅捐稽徵法第42 條與所得稅法第114條第1項之行政目的不同。 (3 ) 再 者 ， 作成緩起訴處分所"
14,711,"將欠缺任何合理正當目的而屬恣意為之。 (五 ） 综 上所述， 不論緩起訴處分係刑事罰或行政罰， 其性質 舆 不起訴處分不生任何不利於當事人之法律效果相比， 大相 逕 庭 。 然 而 ， 系爭二函釋使已承受緩起訴處分之當事人再 受到與不起訴處分當事人相同之不利對待，自屬「 不等者 "
15,720,"1 、 美國法上的雙重危害保障亦為我國憲法第22條規定之 憲法原則 (1 ) 美國聯邦憲法制定時， 將已見諸殖民地各州憲法之條款 列入聯邦憲法修正案第五條， 此乃眾所熟知之雙重危險 保障條款 （ double jeopardy protection clause ) 〇 在 英美"
16,958,"(2 ) 雙重危害保障原則亦適用於金錢裁罰 相較於我國漏稅罰係逕由稅捐稽徵機關為之， 美國針對 漏稅之處罰雖然仍有提昇至刑罰之層次。 然而， 其就漏 稅之懲罰， 仍是由美國稅局向法院以民事詐欺為名提 出訴訟後為之。 換言之， 美國稅局 （ Internal Revenue Ser"
17,1351,"之詐欺行為判處2 年有期徒刑及5 , 000元美元罰金 後 ， 聯邦政府復依據民事虛偽述法對之提起民事訴 訟 ， 就每項虛偽陳述請求美金2 , 000元之罰錢， 共計 美金130, 000元 。 地方法院拒為裁罰並認定後次之裁 罰該當於二次刑事處罰 （ second punish"
18,818,"4 ， 亦駁回聯邦政府的裁罰請求。 (3 ) 小結 由前揭兩項案例可知， 雙重危害保障原則之 内 涵投射於刑 事法律處罰後之再行裁罰請求， 乃須判斷後續再行裁罰之 請求， 是否構成二次刑罰。 而行政機關須證明其因調查行 為人之犯行所花費之費用及因調 査 所生之損失與其請求 裁罰之"
19,677,"障原則有違。 六 、 系爭二函 释 將後起訴處分視同行政罰法第26條 第 2 項 「 不 起訴處分」， 違反比例原則 (一） 按 「 對人民違反行政法上義務之行為處以罰鍰， 其違規情 節有區分輕重程度之可能與必要者， 應根據違反義務情節 之輕重程度為之， 使責罰相當。 立法者針對"
20,649,"年十一月八日修正之第二十六條第三項至第五項規定， 於 修正施行前違反行政法上義務之行為同時觸犯刑事法律， 經緩起訴處分確定， 應受行政罰之處罰而未經裁處者， 亦 適用之； 曾經裁處， 因訴願、 行政訴訟或其他救濟程序經 撤銷， 而於修正施行後為裁處者， 亦同。 J 上開條文意旨，"
21,687,"乙份 附件2 : 最高行政法院100年度判字第1967號判決影本乙份。 附件3 : 台灣桃園地方法院檢察署緩起訴處分書影本乙份。 附件4 : 臺灣桃園地方法院檢察署函影本乙份。 附件5 : 鈞院釋字第445號解釋文暨解釋理由書影本乙份。 附件6 : 鈞院釋字第619號解釋文暨解釋"
22,156,"附件 22: 730 F Sup . 646 ( United States v . Hal 1 ) 影本乙份。 附件2 3 : 鈞院釋字第641號解釋文暨解釋理由書影本乙份。 謹 狀 司法院公鑒 聲請人林世惟 代理人蔡朝安律師 鐘典晏律師 陳伯翰律師 中 華 民 國 1 0 1"
23,557,"统一解釋法令聲請書 聲 代 鍾典晏律師 陳伯翰律師 為聲請人受最高行政法院以100年度判字第1967號終局確定判決， 該確定終局裁判適用行政罰法第26條第2 項所表示之見解， 與臺灣 高等法院98年度交抗字第2209號裁定暨97年度交抗字第607號裁 定等確定終局裁判， 適用行政"
24,734,"法第26條第1項 ， 免再受行政罰； 惟本件行政法院原確定判決 逕自擴張解釋行政罰法第26條第2項 「 不起訴」之範圍及於緩 起訴處分， 台灣高等法院所持確定終局判決與本件行政法院所 持確定終局裁判， 適用行政罰法第26條第2 項所表示之法律見 解有異， 乃向鉤院聲請統一解釋法令"
25,718,"以罰鍰， 合 計 3 , 696, 500元 。 聲請人仍表不服， 經提起訴 願及行政訴訟， 均遭駁回。 (二） 本件原確定判決意旨率以聲請人受檢察官緩起訴處分， 北 區國稅局仍得就聲請人之稅捐違章事實處以行政罰， 認為 北區國稅局適用行政罰法第26條第2項， 而不適用行政罰法 "
26,700,"(六）綜上， 本件最高行政法院之終局確定判決與臺灣高等法院 前揭終局確定裁定， 就依刑事訴訟法第253條之2作成之緩 起訴處分究竟應否適用行政罰法第26條第2項之法律見解 分歧， 聲請人爰聲請鈞院為統一解釋。 二 、涉及之法律或命令條文。 ( 一 ） 刑事訴訟法第253條之1第1"
27,809,"參 、聲請解釋之理由及聲請人對本案所持之立 场舆 見解 一 、緩起訴處分應適用行政蜀法第26條 第 1 項 ， 不得復加裁處 行政罰鍰 (一）緩起訴處分非行政罰法第26條 第 2 項 「 不起 诉 處分」 1 、 法律解 释 須以法律文句為其範疇 按法律之解釋在於解釋法律文句之意"
28,786,"26條第2 項之法律漏洞， 而應類推適用至任一緩起訴 處 分 ， 惟聲請人難以苟同， 分述如下： ( 1 ) 「 法律 潙 洞」、 「 類推適用」之前提及限制 ①法律漏洞 立法者根據特定之立法計畫， 制定法律以實現特 定之法律目的， 然所制定之法律構成要件， 依其 最廣文義亦不能"
29,659,"則於公法事件中對「 類推適用」 解釋方法之限制。 ④綜上可知， 「 類推適用」法學方法之採用， 乃係以 所欲比照適用之事項， 其與法律已規定之事項， 於性質上相同為前提。 此外， 於公法事件中， 縱 有法律漏洞， 惟仍應有法律保留原則之適用， 而 不得逕採「 類推適用」 此項解釋"
30,646,"政罰法第26條第2項之法律漏洞。 從法律適用以 觀 ， 緩起訴處分之性質既與行政罰法第26條第2 項所列舉各項構成要件要素之本質上即有不同， 自不能採「 類推適用」之解釋方法。 (3 ) 基於法律保留原則， 行政罰法笫26條 第 2 項仍不得 類推適用至「 緩起訴處分」 行政罰法"
31,708,"之處罰 ）， 以避免過去起訴或不起訴制度全有全無之 弊 ， 檢察官自此可以針對非重罪之案件， 作成緩起訴 處 分 ， 以適度減輕訟源。 （ 附 件 8 ) 換 言 之 ， 此類案件 本應進入法院審 査 程序並獲得有罪判決， 惟為節省司 法 資 泺 ， 故採權宜之計委由檢察官自為司"
32,663,"降 ， 所規定之刑罰種類所生負擔效果， 實為相同 檢察官為緩起訴處分時， 命聲請人於一定時間 内 完成 「 特定指示或負擔」 ， 或向公益團體支付一定金額、 向 公益團體服義務勞務等相關處遇措施， 實質上與刑法 第 33條之蜀金或同法第41條易服社會勞動 （ 附件10 ) 並 無"
33,662,"二 、退步言之， 縱然緩起訴處分非屬依刑事法律之處罰， 其亦屬 行政罰， 應適用行政罰法第2 4 條第2 項本文前段或但書， 不得重複裁處 (一） 縱然緩起訴處分非刑罰， 亦為行政蜀鍰， 依據行政罰法第 2 4 條第2項本文， 不得重複裁處 1 、 依臺灣高等法院暨所屬法院96年"
34,660,"成 * 即不得重複裁處 1 、 依行政罰法第24條 第 2 項但書規定： 「 但其處罰種類 相 同 ， 如從一重處罰已足以達成行政目的者， 不得重 複裁處」由是可知， 當從一重處罰種類相同， 且已作 成之處罰已足以達成行政目的， 即不得再為裁處。 2 、 另學者蔡震榮氏亦以緩起訴"
35,616,"為停止營業處分等情形， 必須採用不同方法而為併合處 罰 ， 以達行政目的所必要者外， 不得重複處罰， 乃現代民 主法治國家之基本原則。 」（ 附件12 ) 。 是 以 ， 縱 然 鈞 院 不採兩者皆屬財產法益 剥 奪之共同性質， 而認緩起訴處分 與行政罰鍰非同一種類行罰， 惟依前"
36,562,"檢察官其所行使之刑事追訴權限， 所擔任刑事訴訟 程序之一造，旨在維護社會秩序及公共利益， 同為 行政權之一環。 (2 ) 竣起 诉 處分所據法律 舆 行政罰鍰所據法律所 维 護之 法益相當 ①本件緩起訴處分， 所據法條除前揭刑事訴訟法第 253條 之 1， 尚有稅捐稽徵法第42條"
37,676,"( 3) 再者， 檢察官作成緩起訴處分所審酌事項巳涵蓋稅捐 稽徵機 M 之裁量基準所適用該節， 堪摁經緩起訴處分 作 成 ， 行政目的巳違 依刑法第57條規定： 「 科刑時應以行為人之責任為基 礎 ， 並審酌一切情狀， 尤應注意下列事項， 為科刑輕 重之標準： …八 、 犯罪行為"
38,707,"而竟得依行政罰法第2 6 條第2項或行政罰法第2 4 條本文後 段復處以行政罰鍰。 於行使行政罰鍰之裁董權時， 仍須考量 先前緩起訴處分之作成予以酌減罰鍰 * 以符比例原則 (一） 依據行政程序法第10條及第4 條分別規定： 「 行政機關行 使裁量權 ， 不得逾越法定之裁量範圍，"
39,693,"一定金額或提供義務勞務者， 應得扣抵罰鍰金額， 方與比 例原則無違。 四 、 综 上所結， 緩起訴處分應為刑事裁罰或至少為行政罰鍰、 舆 行政罰鍰同一種類之行政罰， 而應適用行政罰法第2 6 條第 1 項或行政罰法第2 4 條第2 項本文前段或但書， 而不得再作 成行政蜀鍰重 f"
40,216,"附件1 3 : 稅捐稽徵法第42條第1項影本乙份。 附件1 4 : 所得稅法第114條第1項影本乙份。 附件1 5 : 中華民國刑法第57條影本乙份。 附件16 :稅務違章案件裁罰金額或倍數參考表所得稅法第114條該節 影 本 乙 份 。 附件1 7 : 行政罰法第26條影本乙份"
