pdf_page,chars,preview
11,756,"織等，已於上述。 故立法者在租稅優惠立法裁量中 ， 對扶養義務人得要求 減除額行使的範圍，既然可與民法扶養順序脫勾，對於主動 12 。學界也認為，惟有出於道德、而非法律義務而承擔起 扶養義務者，方得適用具有扶養誘因性質的扶養減除額規定 13 。 故扶養人並無平等的要求，其可扶養任"
12,723,"方面只存在「扶養義務」之對象；另一方面，則為非扶養義 務（但卻基於道德的主動扶養），因此，此兩組比較組合顯 示出正是不同的（扶養義務與否）扶養對象，也因此不應當 強制地給予一定的法律效果不可。易言之，此乃「不同事物 12 的不同對待」。故既然不存在扶養義務人享有扶養親屬選擇 權，"
13,763,"採取寬嚴兩種審查標準 ， 已符合德國聯邦憲法院在將 近三十年的釋憲實務中，所發展出的模式。本席在本院釋字 第六八二號解釋不同意見書中，對此新的審查標準，已詳加 13 說明。這個所謂的兩種審查模式，乃是區分：立法者「因人 而異」與「因事而異」所作出的差別對待，是否造成不平等 的違憲"
14,738,"國聯邦憲法院這種「因人而異」的立法差別待遇審查基 準，並無差異。 不過，本號解釋的標的，既然是立法者的租稅優惠政 策，基本上任何立法者所欲追求的目的，都很容易符合「合 憲」的要求。要跨過此一「合憲目的」之門檻，極為容易。 前已述及，租稅的減免法制，是高度的立法形成權範圍，無 14"
15,780,"反「一般正義觀」（Algemeine Gerechtigkeit）—以一般 14 國民的正義觀念作為判斷標準— ， 便可以論以違反平等權 。 3.可否為區別待遇？—法益衡量的問題 系爭規定之所以將二十歲以上 ， 六十歲以下家屬之減免 額予以排除依其立法理由，旨在鼓勵國人孝親、課稅"
16,791,"如果施之於國民親情、人倫及道德的領域之內。再加上 此些弱勢族群如果未能受到家庭溫暖的扶養，扶養人積極且 16 。本號解釋多數意見顯然衡平的標準，絲毫未顧及到 扶養人是居於家長的地位，以及扶養行為彰顯了背後濃厚的 熱心的照顧，勢必要轉由國家或社會救濟團體予以救濟，反 倫理色彩。 本"
17,696,"以上無謀生能力，確係受納稅義務人扶養者」，得於申報所 得稅時按受扶養之人數減除免稅額，明示此項免稅額之享 有，無論受扶養者為其他親屬或家屬，除確係受納稅義務人 17 ，都是可 以許可實施的行政函釋制度，而並不一定牴觸租稅法律主義 17 見上註十五處。 17 扶養外，尚須符合民法第"
18,692,"本號解釋雖未明白將系爭規定侵犯生存權作為違憲之 理由，但間接論理上已經提到系爭規定將影響被扶養之無謀 18 。且其保障的對象，乃一般國民， 既不限於是否為貧病無力生活的人民，也毫不關涉受保護者 生能力之親屬之生存與生活權利，因此，生存權是否足以作 有無家長與家屬間關係的國民。 以"
19,762,"租稅法律未能滿足此「保障最低生活標準」時，即可援引此 一憲法人權規定，而宣告該法律為違憲乎？如果採取此一見 解，不僅本號解釋系爭規定應宣告無效外，即連整個減除額 19 制度—如本案原因案件每人每年七萬七千元（另加殘障特別 扣除額），也完全不夠維持在今天臺灣每一個人身心障礙者 每年"
20,771,"支配資源的大小，影響的恐怕是一般行為自由—發展性抱負 （憲法第二十二條所保障之標的），而少在生存權之上。此 亦是本席所不贊成將生存權，作為本號解釋違憲論所侵害的 19 主要法益之理由也。 ，作為租稅立法的系爭規定亦是其中之一， 究竟以社會立法為重，故不能夠獨苛責本法。 系爭規定既"
21,734,"故憲法第一百五十五條可作為承認立法者可制定減除額 租稅優惠之政策，乃是合憲之依據。至於在具體形成此優惠 政策之細節，如果有違反平等之處，可以牴觸租稅正義或 21 侵犯其他法益—如本號解釋「家」的制度性保障 ， 予以挽救， 不宜以此一條文作為糾正政策內涵的違憲依據。 三、 結論—應"
22,575,"欠一碗飯，餓死一位英雄豪傑」。何況同居共生之親人乎？ 「古文觀止」 一書中載有一篇宋朝錢公輔所撰寫的 「義 田記」，讚頌宋朝大文學家范仲淹設置義田之義舉，以周濟 族人。該篇文章中提到：昔日周朝晏平仲（晏子）也是盡其 俸給周濟族人的典範 。 且「晏子之仁有等級 ， 而言有次第也。 "
