pdf_page,chars,preview
18,470,"釋憲聲請補充理由書 聲 請 人 陳 文 雄 聲請人前於101 毕 8 月 28日提出釋憲聲請書， 嗣 於 102年 4 月 8 曰、 102年 5 月 3 日 、 1.02年 8 月 26日提出補充理由書， 茲謹再具 補充理由如后： 一. 民國91年國防部辦理第二次說明會時， 向"
19,635,"議紀錄， 民國 84年 10月 9 日審查「 國軍老舊眷村改建條例草 案」時 ， 有關眷戶選擇承購房屋所應負擔價差問題， 潘維剛委 員 提 出 下 述 質 詢 ^ 此 外 ， 本條例中有關眷戶的負擔規定， 仍 不夠明確。 而且常會有工程追加款， 例 如 ： 未來國宅是計劃蓋 好之"
20,330,"以上有立法院第二屆第六會期國防、 內政及邊政委員會第一次 聯席會議紀錄（ 附件一）可資參酌。 三.聲請人於第二次說明會時選擇承購房屋， 嗣因國防部改變發包 方式致房屋總價及自行負擔價差發生變動， 聲請人因而無力繳 納價差， 此與自始不同意眷改， 顯屬有別， 故 「 國軍老舊眷村 "
21,502,"釋憲聲請補充理由書 聲請人 陳文雄 聲請人前於101年 8 月 28日提出釋憲聲請書， 並 於 102年 4 月 8 曰 、 102年 5 月 ； T . 曰 、102年 8 月 26日 、102年 11月 25日提出補 充理由書， 謹再補陳理由如后： 一. 依國軍老舊眷村改建條"
22,582,"即與此如出一轍， 眷戶擔心事後被註銷眷舍居住憑証及原眷戶 權 益 ， 不得不順從行政機關之意思選擇同意改建， 故上引規定 除允許對表決前持反對意見者施加懲罰而違反民主原理外， 並 使參與表決者因 爲 懼怕秋後算帳而被迫選擇同意改建， 同屬違 反民主原理， 均屬違憲法律而 爲 無效"
23,88,"四.爰補陳理由如上， 謹 請 大 院 鑒 核 ， 賜准所請， 促進法治進步， 實 爲 公便。 司法院大法院會議 中華民國一 0 三年 十 月八日 聲 請 人 陳 文 雄 3"
24,1022,"臺北高等行政法院 - 行政 - 100 訴 360 1 of 16 臺北高等行政法院裁判書 - 行政類 【 裁判字號】 100 , 訴， 360 【 裁判日期】 1000623 【 裁判案由】國軍老舊眷村改建條例 【 裁判全文】 臺北高等行政法院判決 100年度訴字第360號 1"
25,1488,"臺北高等行政法院 - 行政 - 1 〇 訴 3 60 2 of . 1 6 聯隊）以98年12月9 日存證信函通知原告須於該存證信函寄 達曰起1 個月內完成辦理眷舍點交及交屋作業手續， 逾期即 註銷原眷戶權益， 原告仍拒絕辦理， 被告乃以99年4 月27日 國政眷服字第09900"
26,1458,"臺北高等行政法院 - 行政 - 1 〇 訴360 3 of 16 第三階段說明會變更上開事項， 卻不允許原告變更選擇， 嗣 原告無力繳納時註銷原告之原眷戶居住憑證及原眷戶權益， 顯因違反法律之強制規定而 爲 無效。 (四 ) 按眷改條例第6 條規定， 決定眷村是否合 倂 改建， "
27,1429,"臺北高等行政法院 - 行政 - 1 〇 訴 3 60 4 of 16 定之義務， 更不可註銷原告之原眷戶憑證及居住權益。 退步 言之， 縱如被告所言， 本件非屬行政契約而僅 爲 行政指導， 按行政程序法第165條規定， 以及最高行政法院96年度裁字 第2184號裁定意旨， 行政指"
28,1529,"臺北高等行政法院 - 行政 - 1 〇 訴360 5 of 16 包方式辦理招標工程， 卻於第二次說明會中以傳統招標採最 低價決標之方式， 作 爲 原眷戶認證之參考依據， 導致完工決 算房地總價與認證參考價格相差過鉅； 以30坪型 爲 例， 房地 總價相差886,828 元 （ "
29,1457,"臺北高等行政法院 - 行政 - 100訴360 6 of 16 ， 640元高於房地總價3,920,323元 ， 應無須繳交自備款784, 065元 ， 而其可領取之輔助購宅款 爲 3,920,323元 ， 並非被 告所稱之3,104,160元 。 又按眷改條例第20條第1 項 "
30,1396,"臺北高等行政法院 - 行政 - 1 〇 訴360 7 of 16 月內完成改善， 逾期將依規定註銷原眷戶權益。 原告仍未配 合辦理交屋作業， 僅一再片面爭執房地總價過高， 以及被告 未依臺南縣影劇三村改建基地第二階段說明會所說明之房地 總價 爲 最終配售之房地總價 爲 由， 拒絕"
31,1383,"臺北高等行政法院 - 行政 - 1 〇 訴 360 8 of 16 法令依據存在。 再按被告頒布之辦理國軍老舊眷村改建注意 事項肆、 國軍老舊眷村改建條例第21條部分：「 一 、 原眷戶 放棄承購改建之住宅， 自願領取輔助購宅款搬遷者’ 應於改 (遷）建申請書表達意願， 並經法院"
32,1388,"臺北高等行政法院 - 行政 - 1 〇 訴3 60 9 of 16 舊眷村改遷建至新建住宅社區， 核屬眷改條例賦與被告之職 權 ， 原告對於被告如何整體規劃集中興建住宅社區以辦理國 軍老舊眷村改遷建作業， 並無公法上請求權， 被告自不受原 告片面主張之拘束。 至於眷改條例第22條"
33,1382,"臺北高等行政法院 - 行政 - 1 〇 訴 360 10 of 16 原眷戶豈非完全不能獲得任何輔助購宅款， 而不能與其他眷 村一同改建。 原告以其主觀片面主張計算輔助購宅款金額， 進而主張影劇三村、 飛雁新村及大同新村不應合 倂 規劃改建 ， 實屬無稽。 (八 ) 飛雁村及大同"
34,1463,"臺北高等行政法院 - 行政 - 1 〇 訴 360 1 of 16 序 ： （ 1 ) 各軍種列管單位應將前項之適用對象於2 週內彙整名 冊陳報本部備查， 另製作公文書敘明未完成交屋之權利義務 、 交屋最後期限、 時效逾期之處理等， 依行政程序法規定送 達當事人； 其 爲 不能送"
35,1402,"臺北高等行政法院 - 行政 - 1 〇 訴 3 60 12 of 16 續 ， 逾期即註銷原眷戶權益， 原告則以自行負擔價款與原先 說明會所述金額差距過大， 要求調整未果 爲 由， 拒絕辦理交 屋及搬遷手續， 被告乃作成原處分註銷原告之眷舍居住憑證 及原眷戶權益， 原告不服， 提"
36,1383,"臺北高等行政法院 - 行政 - 1 〇 訴 360 13 of 16 之裁量權限。 又該條例賦予原眷戶享有配購改建住宅及領取 輔助購宅款之恩遇措施， 不能據以解 爲 原眷戶對於老舊眷村 改建範圍之規劃有決定權限。 準此以論， 原告主張被告將飛 雁新村 倂 入影劇三村改建基地辦理同"
37,1443,"臺北高等行政法院 - 行政 - 100 訴 360 14 of 16 乙事， 並未明文規定。 至於眷改條例施行細則第19條第1 項 、 第2 項 ：「 （第1 項）原眷戶依本條例第21條規定於規劃 改建基地房屋建造完成前， 自願領取輔助購宅款後搬遷者， 應以書面向主管機關提出申請"
38,1404,"臺北高等行政法院 - 行政 - 100訴360 15 of 16 續住以 爲 權宜措施， 主管機關基於職責， 盱衡國家有限資源 之分配， 自得發布相關規定 爲 必要合理之規範， 以供遵循， 是故被告對於軍眷舍房地之管理及處理本得發布相關規定 爲 必要合理之規範。 而被告依法辦理國"
39,311,"臺北高等行政法院 - 行政 - 100 訴 3 60 16 of 16 臺北高等行政法院第二庭 審判長法官徐瑞晃 法官_ 忠 t 法 官 蔡 紹 良 上 爲 正本係照原本作成。 如不服本判決， 應於送達後20日內， 向本院提出上訴狀並表明上 訴理由， 如於本判決宣示後送達前提起上"
