pdf_page,chars,preview
12,555,"(三) 综 上所述，國軍老舊眷村改建條例第5條 第 1項規 定 ， 賦予 原眷戶得依法享有之「 原建戶權益」， 屬於憲法第10條及第 15條所保障之人民居住自由及財產權之範疇， 該條例第22 條 第 1 項規定主管機關得逕行「 註銷」不同意改建眷戶之眷 舍居住憑證及「 原眷戶權益"
13,855,"最高行政法院-行政 - 103 判 196 1 of 19 最高行政法院裁判書- 行政類 【 裁判字號】 103, 判， 196 【 裁判日期】 1030418 【 裁判案由】國軍老舊眷村改建條例 【 裁判全文】 最高行政法院判決 103年度判字第196號 上 訴 人 范美霞 溫"
14,1417,"最高行政法院-行政 - 103 判 196 19 10月31日修正公布之眷改條例第22條規定， 以96年4月9曰昌 易字第0960006218號 函 （ 下稱原處分1 ) 註銷黃金玉及上訴 人范美霞、 周鵬展、 曹福華及張圓之眷舍居住憑證及原眷 戶權益； 另以96年8月2日昌易字"
15,1436,"最高行政法院-行政 - 1 〇 3 判 196 3 of 19 2條第1項之不同意改建眷戶， 應指不具備原眷戶資格或於確 定實行改建後拒依改建期程搬遷， 及其他阻礙國軍老舊眷村 更新之情形， 若將表達不同意改建意見之眷戶與不同意改建 之眷戶同視， 不啻將眷改條例第22條第1項視 "
16,1413,"最高行政法院-行政 - 103 判 196 4 of 19 明德、 建業新村 倂爲 一眷村處理核屬正當。（ 二）按眷改條 例第22條第1項暨其施行細則第20條第1項規定， 眷村是否辦 理改建， 係以該村同意改建之原眷戶數是否逾法定3/4作 爲 認定依據， 該條例施行細則第20條第"
17,1418,"最高行政法院-行政 - 103 判 196 19 村係69年12月31日前興建完成之軍眷住宅， 屬適用眷改條例 之國軍老舊眷村， 上訴人均 爲 該新村原眷戶或繼承人， 被上 訴人以89年5月19日挪洋祉字第05728號令指揮所屬政戰局辦 理眷改條例內原眷戶法定說明會公告作業， 政"
18,1403,"最高行政法院-行政 - 103 判 196 6 of 19 者則視 爲 不同意改建戶； 眷村原眷戶有3/4以上同意改建， 並經法院或民間公證人認證者， 即按改建計畫及相關程序改 建 ， 對不同意改建者， 被上訴人得逕行註銷原眷戶眷舍居住 憑證（ 含公文書）及其權益， 收回該房地，"
19,1395,"最高行政法院-行政 - 103 判 196 7 of 19 訴外人滿桂璽、 顏學周及上訴人張圓固於99年聲明異議案 確定後， 就系爭眷改案之部分申請書之認證， 另向高雄地院 聲明異議， 高雄地院101年度聲字第153號案件裁定（ 下稱10 1年聲明異議案）固就其中「 民間公證人王"
20,1375,"最高行政法院-行政 - 103 判 196 8 of 19 同意改建之原眷戶。（ 四）揆諸眷村獨有之時代背景及文化 ， 爲 尊重住民意願及在地文化， 眷改條例第22條有異於民法 所有權人得處分所有物之思考， 規定須有原眷戶3/4以上之 同意始得改建， 旨在令主管機關與住民互動規劃"
21,1419,"最高行政法院-行政 - 103 判 196 9 of 19 建原眷戶數並無違誤。（ 五）至上訴人主張訴外人胡明諄等 9戶身分證統一編號及姓名不符情形： 查其中原眷戶林尤秀 欽部分認證逾期而扣除， 已不得重複扣除； 至於其餘原眷戶 部分均係上訴人張圓所提101年聲明異議案所主張者。"
22,1398,"最高行政法院-行政-103判1 % 10 of 19 受核定日期縱使於認證期限後， 只要承受事由發生於認證期 限前， 於認證期限前即 爲 住民， 縱使申請承受或核定承受曰 期逾認證期限， 於核定承受時起， 應認補正其資格， 而得 爲 原眷戶之適格， 得行使同意權， 不影響認證書之"
23,1407,"最高行政法院-行政-103判196 1 of 19 :揆諸國軍眷業務處理作業要點第11條第2款第2目及第5 目規定， 故發現重複配舍又領取貸款者， 應收回所配眷舍； 若眷舍已改建完成， 則收回全部貸款與貼息。 前揭作業要點 係針對發現配舍又貸款者時之處理方式， 因其配舍又貸款者 "
24,1387,"最高行政法院-行政 - 103 判 196 1 2 of 19 分註銷上訴人原眷戶權益， 實已斟酌本件歷經多年與上訴人 協調溝通程序仍未果情事， 爲 顧及其他同意改建眷戶權益， 應認其裁量權之行使並無逾越權限或濫用權力之處， 更無違 比例原則； 況被上訴人 爲 維護未辦理改建認證"
25,1371,"最高行政法院-行政-103判196 13 of 19 條規定， 提出改建聲明書表達： 若原眷戶逾3/4同意改建， 則上訴人亦配合改建之意願， 詎被上訴人援引「 辦理眷改注 意事項」 ， 逕認上訴人屬眷改條例第22條嚴重阻礙眷村改建 進程之不同意改建原眷戶， 然上開注意事項係屬機關"
26,1349,"最高行政法院-行政 - 103 判 196 14 of 19 以書面協議向主管機關表示由一人承受權益， 逾期均喪失 承受之權益。 但於中華民國85年11月4日行政院核定國軍 老舊眷村改建計畫或於本條例修正施行前， 原眷戶與配偶 均死亡者， 其子女應於本條例修正施行之日起6個月內，"
27,1357,"最高行政法院-行政 - 103 判 196 1 5 of 19 意改建原眷戶之真意以及認定同意改建原眷戶達3/4之計 算方式及理由， 經核 尙 無違誤。 上訴意旨仍執詞指摘， 爰 分述如下： (1 ) 上訴意旨以：「 辦理眷改注意事項」伍 、 二及伍、 三均非 就眷改條例第22條"
28,1359,"最高行政法院-行政 - 103 判 196 16 of 19 。 又因上訴人已合於同注意事項伍、 二規定之要件， 故上 訴人是否有辦理眷改注意事項伍、 三所定之情形， 與認定 上訴人是否屬不同意改建之眷戶， 已不生影響， 自無審酌 之必要。 是以上訴意旨仍執與原審相同之主張加以爭"
29,1339,"最高行政法院-行政 - 1 〇 3 判 196 17 of 19 力之見解， 顯有違眷改條例第5條規定， 自有判決違背法 令及理由矛盾之違誤乙節： 查上引行 爲 時眷改條例第5條 規定：「（ 第1項）原眷戶享有承購依本條例興建之住宅 及由政府給與輔助購宅款之權益。 原眷戶死亡者，"
30,1310,"最高行政法院-行政 - 103 判 196 18 of 19 相關事證， 俾供上訴人閱覽， 詎原審法院率依民事訴訟法 第355條規定， 逕認該權益承受核定書具證據力而屬合法 有效， 因上訴人無法詳閱該事證， 致無從推翻上開核定書 之證據力， 故原審法院不僅1 孛於上開判決之廢棄意"
31,634,"最高行政法院-行政 - 103 判 196 19 of 19 上訴人以其對法律上見解之歧異， 就原審取捨證據、 認定 事實之職權行使 爲 指摘， 惟原審斟酌全辯論意旨及調查證 據之結果， 依論理及經驗法則判斷， 並無違背論理法則或 經驗法則， 尙 難謂 爲 原判決有違背法令之情形"
