pdf_page,chars,preview
11,1288,"( Sonderopfer ) 的概念。 該案涉及經都市計晝劃為公共設施保留地之土 則意旨者， 如釋字第六七三號、第六二三號、第五八三號解釋。 在本案檢討系爭規定是否牴觸狹義比例原則， 亦應從上述兩方面進行 審查。 若在前一步驟認為註銷權益屬於對原眷戶權利侵害最小的必要性手 段 "
12,1313,"( 二）聲請人因系爭規定受有「 特別犧牲 J 1 2 闡釋成立「 特別犧牲」的要件： 並非一切對財產權之限制均構成「 特別犧 牲」， 必須限制之程度已經逾越「 人民財產權所應忍受之範圍」時 ， 始足 當之。 至於該範圍如何認定， 則仍適用比例原則予以檢驗， 如果限制的手 段對於目"
13,1319,"三 、系爭規定違反平等原則 釋字第四八五號解釋（ 亦為至今唯一針對眷改條例做成之解釋）曾針 對國家對於原眷戶之照顧、 扶助或優惠措施明確指出： 「 （ 國家）就福利資 源為妥善之分配， 並應斟酌受益人之財力、 收入、家計負擔及須照顧之必 要性妥為規定， 不得僅以受益人之特定職位或"
14,799,"障 「 人民法律地位實質平等 J 之意旨。 化的規定， 以致實務上主管機關對所有不同意改建之眷戶， 均註銷其居住 憑證與其眷戶權益， 幾無例外。 綜上所述， 系爭規定顯然未考量原眷戶權 益情況的種本質性差異， 而恣意地僅以「 不同意改建」為構成要件以註 銷原眷戶之憑證與權益， 未"
15,1096,"最高行政法院 - 行政 - 1〇〇判2105 1 of 9 最高行政法院裁判書 - 行政類 【 裁判字號】 100 , 判， 2105 【 裁判日期】 1001201 【 裁判案由】國軍老舊眷村改建條例 【 裁判全文】 最高行政法院判決 100年度判字第2105號 上訴人國防部 "
16,1418,"最高行政法院 - 行政 - 1 〇 判 2105 2 of 9 老舊眷村改建條例第22條 、 國軍老舊眷村改建條例施行細則 第20條第1項及國軍老舊眷村改建注意事項伍之二之規定， 將提出自行修改（ 遷）建認證申請書之被上訴人視 爲 不同 意改建之眷戶， 而以98年12月3日國政眷"
17,1458,"最高行政法院 - 行政 - 1 〇 判 2105 3 of 9 等語， 資 爲 抗辯， 求 爲 判決被上訴人之訴駿回。 四 、 原審斟酌全辯論意旨及調查證據之結果， 以 ： ( 一 ) 上訴人98年7月24日 「 高雄縣『 莒光三村』改 （ 遷）建認證 說明書」 ， 屬上訴人針對"
18,1430,"最高行政法院 - 行政 - 100 判 2105 4 of 9 戶已達2/3以上比例， 並對被上訴人作成原處分， 亦屬違法 ( 二 ) 依98年5月27日修正公布國軍老舊眷村改建條例第22條規定 ， 自主管機關受理連署申請而辦理改建說明會起， 須於3個 月之內取得2/3以上原眷戶"
19,1405,"最高行政法院 - 行政 - 1 〇 判 2105 5 of 9 請書中表示「 不同意改建」之意願外， 且附加「 如本次認證 程序經國防部核定達該條法定人數， 本人願意加入本次改建 程序」之條件， 此部分應解 爲 被上訴人於上訴人違法之眷改 規劃內容及改建意願調查程序下， 唯恐因不"
20,1378,"最高行政法院 - 行政 - 1 〇 判 2105 6 of 9 再搬遷」之意旨， 並增加母法所無之領款限制， 且明顯限縮 眷戶表達意願之選擇自由， 是上訴人依此自始不合法之眷改 規劃內容及所附高雄縣「 莒光三村」原眷戶改（ 遷）建申請 書 ， 據以調查眷戶是否同意改建之意願， 並"
21,1422,"最高行政法院 - 行政 - 1 〇 判 2105 7 of 9 房屋建造完成前， 自願領取輔助購宅款後搬遷者， 應以書面 向主管機關提出申請， 經核定後發給， 其與實際房屋建造完 成當期決算之價格發生差異時， 不予追加減。」 「（ 第2項 ) 前項輔助購宅款， 其數額應於主管機關"
22,1422,"最高行政法院 - 行政 - 1 〇 判 2105 8 of 9 規定可知， 故主管機關依據眷改條例之立法目的， 要求眷戶 領取輔助購宅款同時應搬遷， 與眷改條例第21條規定意旨並 無不合。 是以上訴人98年7月24日 「 高雄縣『 莒光三村』改 ( 遷）建認證說明書」針對購置民間"
23,1043,"最高行政法院 - 行政 - 1 〇 判 2105 9 of 9 助購宅款 爲 條件， 已實質變更眷改規劃之內容， 難認仍屬同 意改建之原眷戶。 原判決以被上訴人之附條件未變更及不影 響眷改規劃內容， 尙 嫌速斷， 於法未合。 3 . 又查上訴人對於軍眷舍房地之管理及處理本得發布相"
