pdf_page,chars,preview
16,636,"1 0 9 .3. 2 3. 公訴不受理， 故系爭規定侵害的蓋然性中等， R 值設定為2 。 2 . 刑罰追訴過程侵害隱私權部分： 隱私權為重要之人格權， 惟在法益位階體系上不及高位階 之生命權或身體完整權等權利， 故 W 值設定為2 ; 又通姦罪之 追訴及審判過程中， 極私密之"
17,675,"( 五） 結 語 ： 1 0 9 .3. 2 3. 權所造成之限制、 侵 害 ， 大於該規定所追求之公共利益， 故系爭 規範並不具憲法上之正當性或違憲。 通姦罪立法所要保護之婚姻、家 庭 法 益 ，固屬受憲法所保 障之重要價值， 但 在 手 段 上 ， 僅能某程度達成預防通姦以維"
18,869,"1 0 9 .3. 2 3. 罰 外 ， 上述存在通姦罪之各州， 幾乎沒有被起訴之案件 36 。 三 、 釋字第554號解釋迄今， 國人觀念已有棘#， 輿婚姻有關之法律 修法後足以保護婚姻中弱勢配偶： 10 6 年 「 總統府司法改革國是會議」第五分組第六次會議 於 10 6 年"
19,203,"肆 、 結論 . 1 0 9 .3. 2 3. 通姦罪無法通過「 必要性」 、 「 狹義比例原則」之 審 查 ， 牴觸憲法 第 2 3 條 比 例 原 則 。而釋字第554號解釋作成至今， 社會環境大幅變 遷 ， 與婚姻及家庭有關之法律制度逐漸成熟， 國人對性、家庭觀念有 所 轉"
20,856,"家庭破裂 i 之立法目的或維護此等法益： 1 0 9 .3. 2 3, 爭點題綱二、 刑事訴訟法第2 3 9條但書部分： 壹、 刑事訴訟法第2 3 9條但書之立法目的為何？其係為保障何種法益 或基本權利而設？又因此限制或侵害人民何種基本權利？其審 查基準為何？ 一、 刑事訴訟法第"
21,1088,"1 0 9 .3. 2 3. 並非許其有選擇所告訴之犯人之意」 3 9， 從 而 「 告 訴 （ 主觀）不可分 原則」乃基於告訴之性質 （ 屬 偵查起因或訴訟條件， 係申告某犯罪事 實請求追訴， 而不得選擇特定犯人為之，旨在不使告訴人以選擇犯人 而限制公訴權之行使）， 有 別 於"
22,1077,"1 0 9 .3. 2 3. 第 2 3 9條 但 書 係 「 告 訴 （ 主觀）不可分原則」之例外45， 其立法 意 旨 ， 似可觀諸林永謀大法官所著「 刑事訴訟法釋論」之 說 明 ： 「 … 蓋告訴人常有本於夫妻之情義， 對於配偶有所宥恕者， 而對於相姦者 則未必然， 若一併"
23,760,"1 0 9 .3. 2 3. 依司法院釋字第47 6 號 、第 544號 、第 554號等解釋意旨之脈 絡 ， 必須立法目的具有正當性， 系爭手段有助於立法目的之達成 （ 適 合原則） ， 且別無其他侵害較小亦能達成相同目的之手段可資運用 （ 必 要原則），而系爭手段對基本權利之"
24,1300,"1 0 9 .3. 2 3. 該但書規定雖然表面上不是以「 非屬人力所能控制之生理狀態」 即性別作為分類之基礎， 實質上卻是如此。 亦即雖然該但書規定表面 上所規範的相姦人及於男性與女性， 看 似 屬 「中性」的性別分類， 惟 其實質上卻是優厚男性配偶、 不利女性相姦人的性別歧視"
25,1015,"1 0 9 .3. 2 3. 之處罰情感。 至於女性配偶與男性相姦人之情形， 由於男性告訴人掌 握家庭經濟來源， 離婚不致對其造成生活上之負擔， 又較少親身扶養 子女之情感牽綷， 加上倘不追究到底恐將顏面盡失， 在社會上抬不起 頭 ， 故男性告訴人少有對共犯為差異之處理。 是若觀"
26,832,"1 0 9 .3. 2 3. 仍然存在， 得認第2 3 9條但書所生不平等， 實質上係以性別作為基礎 而為差別待遇。 三 、 應採取嚴格審查標準： 按中華民國人民無分男女， 在法律上一律平等， 且國家應維護婦 女之人格尊嚴， 保障婦女之人身安全， 消除性別歧視， 促進兩性地位 之"
27,1043,"1 0 9 .3 . 2 3 . 關 聯 ， 始與平等原則無違52 ; 以性別作為分類基礎之差別待遇， 應採 較為嚴格之審查基準， 如手段與目的間欠缺實質關聯， 應認違反平等 權之意旨5 3 。 5 4 52參見司法院釋字第 6 號解釋理由書。 5 3 參見司法院釋字第748號解"
28,680,"1 0 9 .3 . 2 3 . 綜上所述， 由於第2 3 9條但書實質上係以性別作為基礎而為差別 待 遇 ， 則依前揭說明， 就 「 使告訴人得僅宥恕配偶， 而不一併宥恕相 姦人」之 手 段 與 「 顧全夫妻情誼、 隱私及避免婚姻、家庭破裂」之目 的 ， 為比例原則 （ 含目的"
29,763,"1 0 9 .3 . 2 3 . 向來分析， 亦即先正面分析採取此等手段是否有助於達成該目的， 再 反面分析若不採取此等手段是否即難以達成該目的。 先正面分析採取此等手段是否有助於達成該目的。 告訴人宥恕配 偶 ， 看似能顧全夫妻情誼， 惟相姦人部分既未獲宥恕而須繼續審理， 則經"
30,597,"1 0 9 .3 . 2 3 . 形 。 則為何立法者就此普遍情形， 特別為通姦及相姦罪創設「 告訴 （ 主 觀 ）不可分原則」之例外？若配偶與相姦人共同對告訴人為傷害、 公 然侮辱等其他告訴乃論之犯罪， 即又回歸適用「 告 訴 （ 主觀）不可分 原則」， 此等差異處理是否合理？"
