pdf_page,chars,preview
28,1742,"台 灣 制 定 一 夫 一 妻 婚 姻 制 度 ， 但 近 年 來 ， 其 他 法 律 、 政 策 和 教 育 等 面 向 並 未 支 撐 這 個 制 度 。 隨 著 倡 議 性 自 主 權 和 性 自 由 的 人 權 思 潮 ， 社 會 風 氣 愈 來 愈 加 速 開 放 ， "
29,1457,"善孩子的未來出路以及大幅提高 GDP (國內生產總值）。 份 橫 跨 各 人 類 科 學 領 域 所 提 出 的 研 究 證 據 匯 集 而 成 的 研 究 發 現 10 ， 在 近 代 文 明 進 化 的 過 程 中 ， 一 夫 一 妻 「 規 範 性 」制 度 之 所 以 得"
30,1688,"考 量 而 將 婚 姻 納 入 制 度 化 管 理 的 原 因 ， 同 時 ， 人 民 身 心 健 康 ， 國 家 才 得 以 富 強 亦 是 必 然 道 理 。5 5 4號 解 釋 ： 「 婚姻制度植基於人格自由， 具有維護人倫秩序、男 女平等、 養育子女等社會性功能…」， 很"
31,1333,"個 小 孩 ？如 何 給 他 一 個 健 全 完 整 的 家 庭 ？並 使 國 家 陷 入 兩 難 ， 即 要 維 護 整 體 公 益 所 制 定 的 原 有 法 律 的 同 時 ， 又 如 何 能 給 予 這 孩 子 相 同 其 他 孩 子 的 法 益 保 護 ？同 時 ， 此"
32,1483,"而 應 思 考 並 具 體 提 出 通 姦 除 罪 化 之 後 ， 為 國 家 、 社 會 、家 庭 、下 一 代 到 底 帶 來 什 麼 合 理 好 處 ？再 者 ， 「 一個由人類文明自然形成， 行之數千年， 受民族文化、 傳 統思想薰陶， 而與全國人民生活息相關的婚姻制度，"
33,39,"通姦除罪 前 台灣省諮議會議員 最 高 法 院 法 1 * 許幸惠 7 1"
34,430,"停聽看通姦除罪化 去面對去學習，法律無規定處罰之必要。 與複雜的人性使然， 法律特別是刑法不僅不該涉入，也無從提供解答，這個空間應該留給當事個人用其他的方式 定 ， 在婚外情以男性居多的台灣社會常製造「 兩個女人的戰爭 早已廢除通姦罪，就是鄰近的日本，及對岸中共也都不處罰通姦行為"
35,517,"甲 、 綜括主張廢除通姦罪的理由不外如下： 這個時候廢除嗎？ 九七九年中共廢除通姦罪(一九八 民 主 律開始就有處罰的規定，不管那法律是成文是不成文，對於不是婚姻關係所為之男女性行為都有處罰的律法，以 姻的品質了嗎？通姦葬的廢除就容易挽救婚姻的危機、 減少離婚了嗎？其實婚外情的處"
36,553,"r 五 、 四 、 三 、 故不應論罪。 及非專屬法益)、 社會法 益 、國家法益。通姦罪無被害人之存在， 無行為侵害客體，即 無 之性行為，純屬個人生物生理行為。如果依照傳統的法益三分法，區分為個人法益( 又可分為專屬法益 有貞操的義務，但身體還是自己的，並非妻的身體歸屬夫所有"
37,541,"乙 、 唯上開諸立論理由， 顯不夠堅強， 且亦非解決婚外情之正途： 七 、 六 、 一、因為稀少的有罪案件( 通姦罪為告訴乃論之罪)， 輕微的量刑又無法制止社會上大量的通姦事實存在， 害國家的案子很少就不立法處罰了嗎？我們難道可以因 乃主張廢除通姦罪，這樣的思維方式是非常不合邏輯"
38,630,"二 、主張廢除通姦罪者，多稱通姦罪沒有被害人的存在， 法律保護的客體是什麼不清楚。這是一項值得深思 夫 所 有 ， 或家長家屬歸屬關係， 來論通姦罪的被害客體，現代男女平等， 夫妻身體不再歸還對方所有， 侵害配偶的權益，這樣的論述，似乎是唯物主義的觀點，反而破壞一夫一妻制的精神。"
39,691,"r 三 、 完整合法美滿的婚姻當然不是靠法律就可維護，更不是通姦罪處罰規定就可維護， 要有幸福美滿的婚姻 害 婚 姻 ， 破壤婚 姻 。 實務上通姦罪之所以要告訴乃論，乃尊重配偶一方的選擇， 當有婚外情通姦行為發 在 話 下 ，此屬另一值得討論的問題。 但也絕非如支持除罪化者所言"
40,621,"， 以 r ，又稱 r 终 」 的 . 」 ， r 權 」 ， r 以 」 ， 五 、 四 、 為 ，而維持通姦罪之規定，應是維持一夫一妻制精神的延續。 那算是哪門子的 道德水準 張性慾的權利與自由，而沒有一定的規範， 想那是怎麼樣的社會， 主張人權自由的前提是要有更高的 振有詞"
41,655,"已久深植人心的是有婚姻關係不可以有通姦行為，如果冒然將通姦罪廢除，必定給社會非常大的衝擊， 用權利？法律是最低的道德規範，也是人類社會一般認知應遵守的習慣規律所形成， 在我們的社會存在 由權 如謂在婚姻關係中可以無視婚姻存在的事實， 第三人亦可無視他人有婚姻的存在，而力主自己有「"
42,603,"r 七 、 六 、 增等情形以觀，說對婚姻的認知不受影響是有疑問的。 看到有關報告，但從北 歐 、 挪 威 、丹 麥 、瑞 典 、 芬 蘭 ， 各除罪國性汜濫愛滋病率高， 單親家庭離婚率遞 於自律性較弱之通姦人，絲毫不起作用。至於通姦罪除罪後的國家到底對婚姻認知有無影響， 我們沒"
43,612,"」 C 八 、 實 務 上 ， 發生通姦案件時，每發現讓人覺得不公平不合理的情況， 例如越過出軌的丈夫( 撤回對丈夫 題 ，也是男女平等有無落實的問題。如有偏差不合時宜不合情理不合公平原則， 要 糾正的、 要教育的應 體或部份社會界人士不忍，乃挺身大喊不合理大鳴不平的個案，實際上"
44,637,"九 、 有謂清官難斷家務事， 法律不宜介入個人私事，尤其闢於男女情事性事。 本來婚姻家庭是講感情人倫的 都是法律朝務實的方向來規範夫妻婚姻家庭生活的基準。 學法的人都知道， 夫妻履行同居義務是不能強 來臨了， 例如夫妻互負扶養義務， 夫妻有履行同居的義務， 夫妻財產制， 婚姻家庭"
45,576,"們沒有告訴年輕的下一代什麼是人生的方向， 什麼樣的人生才是真正的美好，什麼 論 。 台灣社會沒有因為這些婚姻外性行為事件的發生，大家沈靜下來省思深思我們的價值觀、人生觀是什麼？我 會充斥著色情與八卦， 浮躁與不安，但未見針對這些男女之所為做出有意義的社會教育報導， 或為警世的評 "
46,694,"訴 乃 論 ，乃是尊重婚姻當事人維繫婚姻與否的權利。 我們似乎應逆向思考一下， 積極作為廢 罪離婚後，不得與相姦人結婚之報復懲罰性規定，通姦與相姦人某程度的性自由似有被尊重。相對的通姦罪的告 現行法律持一夫一妻的婚姻制，通姦罪的規定本是維護一夫一妻制的配套規定， 我國現行民法已廢"
47,724,"r 再 下 去 是 「 性自由」、 通姦罪後馬上會讓社會大衆產生負面的錯誤認知， 誤 解 為 「 通姦無罪」演 變 下 去 的 是 「 通姦不要緊」、「 通姦可以」 般普通水準的人，人性的缺點難免，通姦罪雖不是完美的法律，但保留著應鑲也沒有什麼大不好， 男女還沒有教育成熟 之環視"
48,143,"英 們 ， 關懷我們社會所有的人們， 請放下腳步， 停 、 聽 、 看 教 、 道 德 、 輿論力量來改善提昇芸眾生的人格成熟之前談通姦除罪化能不再思三思？社會的領導人們， 婦女菁 不是他們所要見到的。但這卻正是社會一般老百姓認知的演變必然流程， 希望在我們社會尚未全面發展教育、"
49,115,"htp://w.lovepeace.org.tw 財 圍 法 八 祥 和 文 教 基 含 會 4 0 3 4 1 台 中 市 西 區 民 權 路 2 1 9 號 4 樓 之 6 htp://w.lovepeace.org.tw/"
