pdf_page,chars,preview
92,1079,"立 法 目 的 則 係 在 保 障 「 夫妻婚姻之圓滿不可侵犯性 」 8 ， 換 言 之 ，此 所 指 乃 無 非 係 「 婚姻之神聖性 」 。不 過 ， 如 果 係 這 般 詮 釋 通 姦 罪 所 保 障 之 社 會 法 益 內 涵 的 話 ， 通姦罪所保障之法益將淪為僅是抽象"
93,937,"免 這 樣 的 情 況 發 生 。 不 過 ， 國家發動刑罰將導致人民之人身自由及財 產受到剝奪， 立法者欲以刑法規範處罰婚外性行為， 仍需有堅實之事 證 ， 從 「 地 方 法 院 離 婚 終 結 事 件 離 婚 原 因 」統 計 數 據 (詳 見 後 述 附 表 ) 偶 一 "
94,1262,"許 的 承 諾 ， 無法由國家背書或應由國家強制 . I 等 情 ， 足 以 知 悉 一 旦 得 知 ， 有 時 通姦行為並非動搖婚姻關係之原因， 而係已無法維繫之婚 姻關係所產生之結果 ， 於 此 情 形 ， 立 法 者 以 刑 罰 制 定 通 姦 罪 而 確 保 所 謂 婚 "
95,1082,"無 達 成 原 本 期 望 目 的 之 效 果 ， 難以 作 為 重 要 利 益 ; 立 法 者 採 取 以 刑 事 處 罰 之 手 段 與 其 欲 達 成 目 的 之 間 委 實 欠缺實質關聯性 。 參 、 關於刑訴法第23 9 條但書 為 顧及婚姻關係中之夫妻情義、 家庭和諧"
96,1056,"確保作為偵查主體之檢察官行使公訴權時， 不會因告訴權人與共犯之 一人間存有私人情感而撤回對該特定共犯之告訴， 導致檢察官之公訴 權受到箝制； 亦係避免作為公益代表人之檢察官不會因制度設計， 使 其在追訴犯罪的過程中存在不當的差別對待1 6 。 然 刑 訴 法 第 2 3 9 條但"
97,1082,"恕 之 認 定 亦 包 含 明 示 或 默 示 17， 為了避免對通姦之他方配偶不提告被 視為係刑法第2 4 5條 第 2 項之宥恕 ， 實 務 上 曾 見 聞 之 情 形 ，則係遭 容 ， 如 此 「 先傷己、 再 傷 人 」 之制度設計果直能達到重修舊好？ 然 而 ， 如 此"
98,858,"此 關 係 更 加 急 轉 直 下 ，衍 生 更 多 衝 突 ， 立法者制定刑訴法2 3 9 條但 書之規定能否確保撤回對通姦之他方配偶告訴後， 婚姻能破鏡重圓？ 還是不斷地嘗試接近、 期望能一如往常， 結果卻是反覆地期望換來失 望呢？ 係 、不 要 離 婚 就 能 圓 滿 」的"
99,988,"也 禕 反 CEDAW 之 精 神 。 好 考 量 嗎 ？或 是 立 法 者 只 是 想 用 傳 統 道 德 觀 念 對 於 婚 姻 之 美 好 圖 像 強 行 將 疏 離 無 法 修 復 之 關 係 框 架 呢 ？ 況 且 ，依 學 者 之 實 證 研 究 而 言 ，通 姦 罪"
100,868,"要 維 持 假 面 夫 妻 等 不 合 理 之 情 形 ， 宜將審查標準調升至中度 （ 從嚴） 或嚴格之審查標準 ； 夫 妻 婚 姻 關 係 能 否 重 修 舊 好 、 破 鏡 重 圓 並 非 國 家 利 益 ， 也 不 屬 於 國 家 之 重 要 利 益 ； 在嚴格審查標準下，"
101,1094,"〇 /7 nd / a ) 22也 是 幾 經 爭 論 而 此 二 國 最 終 都 廢 除 了 通 姦 罪 ； 隨 著 社 會 文 職 此 ， 刑法既係憲法之執行法、 刑訴法是憲法之測震儀 ， 宣 告 通 2 請 參 照 ： htps://w.rgics.Org/wp-conte"
102,365,"釋字第55 4 號解釋， 宣告刑法第23 9 條 、 刑訴法第23 9 條但書違憲。 【 附表23】 受他方虐待 （ 或為不堪同居 與配偶以外之人合意性交 之虐待） （ 單 位 ：件 ） ( 單 位 ： 件 ） 9 4 年 95 5 9 5年 2 6 9 6 年 6 9 7年 8"
103,28,"10 6 年 107年 1 5 117 9 8 14"
104,54,"國家不能只為滿足情緒而動用刑罰 一刑法通姦罪釋蕙案言詞辯論意旨 台北地方法院刑事第十庭 發言代表： 林孟皇"
105,183,"聲請範圍： 刑法第2 3 9條部分之爭點題綱 > 1 . 刑法第2 3 9條之立法目的為何？ 其係為保障何 種法益或基本權利而設？ 又因此限制或侵害人民 何種基本權利？ 其審查基準為何？ > 2 . 刑法第2 3 9條處罰婚外性行為之手段， 是否有 助於所揭目的之達成？ 手段與目"
106,425,"前言： 當台灣多數民意支持通姦罪時， 法官為 何不依法審判， 仍聲請大法官宣告通姦罪違憲？ ♦ 中華民國台灣是一個民主國家， 同時也是一個共和國家： > 憲法規定的不是單一的民主， 而是一種共和體制， 政府櫂力分散由相 對獨立的部門行使。 共和制既保證公民的民主與積極性， 又被設"
107,468,"接續前頁 ♦ 背景襯托前景一通姦罪乃傳統中國法之道德法律化的餘緒： > 傳統中國法從《 唐律》訂頒， 採 行 「 一准乎禮」的立法原則以來， 开 丨 事法律一直呈現高度的倫理性， 法律道德化、 道德法律化。 > 清末變法， 在研議《 大清新刑律》草案時， 衍生「 法理派」與 「 "
108,366,"爭點1 : 刑法第2 3 9條之立法目的為何？ 其係為保障 何種法益或基本權利而設？ 又因此限制或侵害人民何 種基本權利？ 其審查基準為何？ ♦ 通姦罪的立法目的： > 1 般認為是為了確保配偶間性生活的純潔， 並保護一夫一妻的婚姻制 而設。 釋字第554號解釋指出： 國家為確保"
109,499,"接續前頁 ♦ 通姦罪限制或侵害的基本櫂利： > 通姦罪處罰已婚之人與他人為性行為， 限制人民自主決定是否、 與何人 發生性行為的自由 （ 性行為自主櫂而當事人為了追訴犯罪並舉證， 也勢必侵害個人生活秘密空間免受國家櫂力侵擾的櫂利 （ 隱私櫂） 。 ♦ 大法官審查通姦罪所應採行的審"
110,549,"爭點2 :刑法第2 3 9條處罰婚外性行為之手段， 是否有助於所 揭目的之達成？ 手段與目的間是否存有一定關聯性？ ♦ 為維持婚姻， 以通姦罪限制人民的性行為自主權、 隱私權， 目的欠缺正當 > 通姦罪僅是道德法律化結果， 目的在確保配偶間性生活的純潔、 保護婚姻 制度， 並未涉"
111,501,"爭點 3 :司法院釋字第554號解釋有無變更解釋之必要？ ♦ 法與時轉則治， 治與世宜則有功: > 大法官因應社會變遷， 變更其先前見解的情況， 所在多有 （ 如釋字第 784號變更第 3 82號解釋意旨； 釋字第771號變更第108號 、 第174號 解釋意旨）。 > 釋字第5"
112,362,"接續前頁 ♦ 釋字第748號解釋、 相關國際公約給我們的啟示： > 釋字第748號解釋已肯認同性伴侶在婚姻自由的平等保護， 雖然不能 因此推論出通姦罪違憲， 但確實提供我們一個得以重新思索刑法介 入婚姻家庭妥適與否的契機。 聯合國《 公政公約》第17條禁止對個人私生活的無理侵擾，"
113,368,"結論： 大法官應拿出捍衛人權的魄力 勇於承 擔 ， 讓台灣告別道德法律化的社會 大法官從事司法審查工作， 本質上是反民主、 反多數決的。 在 民主憲政制度下， 政策問題由多數人投票決定； 順從公眾意願 是立法者與行政部門的事情。 大法官的最主要職責， 則在於超 脫民意， 保障人民"
114,653,"釋蕙聲請書 （ 補充理由 ) 聲請人臺灣臺中地方法院刑事第五庭 功股法官張淵森 一 、 憲法庭為審理通姦罪行言詞辯論程序， 聲請人提出補充 理由如下。 二 、 聲請人受理之案件， 告訴人妻對夫撤告， 依刑事訴訟法 （ 下稱刑訴）第2 3 9條但書規定， 撤回告訴之效力不及於相 姦"
115,719,"例 2 :曱夫及乙共同竊取丙妻的勞力士手錶， 依刑法第 3 24條第2項規定， 此竊盜罪為告訴乃論之罪。 丙妻欲對 曱夫撤告， 對丙保留告訴。 — 依撤回告訴不可分， 丙妻對曱夫撤告的同時， 會產生也 對丙撤告的效力。 刑訴第2 3 9條但書允許在通姦罪時只對 配偶撤告。 但在上"
116,134,"請人認為這是合理的規定。 至於沒有規定可單獨撤回對相 姦人的告訴， 此部分聲請人認為並不合理， 但因為此非聲 請人案件中應適用的法律， 故無從聲請解釋。 謹呈 司法院大法官公鑒 中 華 民 國 一〇九 年 三 月 九 日 臺灣臺中地方法院刑事第五庭 法官張淵森 3"
117,797,"1 0 9 .3. 2 3. 司法院刑事廳言詞辯論書狀 關於本院大法官為審理會台字第12 6 4號臺灣苗栗地方法院苗 栗簡易庭快股法官等聲請解釋案， 定於民國109年 3 月 3 1 日本院憲 法庭進行言詞辯論， 就爭點題綱一、 二 ， 本廳意見分述如下： 爭點題綱一、 刑法第2"
118,585,"1 0 9 .3. 2 3. 婚姻家庭之和諧」， 後者則係指以刑法一般預防功能達到維繫婚姻與 家庭制度之目的。 二 、 以刑罰手段處罰通 （ 相 ）姦行為， 乃限制人民之性自主決定權， 而追訴過程過度侵害人民隱私權： (一）性自主決定權部分： 我國憲法並未明文保障性行為自由 （ "
119,847,"定之權利 3 。 從 而 ， 刑 法 第 2 3 9條 通 （ 相） 姦 罪 ， 禁止有配偶之 5, 而 「 姦 」指男女性器官接合之行為 6 ， 故 通 （ 相） 姦指男女間 1 0 9 .3. 2 3. 法 第 2 條規定所保障2。 性自主權保障個人對於諸如個人性別 認同與性"
120,817,"在 審 判 上 ， 通 （ 相） 姦之被告如否認犯行， 法官對婚外性 拍 之 錄 影 、或 通 （ 相） 蟲者間有關性行為之錄音、 錄 影 ， 且任 9 ， 也間接助長了私人不法取證， 進而等同侵害了通 （ 相） 姦者 1 0 9 .3. 2 3, 合意之性器官之接合行為， 蒐證"
121,763,"andPoliticalRights ， 下稱公政公約 ） 第 17條 第 1項 規 定 ： 「 一 、 罰是否有助目的達成 （ 適合性）、 是否別無其他相同有效達成目的而 侵害 較小的手段可資運用 （ 必要性 ）， 以及刑罰對人民基本權之限制 1 0 9 .3. 2 3. 任何"
122,938,"1 0 9 .3. 2 3, 造成的侵害與目的所欲維護之公益間不合乎狹義比例原則， 該法即牴 觸憲法第2 3 條之比例原則， 而有被宣告違憲之可能。 違憲審查在立法事實判斷上， 究應達到何種確信程度， 才足以認 定事實之存在， 司法院大法官逐漸發展寬嚴不同之審查標準。 不同寬 嚴"
123,786,"1 0 9 .3. 2 3. 害隱私權， 過度干預基本權之最核心領域；自由刑之刑事處罰剝奪人 身自由15，而性行為隱私、 性自主權與人性尊嚴密切相關， 屬重要人 格 權 ， 在憲法秩序中應具重要價值， 只有為追求特別重要的公共利益 必 要 時 ， 方能予以限制。 以刑罰手段對性自"
124,847,"1 0 9 .3. 2 3. 深層本能慾望， 並非純理性的選擇， 很難期待可用法律甚至刑罰強制 約束規範。因 此 ， 想要用法律限制人類的情慾， 達到所謂刑法嚇阻的 一般預防目的， 不無疑問18。 刑法第2 3 9條 之 通 （ 相 ）姦 罪 ， 法定本 刑 為 1 年以下有期徒"
125,783,"1 0 9 .3. 2 3. 家庭有破壞性之作用： 司法院釋字554號解釋固認通姦罪合憲， 但該罪能否達到維護婚 姻 、 家庭之立法目的， 審判實務上有不少質疑， 諸如於判決量刑理由 傍論指 出 「 刑罰規範之目的， 無非係就告訴權人維繫婚姻繼續存在之 利益予以保護， 然告訴權人"
