pdf_page,chars,preview
23,3273,"Article 241 Section 2 of the Criminal Act provides that *'if the victimized spouse condones or pardons the adultery, acusation cano longer b"
24,3217,"comited adultery, as the post-forgivenestated in Article 841 of the Civil Act, The term of 'pardon' can bexpresed implicitSy, without any re"
25,3238,"marital fidelity, or it could be the result of building a new family while the marital relationship was de facto disolved. \ could beither a"
26,3100,"types of adultery, whose gravity of 丨 legality 丨 s diferent, 丨 s againsthe principle of rule of law by losing the balance betwen crime and p"
27,3229,"sexual setf-determination, as the majority opinion does. The righto sexual self-determination would protect love and sexual activities withe"
28,3298,"adultery or fornication comited by a maried person and his/her participant is a major threato the disolution of mariage and family life, dev"
29,3112,"society by demolishing a threshold of 'the least sexual morality 1； cause disorder of sexual morality of our society by repealing the crimin"
30,3364,"NeverthelesSpjt might be posible to consider that an adulterous act which lacks condemnation of the society does not violate the social rule"
31,3157,"during mariage, restriction the arbitrary disposition of a spouse with regard to a residential building, the righto cancel a fraudulentransa"
32,3304,"Determing how to punish a cnminat ofense, in other words, deciding the clases and sentence of statutory punishment, involves consideration o"
33,1347,"or qualification punishment astatutory punishment for adultery in order to pursue the principle of proportionality betwen responsibility and"
34,3,"24"
35,727,"Mariage and Divorce Statistics in 2 01 8 In 2 01 8, the number of mariages was 257.6 thousand, which decreased by 2.6% (-6.8 thousand) from "
36,846,"2 - 0.3 - 0.2 • 1.0 - 2.8 -6 - 5 . 3 ( 1 , 0 manages；) Oft - 0 ^ 4 35-39 0 .7 1 , 0 .4 0 ,2 ■ . 圓 - 0 - 2 _ 1 7 _ 1 .9 -3.3 -4 (Males Female"
37,1006,"Fem ales In 2 01 8, the number of divorces was 10 8.7 thousand, which increased by 2.5% (2.7 thousand) from 2 01 7, ( 1 , 0 maniages) ( 1 T "
38,664,"(Divofces per 1 F OD male people by age) per 1 ( 0 female people by age) 14 200 B 2008 Males 12 Females 201 7 10 .3 9 . 9 i 0 -5 ltU .7 9 3 "
39,626,"The number of mariages with foreign spouses increased by 8.9% from 2 01 7. The number of divorces with foreign spouses increased by 0 . 1 % "
40,1509,"Mariage and Divorce Statistics in 2 01 7 | In 2 01 7, the number of maniages was 264.5 thousand, which decreased ^by 6. 1 percent (- 1 7.2 t"
41,1366,"In 2 01 7, the number of divorces was 10 6 thousand, which decreased by 1 _2 percent (- 1 .3 thousand) fiom 2 01 6. O Tie crude divorce rate"
42,981,"ox UlOZ ' 91 - 02 ) izi-os) aBe E H0Z UI SOJISI^S 3B bm jb |/\| ] . ； ■ U:.i' 0 3) .3；?u.! 今 0 Jd. ■ 八 白 :P 玲 esnods u6; 〇 j e miM soBeujeui"
43,1595,"1 8 0 8.0 12 ( 19 7 0 ) ( Mean age at divorce ( 199 7- 201 7) ■ [ Divorce Statistics in 201 7 ] Number of divorces and crude divorce rate ( "
44,2418,"Mariage and Divorce Statistics in 2 01 6 ■4.4 cases) from the previous year. Females aged 2 5 to 29 showed the highest The number of mariage"
45,2447,"[ Table ] Number of mariages by mariage type ( 200 6- 201 6) _ ( U nit : thousand cases , % ) 200 6 7 ； 2009 Total ^ 0 .6 ： 3 4 3.6 2 7.7 丨 "
46,2217,"[ Table ] Number of mariages and crude mariage rate by province ( 201 5- 201 6) ( U nit : case , %, per 1,000 population ) Number of mariage"
47,2037,"O As for the divorce rate by age group {the number of divorces per 1 , 0 population O The duration of ' 20 years or more' of mariage before "
48,1525,"[ Table ] Number of divorces and crude divorce rate by province ( 201 5- 201 6) __________________(Unit: case, % , per 1 , 0 population) Num"
49,441,"m^rnmwM Composition 73.5 z m 5.5 Mean age at first mariage ( 199 6- 201 6) by mariage type ( 200 6, 2 Q 1 6) 201 6 77‘ 2 12 .5 5, 9 ■ 4 . 2 "
50,984,"[ Divorce Statistics in 201 6 ] Number of divorces and crude divorce rate ( 19 7 0 - 201 6) { 1 , 0 oases, (per 1 , 0 pop 咖 im) of divorces "
51,49,".Hlilflhl Crude divorce rate by provinoe (2016)"
52,2217,"Mariage and Divorce Statistics in 2 01 5 I. Mariage O The crude mariage rate (the number of mariages pe 「 1 , 0 population) stod at O The co"
53,2470,"O The number of mariages with foreign spouses declined by 8 . 8 percent ( 2 thousand cases) to 21 .3 thousand cases in 201 5. - In 201 5, ma"
54,2418,"I. Divorce [ Table ] Mean age at mariage by province ( 2014 - 201 5) (Unit: year) Mean age at first mariage_____ IVfean age at remarhage 201"
55,2298,"〇 The mean age at divorce for males and females was 4 6. 9 years and 4 3.3 years, respectively. These figureshowed an upward trend. [ Table "
56,2041,"2 *5 cases, which was folowed by Jeju (2A cases), Chungnam ( 2 .3 cases) and 2008 2009 2010 2011 128 1241 1 114 4 6, 8 110 2 3, 5.6 7. 1 3. "
57,1915,"Mariage and Divorce Statistics in 2 01 4 I . Mariage The number of mages fel by 5.4 percent from the previous year. The mean age at first ma"
58,1832,"I. Divorce [ Table ] Mariage with a foreign spouse _ (Unit: thousand cases, % ) 2004 ； 200 5 6 7 Number of mariages 08 .6: 14 .3 0 .6 4 3.6 "
59,2240,"[Table ] Number of divorces by mean duration of mariage at divorce (Unit: thousand cases, % year) 2004 5 6 7 2008 Total* 3 8 . 9 100 . 0 ) ,"
60,895,"O The number of divorces from foreign spouses declined by 0 .7 thousand cases (6. 9 percent) to 9 . 8 thousand cases in 2014 . - In 2014 , d"
61,1832,"Mariage and Divorce Statistics in 2 01 3 I. Mariage 2012 . -The mariage betwen Korean males and foragn females fel by 1 .3 percent from frie"
62,2078,"IE. Divorce [ Table ] Mariage with a foreign spouse (Unit: thousand cases, % ) Year-on -year 200 3 5 6 7 2008 丨 2009 3 Percent percent j Num"
63,654,". 0 z .i 4 . 2 1 .3 .^ 1 + 1 ,5 . 9 .5 丨 9 . 1 •3.7 ~ In 201 3, divorces from foreign spouses ocupied 9 . 1 percent of the total divorces, d"
64,1793,"Mariage and Divorce Statistics in 2 01 2 I. Maniage 2011 . The number of mariages fel 0 .6 percent from the previous year. The mean age at f"
65,2136,"I. Divorce [ Table ] Mariage with a foreign spouse _ (Unit: thousand cases, % ) Year-on- year 2002 3 I 2004 5 6 7 percent change Number of 0"
66,1720,"Mariage and Divorce Statistics in 2 011 I. Mariage The number of mariages nose by 0 .9 percent from the previous year. The average of the fi"
67,2326,"I. Divorce < Table > Mariage with a foreign spouse (Unit: case, % ) 2001 3 ： 5 ; 6 7 ； ： Number of mariages 3 18 , 40 7 3 04 , 8 7 3 02 ,5 0"
68,1161,"〇 The number of divoroes witi foreign spouses grew by 0 .4 thousand cases to 1 .5 thousand cases in 2 0 1 . - D ivores with foreign spouses "
69,1724,"Mariage and Divorce Statistics in 2 010 O The number of mariages went up by 1 6. 3 thousand cases ( 5 . 3 percent ) to 32 6. 1 O The number "
70,2176,"The number of divorces fel to 1 7 thousand cases in 2 010 . The divorce rate of maried people recorded 4.7 cases in 2 010 . O The number of "
71,1611,"〇 The divorce rate of maried people* recorded 4 .7 cases in 2010 . The number of divorces per 1 , 0 maried couples was 9 .5 couples, which r"
72,0,""
73,1019,"hi 地方法院刑事第一審案件觸犯刑法第2 3 9條之被告裁判結果 科刑 情形 年 被 告 人 數 逾 六 月 至 計 拘 役 一 年 以 下 仟 108 84 3 9 6 107 9 3 09 1 10 6 0 3 0 6 3 5 105 97 6 1 104 9 1 6 10 "
74,0,""
