pdf_page,chars,preview
154,1741,"PART E In N avtej Singh Jo h ar v U nion o f India, (“N avtej”) 10 5 Justice Indu Malhotra em phasized the ned for a “sound” or “rational pr"
155,1641,"PART E esential values on which the Constitution is founded 一 liberty, dignity and equality - canot alow such a view of m ariage. Section 49"
156,1686,"PART E are prem ised on a voluntary aceptance by consenting parties. Section 497 denudes the wom an of the ability to m ake these fundam ent"
157,1672,"PART E held tofend the fundam ental rights, the procedurengrafted in Section 1 98 wil cease to have any practical relevance. 38 Section 497 "
158,1555,"PART E rather on the real impact of the legislation. 10 8 Thus, Section 497 has to bexam ined in the light of existing social structures whi"
159,1235,"F ‘The God Wife ， PART F Article 1 5 of the Constitution reads thus: “1 5. ( 1 ) The State shal not discriminate against any citizen on grou"
160,1355,"PART F relations withe spouse of the former. Consent or wilingnes of the wom an is irelevanto the ofence; v. A man who hasexual relations wi"
161,1659,"PART F A maried man m ay engage in sexual relations with an unm aried wom an who is not his wife withouthe fear of opening his partner to pr"
162,1651,"PART F denuded of sexual agency, should be aforded the ‘protection’ of the law. In criminalizing the acused who engages in the sexual relati"
163,1511,"PART F the desire to pas one's property to legitimate heirs, w ere w hat m otivated men to restricthe sexual behavior of their w ives. 1 4 U"
164,1556,"PART F presuming the lack of consent once shenters a m ariage is antithetical to constitutional values. 45 A provision of law must not be vi"
165,1879,"PART F In A nuj G arg v Hotel A sociation o f In d ia, 1 4 this Court struck down Section 3 0 of the Punjab Excise Act, 1 9 1 4 which prohib"
166,1470,"PART F frexercise conditional on the consent of her spouse. In doing so, it perpetuates the notion that a wom an consents to a limited auton"
167,1763,"PART F Rules, which gave wom en a preference in the m ater of direct recruitment. Speaking for the Court, Justice Sujata V M anohar held thu"
168,1527,"G Denuding identity - women asexual property PART G 1 4 to 1 8, being constituents of a single code on equality, suplem ent each other and i"
169,1995,"PART G “ In alegislations the maried woman is more or les openly considered as the property of the husband is very often confounded, absolut"
170,1381,"PART G treated as objects capable of being posed, is an exercise of subjugation and inflicting indignity. Anachronisticonceptions of ‘chasti"
171,1445,"PART G 5 1 In “Seing like a Fem inist”， Nivedita Menon has recognized the patriarchal fam ily as the “basis for the secondary status of wom "
172,1782,"PART G 52 In rem edying injustices, the Court canot shy aw ay from delving into the ‘personal’， and as a consequence, the ‘public’. It becom"
173,1902,"PART G 53 Section 497 chains the wom an to antediluvianotions of sexuality. Chief Justice Dipak Misra in N avtej em phasised the importance "
174,1806,"PART G “ In order to understand how sexual choices are an esential atribute of autonomy, it is useful to refer to John Rawls5 theory on soci"
175,1928,"PART G In N avtej, Justice Rohinton Narim an countered the asertion thathe Court must “not indulge in taking upon itself the guardianship of"
176,2202,"PART G constitution. Chief Justice Dipak Misra in N avtej has drawn on the interelationship betwen ‘identity’ and ‘autonom y ’ ： Autonomy is"
177,1675,"PART G an individual when “acts within their personal sphere” are criminalised on the basis of regresive social atitudes: “ An individual's "
178,1563,"PART G Intimacies of mariage lie within a core zone of privacy, which is inviolable.” 58 In N avtej, one of us (Chandrachud J) held thathe r"
179,1492,"PART G 59 In criminalizing adultery, the legislature has imposed its imprim atur on the control by a man over the sexuality of hispouse. In "
180,1665,"PART G 6 0 Recognition of sexual autonom y as inhering in each individual and of thelem ents of privacy andignity have a bearing on the role"
181,1819,"PART G entitlem ents anduties, primarily bearing on its civil nature. Breach by one of the spouses of a legal norm ay constitute a ground fo"
182,1582,"H Towards transformative justice PART H disregards her sexuality. The sexuality of a wom an is part of her inviolable core. Neither the stat"
183,1577,"PART H dignity and equality for its citizens. O ne of the most significant of the batles for equal citizenship in the country has ben fought"
184,1571,"PART H determ ing principle. The principle on which Section 497 rests is the preservation of the sexual exclusivity of a m aried wom an - fo"
185,1332,"PART H progeny and property, women were chained within the feters ofidelity.” 1 37 Constitutional protections and fredom s perm eatevery asp"
186,510,"PART H 2) Section 497 is based on gender stereotypes abouthe role of wom en and violates the non-discrimination principlem bodied in Article"
187,728,"IN THE SUPREME COURT OF INDIA CRIMINAL ORIGINAL JURISDICTION J U D G M E N T INDU MALHOTRA , J . — 497 . Adultery — Whoever hasexual interco"
188,1218,"amounting to the ofence of rape, is guilty of the ofence of adultery, and shal be punished with imprisonment of either description for a ter"
189,1140,"w o m e n , under C o m o n Law. A comited only by the adulterous ma n . Th e adulterous ‘ fem^e sole‘ transformed w o m a n could not be pr"
190,1557,"― By mariage, the husband wife are one person in law: that is, the very being or legal existence of the woman isuspendeduring the mariage, o"
191,1365,"not at present of the rights of property, but of such as are merely personal. For this reason, a man canot grant anything to his wife, or en"
192,1262,"discused in the English case Pri 1 :churd v. Pritchard and Sim^s 6 , wherein it w a s held that: — In 1857 , when mariage in England wastil "
193,1418,"their choices. Their status w a s pari m^ateri^a withat of Lord Wilson in his Spech titled “Out of hishadow: The long strugle of wives under"
194,1274,"as his authorised agent. So the shopkeper could sue him for the price if the wife had obtained the gods on credit 9 . In the sevententh cent"
195,1932,"consent of the wife to the relationship, did not afecthentitlement of her h u s b a n d to sue. T he legal position of matrimonial wrongs un"
196,1092,"‘ property of the h u s b a n d ’ ，since w o m e n h a d no righto sueither their adulterous h u s b a n d or his paramour. Gender equality "
197,1233,"India w a s recorded in ‘ Note Q ’ of ‘A Penal Code confirming her ‘ purity’ in order to ensure the purity of his o w n blodline.14 5.2. T h"
198,1419,"prepared by the Indian Law Comisioners， 1 7 . “ Some who admithathe penalaw now existing on thisubject is in practice of litle or no use, ye"
199,1104,"more tendernes than forgery or perjury. … That some clases of the natives of India disaprove of the lenity with which adultery is now punish"
200,1223,"whom neither thexisting punishment nor any punishment which we should fel ourselves justified in proposing wil satisfy, and those who consid"
201,1278,"― There is yet another consideration which we canot wholy leave out of sight Though wel know thathe dearest interests of the human race are "
202,1083,"continues to produce its never failing efects on the hapines and respectability of women, we are not inclined to throw into a scale already "
203,1201,"“ The silence of the Penal Code wil give stil greater impunity to the seducers, while their victims wil, in thre cases out ofour, be murdere"
204,1266,"guilty seducer, under theficient government like ours, that can preventhe husband father from revenging themselves except upon the females. "
205,1473,"Neither the imorality of the act, nor its injurious consequences on the hapines ofemales, and very frequently on the peace of society and th"
206,1391,"hesitation, come to the conclusion that it is not advisable to exclude this ofence from the Code. We think the reasons for continuing to tre"
207,1162,"5. It w a s in this backdrop that Section 4 9 7 c a m e to be included in the I.P.C. 6. T H E Q U E S T F O R E F O R M 6.1. In J u n e 1971"
208,1035,"“ 16 . 3 . 1 A man comits the ofence of adultery if he hasexual in mariage vis-a-vis the ofence of adultery. The prosecute the adulterous ma"
209,1030,"intercourse withe wife of another man withouthe consent or conivance of the husband. The object of this Section is to preserve the sanctity "
210,1359,"Adultery has ben definediferently acros various jurisdictions. For instance, adultery charges m a y require the adulterous relationship to b"
211,1232,"In the case of Oliverson v. West Valey City 28 , In the United States of America, 17 out of 50 States continue to treat ‘ adultery’ as a cri"
212,1270,"Carolina, it w a s held in the J u d g m e n t of Hobs v. Smith 31 , that adultery should not be treated as a S u p r e m e Court, in Lawren"
213,1301,"North Carolina held thathe State L a w criminalizing adultery violated the substantive due proces, a n d the righto liberty under the Fourte"
214,1600,"Furthermore, C a n a d a has a provision for granting divorce in cases of “ b r e a k do w n of mariages ” ， a n d adultery is a ground for "
215,2481,"• J a p a n In Japan, the provision for adultery w a s o m e w h a t similar to the present Section 4 9 7 of I.P.C.; it punished the w o m a"
216,1174,"In South Africa, in the case of DE v. RH 4 0 Thearlier jud gm e n t of Gren v. Fitz:ge^ald 4 1 wherein disuse, a n d — has ceased to be rega"
217,933,"Adultery Case of February 26 , 201544 . The guaranted by the Turkish Constitution since itreated m e n a n d w o m e n diferently for the s "
218,1120,"— In recent years, the growing perception of the Korean society has changed in the area of mariage and sex withe changes of the traditional "
219,1068,"practice. It would infringe on the righto sexual self-determination and to privacy for a State to intervene and punish sexualife which shoul"
220,919,"Section 4 9 7 inter alia o n the ground thathe i m p u g n e d 8.1. In Yusuf Abdul Aziz v. State of Bombay 45 , Section 4 9 7 w a s chalenge"
221,939,"In Yusuf Aziz (supra), the Court noted that 8.2. Later, in Sowmithri Vishnu v. Union of India & both Articles 14 a n d 15 read together vali"
