pdf_page,chars,preview
11,687,"違憲。而目前社會情況，全台理髮業者人數達二十餘萬人， 視障而得有按摩許可者不過二千餘人，此為公眾週知之事實 ，茲為「二千餘人」而限制「二十餘萬人」之工作權，顯然 不符「比例原則」，足見該身心障礙者保護法第三十七條第 一項之規定顯然是違憲的。再者，就某一工作的「種類」而 言，它是普"
12,720,"內政部八十五年八月十四日台內社字第八五八 ○ 五八六號 函釋：「主旨：所詢坊間推拿館（中心）、瘦身及護膚美容等 行業運用各種手技提供消費性服務，是否涉及從事或兼營按 摩業等相關疑義乙案，復如說明……說明：……二、依據按 摩業管理規則第四條規定『按摩業之手技包括：輕擦、揉捏 、指壓"
13,739,"○ 花及鍾 ○ 日僅是在為客人理髮之際，順便予以捏肩、敲背 而已，其所從事者仍是「理髮業」，而非「按摩業」乙節， 依據原告之受僱人楊 ○ 花於警訊時供稱：「問：你在華 ○ 理 髮店擔任編號幾號的理髮小姐？答：擔任華 ○ 理髮店編號七 號的理髮小姐。問：你受僱於何人？月薪多少？答："
14,712,"找編號七號服務員為你作何服務？收費為何？答：楊 ○ 花（ 編號七號）服務員問我是否要按摩，一節（三十分鐘）三百 或三百五十元，我未聽清楚，不過既然要來輕鬆，價格我均 可接受。於是就答應該服務員，進行按摩一節之際，警方剛 來臨檢，目睹楊女正在幫我服務，我尚未付款。」等語觀之 ，原告"
15,522,"原處分，為無理由，應予駁回。又本件依卷內所獲資料，事 證已臻明確，爰不經言詞辯論判決。 據上論結，本件原告之訴為無理由，爰依行政訴訟法第二百三 十三條第一項、第九十八條第三項前段，判決如主文。 中華民國九十三年三月十九日 最高行政法院裁定 94 年度裁字第 02033 號 上 訴"
16,774,"二、本件臺北市政府警察局中正第一分局於民國（下同） 92 年 4 月 4 日 18 時 30 分臨檢臺北市 ○ 區 ○ 街 ○ 段 ○ 號「華 ○ 理髮店」，查獲該店負責人即上訴人涉嫌僱用明眼女子楊 ○ 花及鍾 ○ 日 2 人，於營業場所內分別為男客胥 ○ 及邱 ○ 從事按摩服務"
17,759,"○ 絨僱用楊 ○ 花、鍾 ○ 日僅是在為客人理髮之際，順便予以 捏肩、敲背而已，其所從事者仍是「理髮業」，而非「按摩 業」 ，故其行為並不符合身心障礙者保護法第 37 條第 1 項所 謂「從事按摩業」之構成要件。原判決對此並未交代理由， 何以認定楊 ○ 花、鍾 ○ 日的捏肩、敲背"
18,491,"訴人在原審之訴，經核於法並無違背。至上訴意旨斤以美 容業者之兼營按摩不違反身心障礙者保護法之規定指摘原判 決認定理由不當，經核，上訴人所爭執之事項無非原審法院 證據取捨之事實認定，依首揭說明，上訴意旨核無所涉及之 法律見解，具有原則性之重要情事，上訴人提起上訴，不應 許可，其上訴"
19,674,"四月四日十八時三十分臨檢臺北市 ○ 街 ○ 段 ○ 號「華 ○ 理髮店」，查獲該店負責人林 ○ 絨僱用明眼女子原告楊 ○ 花 、鍾 ○ 日於營業場所內，分別為男客胥某及邱某從事按摩服 務，嗣以九十二年四月八日北市警中正一分行字第 ○ 九二六 一 ○ 六二 ○ 號函送相關資料予原處"
20,636,"（二）按身心障礙者保護法第三十七條第一項固規定：非本 法所稱視覺障礙者，不得從事按摩業。惟依通常之理 解，所謂「按摩業」當係指一種以按摩工作維生的職 業。參以最高法院歷來判例對於刑法上所謂「業務」 一詞解釋，係指「以反覆同種類之行為目的之社會活 動（四十三年台上字第八二六號） ，"
21,604,"是對於人民正當「工作權」的剝奪，同時也違反了憲 法上的「平等」原則。 （四）向來國家的福利政策，對於身心障礙國民應予以優惠 的待遇，這是全民的共識。政府機關、國營事業、民 營工廠如僱用員工，應有最低限額的身心障礙者受僱 人，此乃立法上應該考量之處。倘立法者僅限制某種 工作只許特定"
22,644,"，與老闆對分。問：你是否領有身心障礙手冊？答： 無。問：你是否知道明眼人替人按摩肢體收費營利， 是違反身心障礙者保護法，妳知道嗎？答：知道。」 另原告鍾 ○ 日於員警臨檢筆錄中陳述：「問：你在華 ○ 理髮店擔任編號幾號的理髮小姐？答：擔任華 ○ 理 髮店編號十五號的理髮小姐。問："
23,625,"（二）負責人林 ○ 絨僱用原告二人替客人從事肢體等身體按 摩，並於臨檢紀錄按捺可稽，已違反身心障礙者保護 法第三十七條第一項規定「非本法所稱視覺障礙者， 不得從事按摩業……」 。依視覺障礙者從事按摩業資 格認定及管理辦法第四條規定： 「按摩業之手技包括 ：輕擦、揉捏、指壓、叩打、"
24,633,"元至三百五十元） ，且胥姓男客亦是第一次至該店消 費，何來熟客之說？另該營業場所至今已被處分共三 次，原告楊 ○ 花及鍾 ○ 日亦曾因提供按摩服務違反身 心障礙者保護法被處分過，表示該店持續有提供消費 （四）綜上所述，本件原告之訴為無理由，爰請求駁回原告 之訴。 理 由 一、有關"
25,641,"違反身心障礙者保護法第三十七條第一項規定，爰依同法第 六十五條規定，分別處以原告楊 ○ 花一萬元罰鍰、鍾 ○ 日二 萬元罰鍰。原告二人不服，則主張所謂「按摩業」當係指一 種以按摩工作維生的職業。本件情形，原告二人僅是在為客 人理髮之際，順便予以捏肩、敲背而已，其所從事者仍是「 理"
26,645,"其他特殊手技。』因此，有關病理按摩、美容中心等行 業，其招牌既已標明指壓等涉及按摩之行為者，當列為 稽查對象及依按摩業管理規則辦理。三、至以變相之推 拿、或無（或未使用）瘦身、護膚美容設備，卻有運用 『手技』為消費者服務之實者……如其已承認有從事違 法之按摩行為，且有事實足資證明"
27,622,"員，進行按摩一節之際，警方剛來臨檢，目睹楊女正在 幫我服務，我尚未付款。」等語觀之，原告係兼為客人 從事按摩，且無證據足資證明原告之按摩係對人體疾病 為處置行為，自僅能認係為健康人從事一般疏鬆筋骨、 消除疲勞等非醫療目的之按摩，揆諸上開內政部函釋， 其行為仍應受身心障礙者保護法之"
28,589,"最高行政法院裁定 94 年度裁字第 01291 號 上 訴 人 楊 ○ 花 鍾 ○ 日 訴訟代理人 許 文 彬 律師 被 上 訴 人 臺北市政府勞工局 代 表 人 師 豫 玲 上列當事人間因身心障礙者保護法事件，上訴人不服中華民國 93 年 2 月 25 日臺北高等行政法院 92"
29,762,"號函送相關資料予原處分機關處理。原處分機關認上訴人等 2 人之行為，已違反身心障礙者保護法第 37 條第 1 項規定 ，爰依同法第 65 條規定，以 92 年 4 月 15 日北市社三字第 09233147502 號及第 09233147503 號處分書，分別處以上訴 人楊 ○ "
30,729,"否，其所載理由自相矛盾，乃當然違背法令。（三）按身心 障礙者保護法第 37 條第 1 項固規定：非本法所稱視覺障礙 者，不得從事按摩業。惟依通常之理解，所謂「按摩業」當 係指一種以按摩工作維生的職業。參以最高法院歷來判例對 於刑法上所謂「業務」一詞之解釋，係指「以反覆同種類之 行"
31,510,"」之規定，更係為增進公共利益、保障身心障礙者之合法權 益及實現真正之平等所必要，既與憲法第 23 條規定之精神 相符，更無違反憲法關於人民工作權保障及階級平等之原則 。原判決認上訴人從事理髮兼為客人從事按摩，係屬為健康 人從事一般疏鬆筋骨、消除疲勞等非醫療目的之按摩，被上 訴人以"
