pdf_page,chars,preview
12,755,"礎。此則涉及直接與間接歧視之判斷。 所謂直接歧視 (direct discrimination) ， 係指法律規範本身 以明確的分類標準所為之差別待遇 ， 亦即本件解釋多數意見 判斷系爭規定，認定其 「形式上」 並未以生理性別作為分類 標準，進而不構成直接歧視。這種直接歧視之類型"
13,694,"族傳統」 之偏見與刻板印象，進而形成一種社會性別，而內 化為祭祀公業派下員認定之分類標準 。 這種社會性別之分類 標準 ， 於立法者對祭祀公業條例施行前已存在之祭祀公業， 其派下員採取依據規約認定之立法選擇 ， 無疑便是一種社會 性別之預設 。 此種預設 ， 從該條例第四條第一項"
14,668,"是減緩還是進一步強化既有派下現員排拒女性成為派下員 之性別歧視？ 三、「 文化傳統 」作為歧視與差別待遇之理由 ？ 即便以憲法第七條及本院歷來解釋之意旨 ， 尚難推導出 上述立法者歧視原意本質上即構成違憲之解釋方法與結 論 ， 回歸既有以生理性別為分類標準形成差別待遇之審查基 準"
15,788,"態而完全取代或居中協調？這涉及當代憲政主義與多元文 。除了對於個 別女性因其生理性別而受到不合理的差別待遇 ， 更進一步形 化主義的論辯，需要進一步的研究與省思。但無論如何，本 成對於女性作為一種群體 ， 因為社會性別而將這種不合理差 件解釋處理系爭規定，應該意識到這種論辯與衝突"
16,683,"條及第七十二條規定參照） ；而所謂不背於公共秩序或善良 風俗 ， 除了習慣本身必須是一般社會普遍認同為善良者 ， 此 種善良與否之認定標準，亦應隨著社會變遷與時代發展而 定。 例如本院早期於釋字第一二號解釋所認： 「某甲收養某 丙，同時以女妻之，此種將女抱男習慣，其相互間原無生理"
17,752,"本院延續對於傳統文化受時代變遷之解釋方法 ， 於釋字 第四五二號解釋中，亦以 「民法第一千零二條規定，妻以 夫之住所為住所 ， 贅夫以妻之住所為住所 。 但約定夫以妻之 住所為住所，或妻以贅夫之住所為住所者，從其約定。…… 不啻因性別暨該婚姻為嫁娶婚或招贅婚而於法律上為差別 之規"
18,810,"國近年來不僅在各項立法如性別平等教育法 、 性別工作平等 法等法律 ， 不斷強化對於性別平等之重視 ， 於一００年六月 八日制定公布消除對婦女一切形式歧視公約施行法 ， 正式將 聯合國大會一九七九年十二月十八日決議通過之消除對婦 女一切形式歧視公約（ Convention the"
19,974,"對於系爭規定及其同項後段 、 同條第二項及第三項規定予以 ，本院若未能 雪中送炭 ， 至少亦可錦上添花 ， 豈可予以踩煞車而默認違憲 嚴謹審查 ， 並提出符合憲法意旨之規範方向 ， 尤其於行政機 法律狀態之繼續存在？ 四、本件解釋 標的牴觸憲法第七條規定 解釋標的牴觸憲法第七條規"
20,752,"男女生理上之差異或因此差異所生之社會生活功能角色上 。惟尊重祭祀公 業宗祧繼承之傳統習慣 ， 雖屬正當之公共利益 ， 然祭祀公業 之不同 （本院釋字第三六五號解釋參照） ， 方為憲法之所許； 既為祭祀祖先發揚孝道 ， 延續宗族傳統 ， 即不因生理性別之 此種特殊例外之情形 ， 須"
21,719,"女 ， 須具備一定條件始得為派下員之情形 。 是系爭規定及同 項後段 、 同條第二項及第三項規定 ， 所追求之尊重傳統習慣 及申報清理等行政程序之便利或避免增加司法爭訟者 ， 均非 極重要之公共利益，而與憲法第七條之意旨不符。 （三）本件解釋標的 手段並非最小 侵害，與目的間不 "
22,602,"* 一九七八年 ， 錢賓四先生於香港中文大學演講提到 ： 「大 部分的人不能認識時代，只能追隨時代，只能跟從時代。這 本件解釋多 數意見未能體察當代平等權保障之趨勢 ， 領導這個時代的理 一種追隨時代、跟從時代往前跑的，只是一般的群眾。照我 想，甚至是成為錢先生所說的流俗，誠然令"
