pdf_page,chars,preview
49,1151,"所謂直接歧視 (direct discrimination ) ， 係指法律規範本身以明確 產生差別待遇之效果， 即所謂間接歧視 (indirect discrimination ) 。 對 否符合憲法意旨？其立法程序與選擇， 是否具有正當性基礎。 此則 涉及直接與間接歧視之判斷"
50,1070,"選擇之預設立場， 進而實質上形成差別待遇。 是系爭規定本質上即 應違反憲法第七條所保障之平等權而構成違憲。 多數意見以立法者於系爭規定以外， 於祭祀公業條例第四條第 一項後段規定， 明文以生理性別作為認定派下員之分類標準， 並形 成差別待遇， 雖有考量而以同條第二項及第三項減緩系"
51,1103,"重」 。 從性別歧視與文化傳統兩者關係而言， 絕大多數的文化傳統， 都存在對於生理性別形成差別待遇， 進一步 内 化成為一種社會性別 而存在於社會規範與制度之中（ 註三） 。 除了對於個別女性因其生理 性別而受到不合理的差別待遇， 更進一步形成對於女性作為一種群 體 ，因為社會性"
52,1187,"消除對婦女一切形式歧視公約（ Convention the Elimination of Al Forms of Discrimination against Women ， 以下簡稱 CEDAW 公約）所 力 （ 上開施行法第二條規定參照） ° CEDAW 公約第二條即明白規 "
53,1160,"法 ， 推行消除對婦女歧視的政策。 為此目的， 承 擔 ： （ a ) 男女平等的 律或其他適當方法， 保證實現這項原則； ……( c ) 為婦女確立與男子 切實保護婦女不受任何歧視； ……( e ) 採取一切適當措施， 消除任何 個 人 、 組織或企業對婦女的歧視； （ f )"
54,1112,"原則之意旨。 (二） 本件解釋標的不具極重要之政府利益 系爭規定以施行前已存在之祭祀公業， 其派下員原則上依規約 定 之 ； 無規約或規約未規定者， 派下員為設立人及其男系子孫， 其 目的在於尊重祭祀公業宗祧繼承之傳統習慣， 若以祭祀公業設立時 起追溯納入女性得為派下員， 將造成"
55,1486,"發生時向主管機關申報備查，即與系爭規定所定依規約之情形不 合 ，而有違體系正義。 從而系爭規定及同項後段、同條第二項及第 三項規定以生理及社會性別為分類標準， 其所為差別待遇之手段， 與達成宗祧繼承之傳統習慣、 避免行政手續複雜或增加司法爭訟之 目的間， 並不具有緊密關聯性。 一"
56,1299,"不同意見書 羅昌發大法官提出 形式上觀察， 否則無法正確釐清雖無「 形式上差別待遇」（ formal discrimination ) 或 「 直接歧視」（ direct discrimination ) ， 但因法規之 適用而產生「 實質差別待遇」（ substantive d"
57,1136,"之情形， 而極為接近形式上之差別待遇或直接歧視。 二 、 本條例第四條第一項前段規定與第五條之關係及歧視效果之緩和： (一） 本條例第五條規定： 「 本條例施行後， 祭祀公業及祭祀公業法人之派 下員發生繼承事實時， 其繼承人應以共同承擔祭祀者列為派下員。 」 其規定不分性別， 凡"
58,1178,"視效果之緩和： (一） 本條例第四條第一項後段規定： 「 無規約或規約未規定者， 派下員為 設立人及其男系子孫（ 含養子） 。」同條第二項規定： 「 派下員無男 系子孫， 其女子未出嫁者， 得為派下員。 該女子招贅夫或未招贅生 有男子或收養男子冠母姓者， 該男子亦得為派下員。 」"
59,1206,"定 。 消除對婦女一切形式歧視公約（ Convention the Elimination of Al Forms of Discrimination against W omen ; 簡稱 CEDAW ) 之定義， 等」之具體涵義。 CEDAW 第一條規定： 「 為本公約之目的"
60,1171,"實質平等」， 應可藉由 CED A W 第二條及第五條規定之意旨予以理 解 。 CEDAW 第二條規定： 「 締約各國譴責對婦女一切形式之歧視， 為此目的， 締約各國承諾： ……( e ) 採取一切適當措施， 消除任何個 人 、組織或企業對婦女之歧視； （ f ) 採取包括制定法"
61,1093,"得擔任派下員， 則此種對女性具有歧視目的及效果， 且基於對女性 定型角色之偏見、習俗與慣行， 本為國家應以法律或其他適當方式 消除之對象。 故在權衡相關權利與公益以認定是否違背平等原則時 (後述） ， 應認此種歧視女性之財產處分自由、 結社自由等， 無賦予 憲法保障之價值。多數意"
62,1943,"【 編按： 以下照錄釋憲聲請書原文】 抄呂碧蓮、呂家昇釋憲聲請書 因 素 ，包括某種規範「 所欲防止妨礙的他人自由」 、 「 所欲避免的緊 急危難」 、 「 所欲維持的社會秩序」或 「 所欲增進的公共利益」的相 對重要性、 該規範對於所擬達成的目的可以提供的貢獻或功能， 以 及該"
63,1144,"祭祀公業雖係地方習慣， 仍不得達反憲法第七條男女平權之原則， 其 未經全體派下員同意所訂立欠管理章程， 限制死亡派下員所遺派下權財產 ， 女系子孫不得繼承， 違反該規定， 該違反部分之規定無效， 各級審判法 院不得援用。 二 、 聲請釋憲之理由： (一） 「 人民於其憲法上所保障"
64,932,"抄呂碧蓮、呂家昇補充理由書（ 一） 行 ） ， 消極的不適用憲法第七條， 以糾正二審判決之違法， 亦有消極的 不適用蕙法第七條男女平權之規定， 以致上列二審判決違法， 顯然影 響於裁判， 最高法院該項核定亦係違反憲法第七條。 (七）祭祀公業呂萬春制定之管理章程其第四條違反憲法第七"
65,1021,"在法律上一律平等。」 二 、 最高法院70年度第22次民庭決議稱： 「 祭祀公業之繼承， 依從習慣， 係以 享有派下權之男系子孫或奉祀本家祖先之女子及從母姓之子孫為限， 一般 女子或不從母姓之子孫向無派下權， 即不得繼承祭祀公業財產（ 參照司法 院字第六四七號解釋） ， 故民法所"
66,1045,"抄呂碧蓮、呂家昇補充理由書（ 二） 抄呂碧蓮、呂家昇補充理由書（ 三） 為提出釋憲補充理由書事： 一 、 按最高法院民事案件審理牛步化， 為眾所周知眾所詬病之事， 每一民事案 件 ， 高等法院送卷之後， 最高法院之宣判， 長者費時三年二年， 短者費時 一年半載， 而本事件台灣高等"
67,1076,"抄呂碧蓮、呂家昇補充理由書（ 四） 公業請求領款，呂碧蓮恐因此事使訴代得罪法官，日後律師必不好過， 所 以用訴狀向法官表明此事與訴代完全無關， 有該報告狀在卷為證。 四 、 此後開庭， 年已80多歲執業半世記之訴代律師， 在法庭上受該法官公開羞 辱 ， 並責罵訴代連權利、 義務都"
68,939,"抄呂碧蓮、呂家昇補充理由書（ 五） 下不便， 因此通知呂 〇 ◦ ， 請提供其一樓， 以供呂進榮往生之所， 但 為呂 〇 拒絕， 則呂 〇 ◦ 對於其父呂進榮生不扶養， 病不醫療， 甚至 拒絕提供病危往生之所， 顯見 呂〇〇 對於呂進榮生前承認呂家昇為男 碧蓮無繼承權， 顯然違反"
69,1055,"抄呂碧蓮、呂家昇補充理由書（ 六） 計在 内 ） 其中44名訂立之管理章程 ， 當 時公業派下員登記在案依章程記載 〇〇市〇〇街〇〇號〇 樓及 ◦ 樓 ， 受呂碧蓮母子之扶養， 其生老病死， 均 進榮原有大房呂學山、 二房呂 〇 ◦ ， 另行指名呂家昇為其男系第三房子孫， 呂〇〇"
70,843,"【 編按： 以下照錄判決原文】 最高法院民事判決 九十九年度台上字第九六三號 三 、 況且管理章程第四條係規定： 「 登記在案派下員亡故時， 其直屬有權繼承人 公推一名為代表， 繼任為派下員； 」「 唯依政府有關規定， 凡女子無宗祠繼 承 權 。」其前段係規定直屬有權繼承人公推一"
71,1171,"上列當事人間請求確認權益分配金請求權存在等事件， 上訴人對於中華民國九 十八年十二月二十二日台灣高等法院第二審判決（ 九十七年度上字第六一七 號） ， 提起上訴， 本院判決如下： 主 文 上訴 驳 回。 第三審訴訟費用由上訴人負擔。 理 由 本件上訴人主張：呂進榮為祭祀公業呂萬春"
72,1154,"為設立人及其男系子孫 （ 含養子 ） 。 派下員無男系子孫， 其女子未出嫁者 ， 得為派下員。 其立法理由為： 基於尊重傳統習俗及法律不溯既往之原則， 對於 已存在之祭祀公業明定其派下員依規約定之， 無規約或規約未規定者， 派下員 為派下員。 該女子招贅夫或未招贅生有男子或收養男"
