pdf_page,chars,preview
13,1230,"憲法第16條(36.01.01) 相關法令 可易之例，矜⻑護短，曲意遷就，此本席所以不能已於⾔者也。 研鑽⽽勿替，奈何邯鄲學步，捨⾃⼰典章不變之法，襲他⼈權宜 權之價值，其衡量上之判斷本可據此資以適⽤，良法美意，允宜 ⼗三條之規定，復為美國聯邦憲法之所無，關於法律之⽬的與⼈ 序，"
14,629,"知法犯法竟包庇賭博，製造社會亂源，當時聲請⼈曾揚⾔要挺⾝ 請⼈在閒談之餘，聲請⼈曾⼤肆抨擊有些不肖警員⾝為執法⼈員 ⽉間鄰居林０信（綽號阿⽣）、周李０雲（綽號尖嘴雲)等⼈與聲 （⼀）本件聲請⼈平⽇循規蹈矩，潛⼼專研佛學，於八⼗三年三 ⼀、本件事實經過： 說 明： 義，爰謹聲請鈞院"
15,972,"案秘密證⼈竟亦均在陳情⼈之列，益可得證，是尚不能僅以上開 被證明⼈⾃書請求鄰⼈簽名，或受請求者礙於情⾯簽具，此由本 字第三七八號裁定（附件四）駁回，其理由指出：「陳情書多為 （四）聲請⼈不服提起抗告，台灣⾼等法院仍以八⼗三年度感抗 ⾜堪認定。」 述，被移送⼈所為辯解，顯係卸責之詞"
16,917,"細則第三⼗八條第三項及第三⼗九條分別規定，選任律師除秘密 任之律師不得要求與秘密證⼈對質或詰問，⼜檢肅流氓條例施⾏ （⼆）按檢肅流氓條例第⼗⼆條第⼆項之規定，被移送⼈及其選 憑被害⼈⼀⾯之詞，據以論罪。 要旨在顯⽰，若無其他積極證據⾜以證明被告之犯⾏，不得單 與證據法則無違（三⼗"
17,1035,"移送⼈洗⼼⾰⾯，⼤徹⼤悟，痛改前非，不得再以昔⽇非⾏推斷 斥，豈不使其愈⾃⽢墮落，不肯改過，造成惡性循環，再則，被 向善⾏為，否則⼈偶⼀犯錯，即被貼上標籤，遭世俗異樣眼光排 費之理，尚不得因聲請⼈曾有非⾏，⽽全盤否定聲請⼈努⼒規過 施，猶義務為左鄰右舍排解困難，焉有霸佔地盤，強⾏"
18,985,"淪為不肖之徒做為挾怨報復之⼯具，對⼈權之斲傷⾄極。 罪事實，豈不⼈⼈⾃危，隨時有禍從天降之險，因⽽流氓感訓將 據，若僅憑秘密證⼈片⾯之詞，⽽無其他積極證據，即可認定犯 詞，據以認定流氓⾏為，尚不得以秘密證⼈之陳述互為補強證 使聲請⼈受感訓處分，非有其他旁證，尚難單憑秘密證⼈⼀⾯之"
19,778,"附件五：台灣⾼等法院八⼗三年度感抗字第三七八號裁定。 裁定。 附件四：台灣台北地⽅法院八⼗三年度感更（⼀）字第三⼗九號 附件三：錄⾳帶譯文。 附件⼆：台灣⾼等法院八⼗三年度感抗字第⼆六三號裁定。 附件⼀：台灣台北地⽅法院八⼗三年度感裁字第七⼗⼆號裁定。 所附關係文件之名稱及件數 "
20,569,"⼆萬元。 其威嚇，仍不斷交付，直⾄同年三⽉間，共交付張０昌約⼗⼀、 是的話，還是交，不然的話我就讓你試死的滋味」，被害⼈懾 有在賭，如果你⾝體比這茶⼏堅固的話，就可以不⽤交，如果不 費，張０昌竟⽤⼒拍擊茶⼏稱：「這是我的地盤，我不管你是否 等，同年⼀⽉⼗七⽇下午，被害⼈曾對張０昌"
21,1031,"的清除⼯作」（原法院八⼗三年七⽉⼗五⽇訊問筆錄），對照張 「都作（做）雜⼯，像搬運垃圾、⽯膏板、打下來（的）⽔泥塊 （薪⽔），是每⽉六、⼆⼗⽇，偶⽽我拿到⼯地」⼜稱張０昌 庭證稱：「（張０昌在何處領薪⽔？）張０昌⼤部分到我家領 ⺒非無疑。⼜被移送⼈稱其有正當職業⼀節，經查證⼈徐錦"
22,1025,"已如前述參雜⼈情因素，此由本案秘密證⼈亦為陳情⼈即可得 私宅內，非眾⾥⺠得共⾒共聞，況簽名者所以簽名或礙於情⾯， 書僅為鄰⾥⺠之個⼈意⾒，被移送⼈之流氓⾏為均發⽣於被害⼈ 取締時為⽌云。惟查流氓⾏為與是否有正當⼯作無關，⼜陳情 使⼈代簽，移送事實（⼆）若有其事，應強⾏勒索⾄被移送"
23,745,"⼆、被害之⼈數與受害之程度，三、破壞社會秩序之程度，四、 氓情形，尤應注意左列事項認定之，⼀、⼿段與實施之程度， ⼜檢肅流氓條例施⾏細則第五條所定之情節重⼤，應審酌⼀切流 六條）第⼀款、第⼆款、第三款、第四款，才能構成情節重⼤。 項、第四項、第五項及檢肅流氓條例施⾏細則第五條第⼆"
24,579,"右被移送⼈因感訓案件，經移送機關於八⼗⼆年五⽉⼆⼗⼆⽇以 被移送⼈ 周０麟 移送機關 台中縣警察局 七號 附件 ⼀：台灣台中地⽅法院治安法庭裁定 八⼗⼆年度感裁字第 聲請⼈ 周０麟 中 華 ⺠ 國 八 ⼗ 四 年 ⼆ ⽉ ⼗ 四 ⽇ 四、台中監獄假釋證明書、保護管束命令。 三、⾼"
25,884,"⼈有殺⼈及贓物等前科，仍不知改過遷善，謹⾔慎⾏，復非法持 劫，使⼀般⺠眾聞槍⾊變，危害社會治安⾄深且鉅，本件被移送 徒每擁槍⾃重，輕則以之恐嚇勒索、欺壓善良，重則持之殺⼈搶 ⾏細則第五條第⼆項所明定，⼜邇來台灣地區槍枝氾濫，不法之 ⾝體、⾃由、財產，當然為情節重⼤之流氓，為檢肅流"
26,641,"⾄八⼗⼆年⼀⽉⼆⼗⽇下午四時四⼗五分許，在上址為警查獲， 殺傷⼒之仿半⾃動型⼿槍⼀⽀、及具有殺傷⼒之⼟造⼦彈⼆顆。 ○○街○○巷○○號，受洪０樑委託，代為寄藏可發射⼦彈具有 英吋制式⼦彈四顆。⼜於八⼗⼆年⼀⽉⼗四⽇，在台中縣潭⼦鄉 具有殺傷⼒之仿轉輪型⼿槍外型製造之模型⼿槍⼀⽀、"
27,965,"保管部分，犯罪不能證明，但因公訴⼈認與前開有罪科刑部分有 改造四五型⼿槍⼀⽀、⼦彈七發於八⼗⼆年⼀⽉六⽇交予劉０江 槍彈，係違禁物併予宣告沒收。另說明公訴⼈起訴被告無故持有 ⼗七條、第三⼗八條第⼀項第⼀款，量處有期徒刑七⽉，扣案之 條第三項、刑法第⼗⼀條前段、第五⼗六條、第五⼗五"
28,714,"有違法之不備。惟查聲請⼈因案羈押未收受提報流氓之告誡書， 肅流氓條例施⾏細則第三⼗六條所稱適⽤刑事訴訟法程序，即已 須備事實及理由，並載明於判決書⽽予裁定。⼜動員戡亂時期檢 （⼆）依據刑事訴訟法所稱之審判為公開審判、採證、辯論，且 八條、第三⼗六條定有明文。 （⼀）依據動員戡亂時"
29,796,"中 華 ⺠ 國 八 ⼗ 四 年 四 ⽉ ⼆ ⼗ 六 ⽇ 四、台灣⾼等法院刑事裁定書影本。 三、台灣台北地⽅法院治安法庭裁定書影本。 ⼆、台灣台北地⽅法院治安法庭通知書。 ⼀、台中地檢署八⼗四年他字第⼀⼀⼀○號告訴理由狀繕本。 附件： 司法院 此致 依法釋⽰，以昭公信，⽽正法紀。 "
30,676,"（四）被害⼈某⼄係某⼯程公司⼯地主任，於八⼗三年三⽉間因 ⼆年⼗⼀⽉與⼗⼆⽉間分別交付⼀百⼆⼗萬及八⼗萬元。 某甲家中所養之台灣⼟狗活打死，某甲因⽽⼼⽣恐懼，於八⼗ ⼿下，欲向某甲收取伍佰萬元圍標費，因某甲不從，許０峻乃將 ⼀⽉間標得台電⼯程，許０峻即率「⼩李」、「劉０榮」等五名"
31,965,"（本聲請書其餘附件略) 中 華 ⺠ 國 八 ⼗ 三 年 ⼗ ⼀ ⽉ ⼆ ⼗ 三 ⽇ 據上論斷，應依檢肅流氓條例第⼗五條前段裁定如主文。 告顯無理由，應予駁回。 氓⾏為無涉，請求傳訊合夥⼈袁明才，核無必要。是核抗告⼈抗 幫派堂⼝，已在抗告⼈被移送之後，縱為實情，亦與抗告⼈右流 ⼈ "
32,687,"應專指違法之「⾏為」，檢肅流氓條例之處罰對象為「流氓」， 刑法第⼀條所明定，亦為罪刑法定主義之根本。是刑罰之對象， （1)「⾏為之處罰， 以⾏為時之法律有明文規定者為限」，此為 （⼀）就實體法層⾯⾔之： 條文之限制，惟查： 分之執⾏。該條例既係對⼈⺠⾝體⾃由之剝奪，⾃應受前揭憲法"
33,992,"⼈對質或詰問」。實屬對被移送⼈訴訟防禦權之嚴重剝奪。 ⼆項卻規定：「被移送裁定⼈及其選任之律師不得要求與秘密證 予被告及其辯護⼈詰問證⼈之權限。然檢肅流氓條例第⼗⼆條第 （3）為使刑事被告得以充分⾏使防禦權，刑事訴訟程序率皆賦 證⼈之⽅式個別訊問之」，該規定亦與「公開審理」原則有"
34,653,"person shal be subj-ect for the same ofence to be twice put 序應符合⼀般⺠主法治國家所遵循之原則，諸如⼀罪不兩罰（No 利，是以憲法第⼗六條訴訟權之保障範圍，應指法院所踐⾏之程 保障之其他各種權利，向司法機關請求救濟之⼿"
35,1001,"規定：「被移送裁定⼈及其選任之律師不得要求與秘密證⼈對質 及其辯護⼈詰問證⼈之權限。然檢肅流氓條例第⼗⼆條第⼆項卻 為使刑事被告得以充分⾏使防禦權，刑事訴訟程序率皆賦予被告 式個別訊問之」，該規定亦與「公開審理」原則有違。 舉⼈、被害⼈或證⼈要求保密姓名、⾝分者，應以秘密證⼈之⽅"
36,595,"貳、疑義或爭議之性質與經過及涉及之憲法條文： 必要，抑且藉資救濟也。 障⼈權，正確適⽤法律計，因之有聲請解釋，⽽為無效之宣告之 外，不得以法律限制之。」檢肅流氓條例有牴觸憲法之嫌，為保 ⼈⾃由，避免緊急危難，維持社會秩序或增進公共利益所必要者 第⼆⼗三條規定：「以上各條列舉之⾃由"
37,926,"訓處分之法律，其沿⾰雖為原先以⾏政法規⽽進⾄法律，形式上 檢肅流氓條例，乃針對被移送⼈有涉及流氓之⾏徑時所處交付感 認為有牴觸憲法之疑義，其內容析述如次： 疑義之內容：聲請⼈對於確定終局裁定所適⽤之檢肅流氓條例， ⼀、對於確定終局裁判所適⽤之法律或命令，發⽣有牴觸憲法之 參、聲請"
38,941,"間，不得逾⼀⽉（⼗⼀條⼀項）（縱延⻑亦不過⼆個⽉⽽已）， （2）條例第⼗⼀條第⼀項規定：法院對被移送⼈，可留置之期 合，抑且違背憲法第⼗六條所保障訴訟權之正當⾏使之精神。 非常上訴救濟程序，殊與今⽇文明國家正當法律程序之要求不 績，或被處分⼈未及時聲明異議時，無如⼀般刑事案件有再"
39,960,"其上述與刑事訴訟法有齟齬之不符或寬鬆標準之規定，殊屬違背 有須比其⼀般正常標準更寬鬆之標準存在之合理化根據，因之， 審判）已規定其⼀般、正常之⾏使運作標準，檢肅流氓條例並沒 律限制之必要，然其他典型正統之法律（如刑事訴訟法之於刑事 反憲法第⼆⼗三條比例原則之情形，蓋縱對某些⾃由權"
40,485,"右抗告⼈因感訓案件，不服台灣⾼雄地⽅法院八⼗三年⼗⽉⼗⽇ 被移送⼈ 鍾０正 抗告⼈即 字第⼀六七號 附件 四：台灣⾼等法院⾼雄分院治安法庭裁定 八⼗三年度感抗 聲請⼈ 鍾０正 中 華 ⺠ 國 八 ⼗ 四 年 七 ⽉ ⼗ ⼆ ⽇ 定影本⼄件。 五、台灣⾼等法院⾼雄分院治安法庭八⼗四"
41,905,"⼀份附卷可稽。⼜證⼈ A3 因故未能於原審調查時到庭，亦據蒐 於蒐證單位或原審調查時指證綦詳，互核相符，並有驗傷診斷書 （⼀）被移送⼈右揭之非⾏，業據被害⼈王０波、及證⼈ A3 ， 問貨款是否已被何０居領⾛了，但未恐嚇該製磚廠云。惟查： 不慎⾛火才打到王０波。（⼆）伊有打電話給製"
42,974,"經常邀約某甲出去喝酒，八⼗三年七⽉間，被移送⼈⾄某甲住 ⼈，遂未予拒絕等情，業據證⼈ A1 到庭陳述明確。⼜被移送⼈ 不等，⼜被移送⼈經常邀某丙外出喝酒，某丙因不願得罪被移送 （三）經查：被移送⼈經常向某丙借錢，數⽬是三千元、⼆萬元 居帳⽬不清，所以曾和其⼆⼈發⽣不快，因⽽被挾怨"
43,710,"⼀之事實再⾏移送本院治安法庭審理，被移送⼈同⼀之⾏為有受 ⾏為同時觸犯刑事法律⽽移送該管偵審機關追訴處罰，⼜再以同 ０之、第⼀三號謝０勝檢肅流氓條例案件，均經警察機關以其 林０良、第⼀○六號梁０誠、第⼀⼆⼀號許０德、第⼀三⼆號李 第四五號朱０仁、第四六號候０林、第七⼀號侯０財、第"
44,866,"上⼀律平等，憲法第七條定有明文。此之「⼈⺠」當包含刑事訴 按中華⺠國⼈⺠，無分男女、宗教、種族、階級、黨派，在法律 罰牴觸憲法第七條之疑義： ⼆、檢肅流氓條例使同時觸犯刑事法律之受感訓處分⼈受⼆重處 罰」，殆屬無疑。 檢肅流氓條例確使同時觸犯刑事法律之受感訓處分⼈「⼀罪兩 序之受"
45,994,"第八條就⼈⾝⾃由之保障之處。此外檢肅流氓條例尚有其他規定 者為⼆重處罰，有牴觸憲法第七條就法律地位平等之保障、憲法 四、綜上所述，檢肅流氓條例就受感訓處分⼈同時觸犯刑事法律 法第八條第⼀項保障⼈⾝⾃由之規定顯有牴觸。 流氓條例就受感訓處分⼈同時觸犯刑事法律者為⼆重處罰，與憲法第八"
46,582,"壹、聲請解釋憲法之⽬的： ⼀項之規定分陳如後： 茲依據司法院⼤法官審理案件法第五條第⼀項第⼆款及第八條第 說 明： ⼈權，維護憲法之尊嚴。 服刑中，本件懇請鈞 院恩准列為最速件處理，以保障國⺠之基本 氓條例，致無期徒刑之假釋橫遭撤銷（證⼀），現仍於台中監獄 緊急陳明：本件受感訓處"
47,833,"參、聲請解釋憲法之理由及聲請⼈對本案所持之立場與⾒解： 懇請鈞院解釋並宣告其違憲⽽歸無效。 第⼀項就牴觸上開憲法許多條文之規定與精神之檢肅流氓條例， 三、爰依司法院⼤法官審理案件法第五條第⼀項第⼆款、第八條 甚。 利，全被抹殺。其牴觸憲法第八條與第⼗六條之精神，彰明 違反證據法則"
48,955,"述之認定流氓不明確，冤獄之發⽣，實可想⾒。 三⼗⽇內完成審理程序並作成裁定，審理難免草率。若再慮及上 不得逾⼀⽉，致實務上各審級法院⼤都⾃收案留置之⽇起，趕在 七、依該條例之規定，法院對於被移送裁定⼈，得留置之期間， 件，顯然違反刑事訴訟法上之審判公開原則。 六、實務上，地⽅法院"
49,520,"右受感訓⼈因感訓處分案件，不服台灣嘉義地⽅法院治安法庭八 感訓處分⼈ 抗告⼈即受 字第⼀⼀六號 附件 三：台灣⾼等法院台南分院治安法庭裁定 八⼗⼆年度感抗 中 華 ⺠ 國 八 ⼗ 四 年 七 ⽉ ⼗ 九 ⽇ 聲請⼈ 曾０勝 司法院 公鑒 謹 呈 第⼀⼀六號裁定壹份。 三、證（三）"
50,947,"在⾃⼰朋友開的店，否則⼀定讓它開不下去」等語後揚⻑⽽去。 致⼼⽣不悅，離去之際忿然踹踢該餐廳⼤⾨，並揚⾔「要不是看 樂，席畢⼜強要帶同餐廳服務⼩姐出場，因無⼈願意陪同外出， ⼗⼆年五⽉中旬某⽇，抗告⼈帶領多位友⼈前來該餐廳飲酒作 嗎？」，經由旁⼈出⾯排解，該服務⼩姐始免繼續受害，"
51,1021,"中 華 ⺠ 國 八 ⼗ ⼆ 年 ⼗ ⼆ ⽉ 廿 八 ⽇ 四、據上論斷，應依檢肅流氓條例第⼗五條前段裁定如主文。 理由，應予駁回。 意旨仍執前詞，否認所為係流氓⾏為，⽽指摘原裁定不當，為無 因，⽽為交付感訓處分之裁定，其認事⽤法均無不合。本件抗告 項、第⼆項第三款規定之情節重⼤流氓"
52,12,"（本聲請書其餘附件略）"
