pdf_page,chars,preview
17,511,"臺中市政府函 ; 受文者： 臺中市政府地政局 , 主旨： 為本府 95 年 1 月 1 3日府地劃字第0 95 0 2 34 1 號函主旨 内 容 ； ' 新鑫平自辦市地重劃區籌備會 〃 誤 繕 ， 請釐 正 為 、 ' 鑫新 ' 平自辦市地重劃區籌備會〃， 請查照。 ； 說 明"
18,40,"台中市鑫新平自辦市地重劃區 重劃計晝書 台中市鑫新平自辦市地禽摩 會 義鑛 1"
19,911,"台中市鑫新平自辦妙地输 i 1 丨相重劃計畫書 r 、重劃地區及範圍： (一 ） 本自辦市地重劃區土地座落於台中市北屯區及西屯區 内 ， 範 圍包 〔、法令依據 ^ 、辦理重劃原因及預期效果： 終 - 、重劃地區及範圍 括下石碑段、 仁 德 段 、同榮段、陳 平段、 廣 昌 段 "
20,765,"卜重劃區 内 公私有土地總面積及土地所有權人總數，申請情形： 1 2 二、 預期效益 1 . 本重劃區完成後預計可提供建築用地面積約 5 2 . 002 6 20公頃。 2 . 無償提供區 内 都市計晝所劃設之公園、 綠 地 、 廣場兼停車場、排水 道及道路等公共設施用地， 面積"
21,522,"、私有土地所有權人同意辦幸章翁高形 f i : 私有土地所有權人數 申請(同意） 未申請(同意 ) 情 申請(同意） 未申請(同意） 情形 面 積 （ 公頃） I t (公頃） 人數 F 8 2 4 8 % . 5 2 % . 116 254 8 . 4 6 % .6 6 1 5"
22,654,"土地面積 重劃區原公有道路、 溝渠、 蹲所及^ 本重劃區 内 重劃前原公有道路、 河川等已登記及未登記 土地面積約8 . 8 9 4000公頃， 依平均地權條例第 6 0條暨其施行細則 第82條規定抵充區 内 共同負擔之公共設施用地。 預估公共設施用地負擔： 公園用地 2 9 4"
23,892,"、 預估費用負擔： ' - i F (一） 費用負擔總額概估： :'! . 縣 盒 項 目 （ 元） 1 . 整地工程費 9 8 , 2 6 4 , 0 2 ■道路工程費(含路燈） 9, 2 5 2 , 0 3. 共同管道工程費 7, 1 56, 0 4 . 排水工程費 9 8 "
24,742,"U . 3 市 土地所有權人平均重劃負擔比率概計 L _， 辦蠢 .、 重劃 内 原有合法建物或既成社區受益程度較低者其重劃土地負擔減 輕原則： * 、 財務計劃： 〗 壹 、 預定重劃作業進度： |貳、重劃區範圍都市計劃地籍套繪圖、重劃區範圍圊。 （ 詳附件三） 參 、 附件："
25,862,"件一、台中市鑫新平自辦市地!重劃區身余 [ f 乍業費用明細概估表 項目 單 也 … - ■ m r - 單價 7 第 3 ， - %心 贤 I ■ . / > k . 1 ■ 1 > v :S ' 、 作業費用 定細部計畫作業費用 0 . 10 , 0 208 , 0 ) 辦理"
26,462,"件 二 、台 中 市 鑫 新 平 自 辦 市 地 工作進度表 -r s 、 研訂自辦市地重劃計晝書報核 9 、 公告重劃計畫書 8 、 研擬重劃會章程草案 8 、 成立重劃會 8 、 籌編經費及公告禁止移轉等事項 8 、 現況調查及測量 8 5 、 工程規劃設計 8 - 、查估重"
27,597,"地政處 台 中 市 鑫 新 平 自 辦 市 地 重 劃 區 籌 備 會 函 受文者： 台中市政府 發文日 期 ：中 華民國 97 年 12月 8 曰 主旨： 本區更正後重劃計金書， 敬請惠予核定。 說明： 人 小 u … 一 、 依據本會 9 7 年11曝 ▲ 新 平 字 第 〇"
28,67,"台中市中科經貿自辦市地重劃區 重劃計晝書 & ■ 台中市鑫新平自辦 籌備會 TJ E ( - 1 ' r ! t i M i l !"
29,947,"區市新台中市中科經貿自辦 重劃計晝書 壹 、 重劃地區及範圍： 貳 、 法令依據 參 、 辦理重劃原因及預期效果： d 1 頁 一 、 重劃地區及範圍 (一） 本自辦市地重劃區土地座落於台中市北屯區及西屯區 内 ， 範圍包 括下石碑段、 仁 德 段 、同榮段、陳平段、 廣 昌 段"
30,883,"肆 、重劃區 内 公私有土地總面積及土地所有權人總數， 申請情形： 市新台 為地平中 備自市 會劃辦鑫 二 、 預期效益 1 . 本重劃區完成後預計可提供建築用地面積約 5 1 .95 8802公頃。 2 . 無償提供區 内 都市計晝所劃設之公園、 綠地、 廣場兼停車場、 排水道"
31,572,"二 、私有土地所有權人同意辦理重劃情形： 區丨 疗 新台 籌地平中 備重自亨 I 俞劃辦森 私有土地所有權人數 申請(同意） 未申請(同意 ) 情 申請(同意） 未申請(同意） 總 情形 面 積 （ 公頃） 數 (公頃） 人數 1 795 7 21% 8 .79 % 2 4 .8"
32,706,"伍 、 重劃區原公有道路、 溝渠、 河川及未登記土地面積 本重劃區 内 重劃前原公有道路、 溝渠、 河川等已登記及未登記 土地面積約8 . 8 9 4000公頃， 依平均地權條例第 6 0條暨其施行細則 第82條規定抵充區 内 共同負擔之公共設施用地。 陸 、 預估公共設施用地負"
33,908,"柒 、 預估費用負擔： (二）預估費用負擔比率= ->dO 丨區卞新台| (一） 費用負擔總額概估： 項目 （ 元） 1 . 整地工程費 9 8 , 2 6 4 , 0 2 . 道路工程費(含路燈） 9, 2 5 2 , 0 3. 共同管道工程費 7, 1 56, 0 4 . 排"
34,730,"捌 、 土地所有權人平均重劃負擔比率概計： 玖 、 重劃 内 原有合法建物或既成社區受益程度較低者其重劃土地負擔減 輕原則： 拾 、 財務計劃： 拾 壹 、 預定重劃作業進度： 拾 貳 、重劃區範圍都市計劃地籍套繪圖、重劃區範圍圖 。 （ 詳附件三） 拾 參 、 附件： 土地所有"
35,856,"項目 J j 單價 一 、 作業費用 (二 ) 辦理市地重劃作業費用 (一 ) 邊界及公共設施用地分割 , 240 . 0 96, 0 筆 800 元， 減 半 (三 ) 重劃後確定測量 . 0 , 0 (四） , 240 . 0 , 480 , 0 筆 4000 元， 減 半 "
36,462,"V f 新厶 附件二、 台中市中科經貿自辦市地_ if 就 二 作 項 s l 麟 定 一、 發起成立籌備會 二、 範圍申請核定 三、 徵求同意 四、 研訂自辦市地重劃計晝書報核 9 五、 公告重劃計晝書 8 六、 研擬重劃會章程草案 8 七 、 成立重劃會 8 八 、 籌編經費"
37,697,"司 法 院 秘 書 長 函 受文者： 内 政部 主旨： 本院大法官為審理胡天賜先生聲請釋憲案， 請就說明二所列 事項， 提供意見及相關資料於函到20日 内 惠復， 俾供審理之 參考， 請 查 照 。 說 明 ： 一 、 依據司法院大法官審理案件法第1 3 條第1項規定辦理。 二 "
38,387,"(四） 主管機關就實施市地重劃所為之核准 （ 獎勵土地所有權人 辦理市地重劃辦法第2 6 條 、第2 7 條規定） ， 對重劃範圍 内 人民之權益有何具體影響？此階段對於不願參與重劃之土 地所有權人有何保障或救濟？ (五） 重劃範圍經核定後， 同一自辦市地重劃區 内 之其他土地所"
39,450,"電 丨 内 政部函 子 交 受文者： 司法院秘書長 主旨： 關於大院大法官為審理胡天賜先生聲請釋憲案， 謹提供本 部書面意見資料乙份， 復請查照。 說明： 復貴秘書長102年 3 月20日秘台大二字第102000 75 8 3 號函。 擋 號 ： 保存年限： 地址： 408臺中市"
40,738,"大法官審理胡天賜先生聲請釋蕙案， 内 政部書面意見 102 . 04 一 、 獎勵土地所有權人辦理市地重劃辦法 （ 以下簡稱獎勵辦 法） 第 6 條第1款至第4 款、 第8 條 、 第 9 條 、 第 11條 、 第 20條有關自辦市地重劃之籌備會， 其成立、 組織、 任務 、 "
41,742,"重劃計晝書、 重劃區土地清冊及土地所有權人同意書 等文件向直轄市或縣 （ 市） 主管機關申請核准實施市 地重劃。 倘遲未能徵得人數、 面積過半數之同意， 直 轄市、 縣 （ 市） 政府得將籌備會解散。 是主管機關核准 重劃範圍後， 僅屬籌辦重劃階段， 尚未對該範圍 内 土 地有任"
42,754,"外， 亦可能限縮土地所有權人選擇參與維護其個人財 產與權益之管道。 惟本部未來再研議修正平均地權條 例 第 5 8條 時 ， 將再徵詢各界意見， 考量是否將發起 籌備會之人數、 面積門檻比例提昇至法律位階之可行 性 0 四 、主管機關就實施市地重劃所為之核准， 對重劃範圍 内 人"
43,767,"提出， 籌備會接獲書面反對意見時， 應將處理情形函 復異議人。 復依獎勵辦法第1 3 條規定， 追認或修正 重劃計晝書， 為會員大會之權責之一， 會員大會對於 各事項之決議， 應有全體會員二分之一以上， 及其所 有土地面積超過重劃區總面積二分之一以上之同 意。 是以土地所有權人對"
44,689,"籌備會， 主管機關審核其重劃計晝書時， 應依上開函 釋規定辦理。 至不同籌備會申請擬辦重劃範圍是否應 同一或可部分重疊， 應依照都市計晝及自辦市地重劃 相關規定， 就個案實際情況， 由主管機關本於權責裁 量 。 倘若都市計晝已明定重劃範圍者， 該地區不同籌 備會擬辦重劃範圍則應一"
