pdf_page,chars,preview
23,1062,"Stelung,Verfahren, Entscheidungen, 3. Aufl. 1994, Rn. 506. 註 四 ： Klaus Schlaich, Das Bundesverfasungsgericht: S.337 f. 註三：G. Jelinek, Die Al"
24,1213,"局組織法修正通過。現在進⾏第三案……⼈事⾏政……修正通 主席：報告表決結果，在場⼈數⼀⼆⼆⼈，贊成者……國家安全 議，進⾏表決。贊成…… 進所提修正動議……通過，請問院會，有無異議？（有）有異 「主席：現在進⾏第⼆案……，國家安全局組織法……照羅委員傳 照錄）： 否踐履三讀表決程"
25,1263,"三、根據上開解釋，國⺠⼤會此次修憲之議事瑕疵，是否已達重 之審查標準，均為本解釋所引⽤。 編第⼗冊，第三⼆⾴⾄第三⾴）。此處關於明顯重⼤瑕疵 察皆無疑義或並無有意義之爭論存在」（⾒司法院⼤法官解釋續 及本質內容⽽逾越必要程度等⽽⾔；所謂明顯係指從任何⾓度觀 分立、地⽅⾃治團體之制"
26,1354,"數？仍有疑義；況以出席代表三⼀０⼈計算，八⼗七⼈尚未達三 決時之贊成⼈數，是否即為第三⼗八條第⼆項所定之「提議」⼈ 七⼈，已達在場⼈數⼆四⼆⼈的三分之⼀。惟八⼗七⼈係議案表 釋字第四⼀九號解釋⽤語）。或謂當⽇表決贊成記名投票者八⼗ 質疑，並有事實依據，並非「從任何⾓度觀察皆無疑義"
27,1313,"立法院對⾏政院⻑之不信任案應以記名投票表決。⾄於修憲案之 選舉明定應採無記名投票；增修條文第三條第⼆項第三款則規定 記名投票並非各國通例。我國憲法第⼀⼆九條對於憲法上之各種 前引新編世界各國憲法⼤全第⼀冊，第九⼗⼀⾴），可⾒修憲採 體議員五分之三以上「秘密投票同意」（第⼀七五條第"
28,996,"同，若⼲⽀持並補充多數⼤法官意⾒之理由者，茲敘述如左： 對於本解釋文及其理由，本席有若⼲觀點與多數⼤法官意⾒不 協同意⾒暨部分不同意⾒書 ⼤法官 陳計男 如上。 難，以免治絲益棼，徒貽無謂之疑慮與爭議。爰提出協同意⾒書 關修憲條文失其效⼒，⽽不宜另以薄弱之理由對程序問題強加非 六"
29,1287,"形時，憲法有無賦予本院可經由憲法之解釋，並進⽽宣⽰憲法或 具有本質重要性⽽為規範存立之基礎」者有間，有規範衝突之情 經本院⼤法官審理後，如認其與未經修改之憲法條文或「憲法中 題，依憲法第⼀百七⼗三條規定，本院⼤法官固有解釋之權，但 條文，與未經修改之憲法間，有無衝突之疑義，雖屬憲"
30,1358,"選舉必與其配合之必然關係，況立法委員在任期中，有因立法院 數；⼜所謂配合會計年度如何設計係法律層次，並無⺠意代表之效⼒，則所謂「憲政改⾰」能否依其構想貫徹，尚屬未知之 表有此構想，既未能規定於條文中，亦無拘束次屆國⺠⼤會代表 家發展會議之共識，亦未具憲法或法律之效果，縱第三屆國⼤"
31,1015,"⼗八條第⼆項⾏事，貿然宣告該增修條文無效，與司法機關應依 性⽽為規範秩序賴以存立之基礎；或未按國⺠⼤會議事規則第三 透明原則、⾃由⺠主憲政秩序；或違背憲法條文中具有本質重要 憲法增修條文審議獲得通過，或違反學理上所指之議事程序公開 法條文及憲法增修條文，並無制衡國⺠⼤會機制之設計"
32,1307,"⼀⽇公布同⽇施⾏）第八⼗七條更明定：全國有過半數省分達到 三⺠主義、五權憲法訂立之中華⺠國訓政時期約法（⼆⼗年六⽉ 區未達半數以上時，立法委員之產⽣並非全部直接⺠選；同屬依 項第⼀款，亦有異於現⾏憲法之規定，在全國完成地⽅⾃治之省 亦即本解釋理由內提及之中華⺠國憲法草案第⼀百四⼗"
33,1345,"限。⼜中華⺠國政治機構、社會組織、經濟⽣活，其形式姿態， 由有權修憲之機關，衡情度勢，斟酌損益，非關釋憲機關之權 三項之規定，以及上揭說明，應不受理。⾄憲法結構之調整，應 審理案件法第五條第⼀項第三款所定之受理要件不符，依同條第 體事項，適⽤憲法規定，⽽發⽣客觀上之疑義，與司法院"
34,751,"憲法第28條第2項(36.01.01) 憲法第27條第1項第3款(36.01.01) 憲法第26條(36.01.01) 憲法第25條(36.01.01) 憲法第7條(36.01.01) 憲法第4條(36.01.01) 憲法第2條(36.01.01) 相關法令 立法委員洪昭男等10"
35,532,"國⺠⼤會組織法第8條(86.05.02) 國⺠⼤會議事規則第38條第2項(88.06.15) (82.02.03 司法院⼤法官審理案件法第4條、第5條第1項第3款 動員戡亂時期臨時條款第6項第2款、第3款(80.05.01) 司法院釋字第419號解釋 司法院釋字第401號解釋 司"
36,34,"內文書 其他公開之卷 釋字第499號解釋其他公開之卷內文書_OCR"
